Cycle	Avarage Links
0	6.215
1	6.215
2	6.228114057028514
3	6.248372558838257
4	6.256
5	6.2151835093011565
6	6.231231231231231
7	6.216867469879518
8	6.2383575363044566
9	6.1926374180534545
10	6.203544303797468
11	6.207070707070707
12	6.217942219969589
13	6.253776435045317
14	6.335692618806876
15	6.340554156171285
16	6.360622802611753
17	6.316423907584128
18	6.319479218828242
19	6.408304498269896
20	6.4139970428782656
21	6.4559841740850645
22	6.5137795275590555
23	6.503944773175542
24	6.50098814229249
25	6.583497053045186
26	6.670238675109596
27	6.658203125
28	6.70869990224829
29	6.61439842209073
30	6.62062160828811
31	6.7197265625
32	6.749878581835842
33	6.751697381183317
34	6.670917116233448
35	6.672878862187347
36	6.655223148602256
37	6.675503190967109
38	6.6843919251600195
39	6.625432953983177
40	6.577799801783945
41	6.531531531531532
42	6.542728635682159
43	6.65158371040724
44	6.622670025188917
45	6.616775489703667
46	6.643286573146293
47	6.635588972431077
48	6.604020100502512
49	6.601912430800201
50	6.6431095406360425
51	6.641414141414141
52	6.581892166836216
53	6.523469387755102
54	6.560690705942102
55	6.546835443037975
56	6.798378926038501
57	6.784373414510401
58	6.824534942182001
59	6.8542814221332
60	6.894867962132536
61	7.010869565217392
62	6.982160555004955
63	7.051495831289848
64	6.987154150197629
65	6.942460317460317
66	6.940298507462686
67	6.905905905905906
68	7.187751004016064
69	7.171198388721048
70	7.063419583967529
71	6.966819806023481
72	7.059716599190283
73	7.0525783619818
74	7.060436769933976
75	7.070993914807302
76	7.041372351160444
77	6.944641950228543
78	6.912493677288821
79	6.850912778904665
80	6.928427419354839
81	6.936040609137056
82	6.91993880673126
83	6.961909598781107
84	6.967545638945233
85	6.955600403632694
86	6.993450881612091
87	7.028773346794548
88	6.965376782077393
89	6.955725190839694
90	6.979049565661727
91	7.011633788568538
92	7.057575757575758
93	7.080262493690055
94	7.248607594936709
95	7.205479452054795
96	7.1955533097524
97	7.198779867819014
98	7.137055837563452
99	7.180161943319838
100	7.154972236244321
101	7.204246713852376
102	7.17914979757085
103	7.197368421052632
104	7.174924165824065
105	7.149822244794312
106	7.079979623025981
107	7.104568527918782
108	7.092198581560283
109	7.098591549295775
110	7.133834586466166
111	7.156312625250501
112	7.148743718592965
113	7.122367101303912
114	7.155
115	7.1385991058122205
116	7.167992047713717
117	7.245657568238213
118	7.121756487025948
119	7.13078070611636
120	7.0814070351758795
121	7.0523138832997985
122	7.073
123	7.074912016088486
124	7.066800602712205
125	7.033583959899749
126	6.9605263157894735
127	6.983739837398374
128	6.985858585858586
129	6.850586435492096
130	6.8305343511450385
131	6.774619289340102
132	6.725050916496945
133	6.760792280345353
134	6.808489135927236
135	6.819556451612903
136	6.8150753768844226
137	6.821518350930115
138	6.840420210105052
