cycle	Ave: occupancy
0	1.0
1	1.0
2	1.0
3	1.0
4	0.9998
5	0.9998
6	0.9997750000000001
7	0.9997000000000001
8	0.9995750000000003
9	0.9995000000000003
10	0.9987500000000006
11	0.9982750000000008
12	0.997875000000001
13	0.9977250000000011
14	0.9964750000000018
15	0.9957750000000017
16	0.9947000000000022
17	0.9936250000000026
18	0.9924500000000034
19	0.9912000000000036
20	0.9893250000000042
21	0.9880500000000048
22	0.9865250000000052
23	0.9848750000000056
24	0.9832250000000063
25	0.9814500000000069
26	0.9792500000000074
27	0.9766250000000077
28	0.9747376311844155
29	0.9719640179910124
30	0.9698150924537813
31	0.9668915542228972
32	0.9630184907546321
33	0.9597701149425387
34	0.9562468765617287
35	0.9532983508245972
36	0.9501499250374907
37	0.9475512243878155
38	0.9438780609695243
39	0.9403048475762202
40	0.9371814092953605
41	0.9326336831584294
42	0.9295352323838169
43	0.9263618190904629
44	0.9222638680659755
45	0.9187656171914126
46	0.9152423788106021
47	0.9112193903048541
48	0.9076711644177968
49	0.9029735132433838
50	0.8985757121439334
51	0.8934532733633235
52	0.8895052473763162
53	0.8851324337831123
54	0.8795602198900583
55	0.874687656171915
56	0.8701399300349829
57	0.8664917541229384
58	0.8621439280359814
59	0.8581209395302335
60	0.8537731134432766
61	0.8498000999500227
62	0.8470514742628664
63	0.8448525737131413
64	0.8430034982508725
65	0.8407546226886532
66	0.838355822088953
67	0.8361319340329804
68	0.8346076961519209
69	0.8325587206396774
70	0.8305847076461738
71	0.8297351324337806
72	0.8277111444277839
73	0.8260869565217372
74	0.8240629685157403
75	0.8226886556721624
76	0.8210644677661163
77	0.8200149925037475
78	0.8198400799600188
79	0.8193653173413283
80	0.819365317341328
81	0.8187499999999993
82	0.8189749999999988
83	0.8191499999999993
84	0.8192249999999996
85	0.818875
86	0.8199500000000004
87	0.821000000000001
88	0.820900000000001
89	0.8221750000000015
90	0.8228500000000009
91	0.822513743128436
92	0.8229885057471276
93	0.8234882558720649
94	0.8233383308345837
95	0.8247626186906551
96	0.8256371814092958
97	0.8263868065967017
98	0.826611694152924
99	0.828035982008996
100	0.8284357821089464
101	0.8301599200399814
102	0.832408795602199
103	0.8337581209395295
104	0.8352823588205894
105	0.8375374625374623
106	0.8384615384615381
107	0.8400599400599393
108	0.8425824175824167
109	0.8443306693306689
110	0.8461788211788212
111	0.8488017973040441
112	0.851123315027459
113	0.8529206190713929
114	0.8546180728906637
115	0.8560659011482773
116	0.8569895157264102
