Cycle	Average Remaining	Standard Deviation

0	99.925	1.08978208830938
1	99.925	1.08978208830938
2	99.92507492507492	1.0892432748131413
3	99.92996498249124	1.1126601921521422
4	99.93	1.1123848254987623
5	99.80933266432514	1.485986216405911
6	99.80866062437059	1.4885436160943857
7	99.80739989863153	1.4933282861250101
8	99.80681240467717	1.4955522008870181
9	99.82115482881962	1.4832073236342205
10	99.5213849287169	1.7296327267318796
11	99.5240506329114	1.724911029010928
12	99.38775510204081	1.864584775449897
13	99.41176470588235	1.8512455197581756
14	99.42464358452139	1.8334676350906434
15	99.0493136756482	2.5291441942780426
16	99.07059421025902	2.5499525142906037
17	99.099645928174	2.557753541683409
18	99.1409802930773	2.4608699349434753
19	99.1566265060241	2.480874732767977
20	99.17043740573152	2.464159947357215
21	99.17505030181087	2.4642343235552184
22	99.20040485829959	2.4250133472419586
23	99.2002037697402	2.4844035920737224
24	99.21428571428571	2.5224935601371077
25	99.00873138161273	2.7623327175095747
26	98.79036391594055	2.893023654136172
27	98.71348026652998	2.950694346109053
28	98.69453044375645	2.942303298347571
29	98.7111801242236	2.9432600729028295
30	97.26464435146444	4.027750192898328
31	96.85146443514644	4.4194405931744125
32	96.7434554973822	4.594693523438274
33	96.77083333333333	4.5788330178719985
34	96.85002594706798	4.5240824384400415
35	96.57172449508028	4.8488613044830435
36	96.649377593361	4.832878338908173
37	96.72225117248567	4.8577444426729635
38	96.8238341968912	4.816381993188362
39	96.8840579710145	4.798971319344166
40	96.61450182576944	4.99713582786081
41	96.6614420062696	4.9617909638118185
42	96.69816272965879	4.978193850109839
43	96.80232558139535	5.05558731265365
44	96.88679245283019	5.0224959696154965
45	96.74934036939314	5.1136688487715345
46	96.8312101910828	5.099180958691769
47	96.91780821917808	5.105841660832343
48	96.98321091290661	5.154920578176123
49	96.94950546590317	5.149499655212756
50	97.01244813278008	5.022246955361634
51	97.13766233766233	4.989106703350766
52	97.22423614707405	4.93030290363791
53	97.26522187822498	4.947343019438503
54	97.33539094650206	4.977935702526673
55	97.3233625580196	5.042721600909267
56	97.36652977412732	5.059906688982378
57	97.42447516641064	5.055773301572473
58	97.48351090816844	4.765308207874812
59	97.52167261601224	4.71537936060358
60	97.48856126080325	4.746839751009409
61	97.53674607197162	4.746367061184419
62	97.62219959266803	4.75591971350824
63	97.66768292682927	4.803361479637565
64	97.71750255885364	4.925138533368068
65	92.87037037037037	7.02457202267969
66	91.13083164300203	6.911191730509303
67	90.79816980172852	6.867049726932122
68	90.82051282051282	6.981858712750584
69	90.98816263510037	7.004301119500408
70	91.1457800511509	7.141480178294632
71	91.29591836734694	7.166549627913398
72	91.5078960774325	7.252709025008626
73	91.69656586365966	7.349272617372749
74	91.87946884576098	7.407667610318546
75	91.93152784874809	7.356465899931755
76	92.15125191619826	7.463278435623669
77	92.35444330949949	7.614906325933478
78	92.4948559670782	7.612579570686312
79	92.61880165289256	7.64966434230259
80	92.75720164609054	7.697962340351305
81	92.88622129436325	7.744442763260573
82	93.0676455165181	7.757207637039047
83	93.18110236220473	7.768276901963969
84	93.36121275483534	7.700433897185818
85	93.1102979613173	7.794682338563575
86	93.08693388859969	7.897726472034323
87	93.10020876826722	7.998965080961881
88	93.22060353798128	7.970899343239097
89	93.3556356150283	7.937372620340745
90	93.49690082644628	8.016024694992556
91	93.67631851085832	8.010742365980779
92	93.83033419023137	7.995635568426406
93	93.9611054247697	8.00620445104363
94	94.12096360840594	8.054836739047651
95	94.23353909465021	8.065779648797358
96	94.35516888433982	8.015272346446377
97	94.48012232415903	8.006992824219694
98	94.57800511508951	8.008309340398027
99	94.70588235294117	8.00594032499845
100	94.5010183299389	8.099097530319245
101	94.59266802443992	8.077795929575272
102	94.70528967254408	7.893965426257228
103	94.80080685829552	7.906006770153425
104	94.87335359675785	8.0974410307989
105	94.99493927125506	8.123645657545586
106	95.09462915601023	7.727271786342866
107	95.07645259938838	7.726631188454354
108	95.1938775510204	7.716316815003487
109	95.29591836734694	7.681857388978547
110	95.43456032719837	7.714232652425874
111	95.53744268976057	7.352820088155496
112	95.5885363357216	7.381103679281274
113	95.64049586776859	7.321501899814288
114	95.69737519300051	7.3597457611834445
115	95.7295918367347	7.439533079198168
116	95.86523736600306	7.287009347255277
117	95.93237704918033	7.288437812898314
118	95.99383667180277	7.227887503679758
119	96.06464853771165	7.143467567079979
120	96.13810741687979	7.0113306486684435
121	96.20689655172414	7.030519306611729
122	96.2891809908999	7.130033017913119
123	96.3933601609658	7.138365762805603
124	96.46730866700456	7.101116676611419
125	96.5137614678899	7.110700049608545
126	96.58189216683621	7.025212418916212
127	96.63801820020223	6.904590551006153
128	96.73562058526741	6.898121788201917
129	96.83945646703573	6.919884704474357
130	96.74949290060852	6.809106229471013
131	96.8133535660091	6.7634793022521755
132	96.90020161290323	6.755154953030373
133	96.94779116465864	6.868497304483093
134	96.99598796389168	6.863999409745861
135	96.6983016983017	7.060069828510584
136	96.64335664335664	7.065013888386272
137	96.65996986438975	7.001314016602385
138	96.69863705199394	7.020372420427421
139	96.75252525252525	7.008505261859196
140	96.78120262758969	7.114083503386732
141	96.88640973630832	7.025997031870401
142	96.95939086294416	7.09325977981194
143	96.99949315762798	7.146195261743367
144	97.07928388746804	7.10562710936688
145	96.89619732785201	7.0662412254547045
146	96.76273803396809	7.132108799409916
147	96.84400826446281	7.090978999563853
148	96.90796277145812	7.208534402417072
149	96.9542886492039	7.2691336491348935
150	96.61174047373841	7.475299370222673
151	96.63917525773196	7.549588078650048
152	96.7387944358578	7.710784589315358
