Availability:
Average	Difference
0.7237138449070367
0.28137860645950985	-0.44233523844752687
0.21912235286564805	-0.062256253593861804
0.15329667202335634	-0.0658256808422917
0.11577339224070297	-0.037523279782653365
0.10250422739350995	-0.013269164847193024

Remaining:
Average	Difference
95.94492897947892
95.74040551235203	-0.20452346712689007
93.84261402776274	-1.8977914845892911
93.93252247023264	0.08990844246990548
93.95022980418	0.017707333947356574
94.15250344510795	0.20227364092795597

Occupancy:
Average	Difference
162201.1
1021881.9	859680.8
2011391.4	989509.4999999999
3296725.0	1285333.6
4569725.0	1273000.0
5212590.0	642865.0
