Cycle	Cumulative Occupancy

0	150.0
1	300.0
2	450.0
3	600.0
4	750.0
5	1150.0
6	1550.0
7	1950.0
8	2350.0
9	2750.0
10	3180.0
11	3610.0
12	4050.0
13	4490.0
14	4930.0
15	6120.0
16	7310.0
17	8490.0
18	9670.0
19	10850.0
20	12040.0
21	13230.0
22	14410.0
23	15590.0
24	16770.0
25	18010.0
26	19290.0
27	20590.0
28	21890.0
29	23190.0
30	25240.0
31	27750.0
32	30450.0
33	33160.0
34	35850.0
35	39150.0
36	42410.0
37	45640.0
38	48800.0
39	51910.0
40	55570.0
41	59210.0
42	62830.0
43	66420.0
44	69990.0
45	73550.0
46	77050.0
47	80530.0
48	83990.0
49	87440.0
50	90900.0
51	94340.0
52	97760.0
53	101170.0
54	104560.0
55	108020.0
56	111450.0
57	114870.0
58	118280.0
59	121670.0
60	125190.0
61	128670.0
62	132130.0
63	135600.0
64	139070.0
65	149490.0
66	164510.0
67	180690.0
68	196970.0
69	213060.0
70	228950.0
71	244630.0
72	260040.0
73	275160.0
74	290110.0
75	305020.0
76	319660.0
77	334080.0
78	348240.0
79	362190.0
80	376000.0
81	389470.0
82	402650.0
83	415630.0
84	428410.0
85	441060.0
86	453580.0
87	465940.0
88	478170.0
89	490320.0
90	502370.0
91	514220.0
92	525930.0
93	537520.0
94	548900.0
95	560140.0
96	571280.0
97	582280.0
98	593110.0
99	603750.0
100	614310.0
101	624740.0
102	635050.0
103	645180.0
104	655200.0
105	665090.0
106	674810.0
107	684470.0
108	693990.0
109	703410.0
110	712670.0
111	721830.0
112	730900.0
113	739840.0
114	748720.0
115	757700.0
116	766580.0
117	775370.0
118	784030.0
119	792630.0
120	801170.0
121	809670.0
122	818100.0
123	826450.0
124	834670.0
125	842860.0
126	850970.0
127	859040.0
128	867030.0
129	874930.0
130	883030.0
131	891060.0
132	899030.0
133	906950.0
134	914810.0
135	922730.0
136	930650.0
137	938520.0
138	946300.0
139	954010.0
140	961690.0
141	969240.0
142	976710.0
143	984110.0
144	991420.0
145	998700.0
146	1006020.0
147	1013260.0
148	1020440.0
149	1027590.0
150	1035490.0
151	1043370.0
152	1051230.0
153	1059050.0
154	1066770.0
155	1074580.0
156	1082340.0
157	1090050.0
158	1097710.0
159	1105350.0
160	1112990.0
161	1120540.0
162	1128060.0
163	1135560.0
164	1143010.0
165	1150690.0
166	1158450.0
167	1166150.0
168	1173790.0
169	1181380.0
170	1188900.0
171	1196390.0
172	1203860.0
173	1211300.0
174	1218660.0
175	1226310.0
176	1234140.0
177	1241990.0
178	1249820.0
179	1257620.0
180	1266380.0
181	1275020.0
182	1283640.0
183	1292210.0
184	1300730.0
185	1309340.0
186	1317930.0
187	1326500.0
188	1335050.0
189	1343560.0
190	1352090.0
191	1360600.0
192	1369100.0
193	1377590.0
194	1386080.0
195	1395190.0
196	1404300.0
197	1413400.0
198	1422500.0
199	1431580.0
200	1440740.0
201	1449910.0
202	1459080.0
203	1468250.0
204	1477420.0
205	1486610.0
206	1495820.0
207	1505040.0
208	1514260.0
209	1523480.0
210	1533190.0
211	1543140.0
212	1553140.0
213	1563120.0
214	1573100.0
215	1583100.0
216	1593100.0
217	1603090.0
218	1613060.0
219	1623000.0
220	1633060.0
221	1643190.0
222	1653330.0
223	1663440.0
224	1673510.0
225	1684420.0
226	1695300.0
227	1706150.0
228	1716990.0
229	1727830.0
230	1740480.0
231	1754230.0
232	1768090.0
233	1781920.0
234	1795730.0
235	1810390.0
236	1824960.0
237	1839440.0
238	1853840.0
239	1868160.0
240	1882510.0
241	1896820.0
242	1911120.0
243	1925350.0
244	1939500.0
245	1953580.0
246	1967670.0
247	1981700.0
248	1995650.0
249	2009550.0
250	2023450.0
251	2037300.0
252	2051080.0
253	2064800.0
254	2078480.0
255	2092130.0
256	2105740.0
257	2119320.0
258	2132840.0
259	2146320.0
260	2159760.0
261	2173170.0
262	2186550.0
263	2199900.0
264	2213250.0
265	2226580.0
266	2239860.0
267	2253090.0
268	2266310.0
269	2279510.0
270	2292690.0
271	2305820.0
272	2318950.0
273	2332070.0
274	2345170.0
275	2358270.0
276	2371360.0
277	2384420.0
278	2397450.0
279	2410470.0
280	2423470.0
281	2436450.0
282	2449390.0
283	2462310.0
284	2475210.0
285	2488090.0
286	2500930.0
287	2513740.0
288	2526530.0
289	2539300.0
290	2552030.0
291	2564750.0
292	2577480.0
293	2590210.0
294	2602940.0
295	2615670.0
296	2628400.0
297	2641130.0
298	2653860.0
299	2666590.0
300	2679320.0
301	2692050.0
302	2704780.0
303	2717510.0
304	2730240.0
305	2742970.0
306	2755700.0
307	2768430.0
308	2781160.0
309	2793890.0
310	2806620.0
311	2819350.0
312	2832080.0
313	2844810.0
314	2857540.0
315	2870270.0
316	2883000.0
317	2895730.0
318	2908460.0
319	2921190.0
320	2933920.0
321	2946650.0
322	2959380.0
323	2972110.0
324	2984840.0
325	2997570.0
326	3010300.0
327	3023030.0
328	3035760.0
329	3048490.0
330	3061220.0
331	3073950.0
332	3086680.0
333	3099410.0
334	3112140.0
335	3124870.0
336	3137600.0
337	3150330.0
338	3163060.0
339	3175790.0
340	3188520.0
341	3201250.0
342	3213980.0
343	3226710.0
344	3239440.0
345	3252170.0
346	3264900.0
347	3277630.0
348	3290360.0
349	3303090.0
350	3315820.0
351	3328550.0
352	3341280.0
353	3354010.0
354	3366740.0
355	3379470.0
356	3392200.0
357	3404930.0
358	3417660.0
359	3430390.0
360	3443120.0
361	3455850.0
362	3468580.0
363	3481310.0
364	3494040.0
365	3506770.0
366	3519500.0
367	3532230.0
368	3544960.0
369	3557690.0
370	3570420.0
371	3583150.0
372	3595880.0
373	3608610.0
374	3621340.0
375	3634070.0
376	3646800.0
377	3659530.0
378	3672260.0
379	3684990.0
380	3697720.0
381	3710450.0
382	3723180.0
383	3735910.0
384	3748640.0
385	3761370.0
386	3774100.0
387	3786830.0
388	3799560.0
389	3812290.0
390	3825020.0
391	3837750.0
392	3850480.0
393	3863210.0
394	3875940.0
395	3888670.0
396	3901400.0
397	3914130.0
398	3926860.0
399	3939590.0
400	3952320.0
401	3965050.0
402	3977780.0
403	3990510.0
404	4003240.0
405	4015970.0
406	4028700.0
407	4041430.0
408	4054160.0
409	4066890.0
410	4079620.0
411	4092350.0
412	4105080.0
413	4117810.0
414	4130540.0
415	4143270.0
416	4156000.0
417	4168730.0
418	4181460.0
419	4194190.0
420	4206920.0
421	4219650.0
422	4232380.0
423	4245110.0
424	4257840.0
425	4270570.0
426	4283300.0
427	4296030.0
428	4308760.0
429	4321490.0
430	4334220.0
431	4346950.0
432	4359680.0
433	4372410.0
434	4385140.0
435	4397870.0
436	4410600.0
437	4423330.0
438	4436060.0
439	4448790.0
440	4461520.0
441	4474250.0
442	4486980.0
443	4499710.0
444	4512440.0
445	4525170.0
446	4537900.0
447	4550630.0
448	4563360.0
449	4576090.0
450	4588820.0
451	4601550.0
452	4614280.0
453	4627010.0
454	4639740.0
455	4652470.0
456	4665200.0
457	4677930.0
458	4690660.0
459	4703390.0
460	4716120.0
461	4728850.0
462	4741580.0
463	4754310.0
464	4767040.0
465	4779770.0
466	4792500.0
467	4805230.0
468	4817960.0
469	4830690.0
470	4843420.0
471	4856150.0
472	4868880.0
473	4881610.0
474	4894340.0
475	4907070.0
476	4919800.0
477	4932530.0
478	4945260.0
479	4957990.0
480	4970720.0
481	4983450.0
482	4996180.0
483	5008910.0
484	5021640.0
485	5034370.0
486	5047100.0
487	5059830.0
488	5072560.0
489	5085290.0
490	5098020.0
491	5110750.0
492	5123480.0
493	5136210.0
494	5148940.0
495	5161670.0
496	5174400.0
497	5187130.0
498	5199860.0
499	5212590.0
