Cycle	Now Cost	Total Cost
163	0	40921
164	0	40921
165	5032	45953
166	1097	47050
167	28	47078
168	0	47078
169	0	47078
170	0	47078
171	0	47078
172	1781	48859
173	0	48859
174	0	48859
175	7051	55910
176	977	56887
177	69	56956
178	25	56981
179	4	56985
180	0	56985
181	0	56985
182	0	56985
183	0	56985
184	0	56985
185	0	56985
186	0	56985
187	0	56985
188	0	56985
189	0	56985
190	0	56985
191	0	56985
192	0	56985
193	0	56985
194	0	56985
195	0	56985
196	0	56985
197	0	56985
198	0	56985
199	0	56985
200	0	56985
201	0	56985
202	0	56985
203	0	56985
204	0	56985
205	0	56985
206	1029	58014
207	738	58752
208	0	58752
209	0	58752
210	5083	63835
211	925	64760
212	132	64892
213	15	64907
214	3	64910
215	1570	66480
216	108	66588
217	1041	67629
218	0	67629
219	0	67629
220	4590	72219
221	629	72848
222	184	73032
223	0	73032
224	0	73032
225	0	73032
226	0	73032
227	0	73032
228	0	73032
229	0	73032
230	8184	81216
231	1125	82341
232	237	82578
233	41	82619
234	14	82633
235	0	82633
236	0	82633
237	0	82633
238	0	82633
239	0	82633
240	0	82633
241	0	82633
242	0	82633
243	0	82633
244	0	82633
245	1922	84555
246	414	84969
247	0	84969
248	328	85297
249	0	85297
250	0	85297
251	0	85297
252	0	85297
253	0	85297
254	0	85297
255	0	85297
256	0	85297
257	0	85297
258	0	85297
259	0	85297
260	0	85297
261	0	85297
262	0	85297
263	0	85297
264	0	85297
265	0	85297
266	0	85297
267	0	85297
268	0	85297
269	0	85297
270	0	85297
271	0	85297
272	0	85297
273	0	85297
274	0	85297
275	0	85297
276	0	85297
277	0	85297
278	0	85297
279	0	85297
280	0	85297
281	0	85297
282	0	85297
283	0	85297
284	0	85297
285	0	85297
286	0	85297
287	0	85297
288	0	85297
289	0	85297
290	0	85297
291	0	85297
292	0	85297
293	0	85297
294	0	85297
295	0	85297
296	0	85297
297	0	85297
298	0	85297
299	0	85297
300	0	85297
301	0	85297
302	0	85297
303	0	85297
304	0	85297
305	0	85297
306	0	85297
307	0	85297
308	0	85297
309	0	85297
310	0	85297
311	0	85297
312	0	85297
313	0	85297
314	0	85297
315	0	85297
316	0	85297
317	0	85297
318	0	85297
319	0	85297
320	0	85297
321	0	85297
322	0	85297
323	0	85297
324	0	85297
325	0	85297
326	0	85297
327	0	85297
328	0	85297
329	0	85297
330	0	85297
331	0	85297
332	0	85297
333	0	85297
334	0	85297
335	0	85297
336	0	85297
337	0	85297
338	0	85297
339	0	85297
340	0	85297
341	0	85297
342	0	85297
343	0	85297
344	0	85297
345	0	85297
346	0	85297
347	0	85297
348	0	85297
349	0	85297
350	0	85297
351	0	85297
352	0	85297
353	0	85297
354	0	85297
355	0	85297
356	0	85297
357	0	85297
358	0	85297
359	0	85297
360	0	85297
361	0	85297
362	0	85297
363	0	85297
364	0	85297
365	0	85297
366	0	85297
367	0	85297
368	0	85297
369	0	85297
370	0	85297
371	0	85297
372	0	85297
373	0	85297
374	0	85297
375	0	85297
376	0	85297
377	0	85297
378	0	85297
379	0	85297
380	0	85297
381	0	85297
382	0	85297
383	0	85297
384	0	85297
385	0	85297
386	0	85297
387	0	85297
388	0	85297
389	0	85297
390	0	85297
391	0	85297
392	0	85297
393	0	85297
394	0	85297
395	0	85297
396	0	85297
397	0	85297
398	0	85297
399	0	85297
400	0	85297
401	0	85297
402	0	85297
403	0	85297
404	0	85297
405	0	85297
406	0	85297
407	0	85297
408	0	85297
409	0	85297
410	0	85297
411	0	85297
412	0	85297
413	0	85297
414	0	85297
415	0	85297
416	0	85297
417	0	85297
418	0	85297
419	0	85297
420	0	85297
421	0	85297
422	0	85297
423	0	85297
424	0	85297
425	0	85297
426	0	85297
427	0	85297
428	0	85297
429	0	85297
430	0	85297
431	0	85297
432	0	85297
433	0	85297
434	0	85297
435	0	85297
436	0	85297
437	0	85297
438	0	85297
439	0	85297
440	0	85297
441	0	85297
442	0	85297
443	0	85297
444	0	85297
445	0	85297
446	0	85297
447	0	85297
448	0	85297
449	0	85297
450	0	85297
451	0	85297
452	0	85297
453	0	85297
454	0	85297
455	0	85297
456	0	85297
457	0	85297
458	0	85297
459	0	85297
460	0	85297
461	0	85297
462	0	85297
463	0	85297
464	0	85297
465	0	85297
466	0	85297
467	0	85297
468	0	85297
469	0	85297
470	0	85297
471	0	85297
472	0	85297
473	0	85297
474	0	85297
475	0	85297
476	0	85297
477	0	85297
478	0	85297
479	0	85297
480	0	85297
481	0	85297
482	0	85297
483	0	85297
484	0	85297
485	0	85297
486	0	85297
487	0	85297
488	0	85297
489	0	85297
490	0	85297
491	0	85297
492	0	85297
493	0	85297
494	0	85297
495	0	85297
496	0	85297
497	0	85297
498	0	85297
499	0	85297
