Cycle	Now Cost	Total Cost
163	0	39999
164	0	39999
165	4391	44390
166	760	45150
167	4	45154
168	0	45154
169	0	45154
170	0	45154
171	0	45154
172	2277	47431
173	0	47431
174	0	47431
175	5828	53259
176	345	53604
177	24	53628
178	26	53654
179	2	53656
180	0	53656
181	0	53656
182	0	53656
183	0	53656
184	0	53656
185	0	53656
186	0	53656
187	0	53656
188	0	53656
189	0	53656
190	0	53656
191	0	53656
192	0	53656
193	0	53656
194	0	53656
195	0	53656
196	0	53656
197	0	53656
198	0	53656
199	0	53656
200	0	53656
201	0	53656
202	0	53656
203	0	53656
204	0	53656
205	0	53656
206	1074	54730
207	1014	55744
208	0	55744
209	0	55744
210	5112	60856
211	645	61501
212	27	61528
213	0	61528
214	3	61531
215	1870	63401
216	136	63537
217	606	64143
218	0	64143
219	0	64143
220	4567	68710
221	677	69387
222	175	69562
223	0	69562
224	0	69562
225	0	69562
226	0	69562
227	0	69562
228	0	69562
229	0	69562
230	6690	76252
231	640	76892
232	176	77068
233	22	77090
234	15	77105
235	0	77105
236	0	77105
237	0	77105
238	0	77105
239	0	77105
240	0	77105
241	0	77105
242	0	77105
243	0	77105
244	0	77105
245	2177	79282
246	324	79606
247	0	79606
248	298	79904
249	0	79904
250	0	79904
251	0	79904
252	0	79904
253	0	79904
254	0	79904
255	0	79904
256	0	79904
257	0	79904
258	0	79904
259	0	79904
260	0	79904
261	0	79904
262	0	79904
263	0	79904
264	0	79904
265	0	79904
266	0	79904
267	0	79904
268	0	79904
269	0	79904
270	0	79904
271	0	79904
272	0	79904
273	0	79904
274	0	79904
275	0	79904
276	0	79904
277	0	79904
278	0	79904
279	0	79904
280	0	79904
281	0	79904
282	0	79904
283	0	79904
284	0	79904
285	0	79904
286	0	79904
287	0	79904
288	0	79904
289	0	79904
290	0	79904
291	0	79904
292	0	79904
293	0	79904
294	0	79904
295	0	79904
296	0	79904
297	0	79904
298	0	79904
299	0	79904
300	0	79904
301	0	79904
302	0	79904
303	0	79904
304	0	79904
305	0	79904
306	0	79904
307	0	79904
308	0	79904
309	0	79904
310	0	79904
311	0	79904
312	0	79904
313	0	79904
314	0	79904
315	0	79904
316	0	79904
317	0	79904
318	0	79904
319	0	79904
320	0	79904
321	0	79904
322	0	79904
323	0	79904
324	0	79904
325	0	79904
326	0	79904
327	0	79904
328	0	79904
329	0	79904
330	0	79904
331	0	79904
332	0	79904
333	0	79904
334	0	79904
335	0	79904
336	0	79904
337	0	79904
338	0	79904
339	0	79904
340	0	79904
341	0	79904
342	0	79904
343	0	79904
344	0	79904
345	0	79904
346	0	79904
347	0	79904
348	0	79904
349	0	79904
350	0	79904
351	0	79904
352	0	79904
353	0	79904
354	0	79904
355	0	79904
356	0	79904
357	0	79904
358	0	79904
359	0	79904
360	0	79904
361	0	79904
362	0	79904
363	0	79904
364	0	79904
365	0	79904
366	0	79904
367	0	79904
368	0	79904
369	0	79904
370	0	79904
371	0	79904
372	0	79904
373	0	79904
374	0	79904
375	0	79904
376	0	79904
377	0	79904
378	0	79904
379	0	79904
380	0	79904
381	0	79904
382	0	79904
383	0	79904
384	0	79904
385	0	79904
386	0	79904
387	0	79904
388	0	79904
389	0	79904
390	0	79904
391	0	79904
392	0	79904
393	0	79904
394	0	79904
395	0	79904
396	0	79904
397	0	79904
398	0	79904
399	0	79904
400	0	79904
401	0	79904
402	0	79904
403	0	79904
404	0	79904
405	0	79904
406	0	79904
407	0	79904
408	0	79904
409	0	79904
410	0	79904
411	0	79904
412	0	79904
413	0	79904
414	0	79904
415	0	79904
416	0	79904
417	0	79904
418	0	79904
419	0	79904
420	0	79904
421	0	79904
422	0	79904
423	0	79904
424	0	79904
425	0	79904
426	0	79904
427	0	79904
428	0	79904
429	0	79904
430	0	79904
431	0	79904
432	0	79904
433	0	79904
434	0	79904
435	0	79904
436	0	79904
437	0	79904
438	0	79904
439	0	79904
440	0	79904
441	0	79904
442	0	79904
443	0	79904
444	0	79904
445	0	79904
446	0	79904
447	0	79904
448	0	79904
449	0	79904
450	0	79904
451	0	79904
452	0	79904
453	0	79904
454	0	79904
455	0	79904
456	0	79904
457	0	79904
458	0	79904
459	0	79904
460	0	79904
461	0	79904
462	0	79904
463	0	79904
464	0	79904
465	0	79904
466	0	79904
467	0	79904
468	0	79904
469	0	79904
470	0	79904
471	0	79904
472	0	79904
473	0	79904
474	0	79904
475	0	79904
476	0	79904
477	0	79904
478	0	79904
479	0	79904
480	0	79904
481	0	79904
482	0	79904
483	0	79904
484	0	79904
485	0	79904
486	0	79904
487	0	79904
488	0	79904
489	0	79904
490	0	79904
491	0	79904
492	0	79904
493	0	79904
494	0	79904
495	0	79904
496	0	79904
497	0	79904
498	0	79904
499	0	79904
