Cycle	Cumulative Occupancy

0	50.0
1	100.0
2	150.0
3	190.0
4	230.0
5	300.0
6	370.0
7	440.0
8	510.0
9	580.0
10	660.0
11	730.0
12	800.0
13	870.0
14	940.0
15	1170.0
16	1390.0
17	1610.0
18	1820.0
19	2030.0
20	2690.0
21	3350.0
22	4010.0
23	4660.0
24	5290.0
25	9330.0
26	14670.0
27	20820.0
28	27710.0
29	35330.0
30	44430.0
31	53990.0
32	63830.0
33	74120.0
34	84680.0
35	97350.0
36	110610.0
37	124630.0
38	139070.0
39	153840.0
40	169450.0
41	185210.0
42	200880.0
43	216520.0
44	232390.0
45	248250.0
46	264010.0
47	279590.0
48	294870.0
49	310190.0
50	325850.0
51	341650.0
52	357290.0
53	372560.0
54	387570.0
55	402400.0
56	416770.0
57	430920.0
58	444810.0
59	458430.0
60	472000.0
61	485420.0
62	498490.0
63	511280.0
64	523890.0
65	536540.0
66	549040.0
67	561300.0
68	573320.0
69	585080.0
70	596610.0
71	607950.0
72	619050.0
73	629970.0
74	640690.0
75	651120.0
76	661480.0
77	671590.0
78	681550.0
79	691340.0
80	701030.0
81	710540.0
82	720170.0
83	729600.0
84	738910.0
85	748050.0
86	756950.0
87	766030.0
88	774920.0
89	783440.0
90	791900.0
91	800300.0
92	808370.0
93	816270.0
94	823980.0
95	831550.0
96	839010.0
97	846330.0
98	853470.0
99	860540.0
100	868100.0
101	876060.0
102	884340.0
103	892980.0
104	901490.0
105	910010.0
106	918500.0
107	926910.0
108	935300.0
109	943780.0
110	952290.0
111	960970.0
112	969660.0
113	978230.0
114	986770.0
115	995240.0
116	1003490.0
117	1011620.0
118	1019630.0
119	1027390.0
120	1035200.0
121	1042920.0
122	1050750.0
123	1058390.0
124	1065850.0
125	1073390.0
126	1080760.0
127	1088290.0
128	1095640.0
129	1102810.0
130	1110080.0
131	1117160.0
132	1124440.0
133	1131690.0
134	1139110.0
135	1146670.0
136	1154070.0
137	1161340.0
138	1168490.0
139	1175460.0
140	1182390.0
141	1189230.0
142	1196080.0
143	1202990.0
144	1209860.0
145	1216620.0
146	1223310.0
147	1229890.0
148	1236360.0
149	1242620.0
150	1248910.0
151	1255070.0
152	1261060.0
153	1266950.0
154	1272780.0
155	1278440.0
156	1284030.0
157	1289550.0
158	1294950.0
159	1300210.0
160	1305580.0
161	1310750.0
162	1315860.0
163	1320870.0
164	1325820.0
165	1330970.0
166	1336040.0
167	1340980.0
168	1345790.0
169	1350570.0
170	1355290.0
171	1360090.0
172	1364790.0
173	1369340.0
174	1373860.0
175	1378240.0
176	1382540.0
177	1386770.0
178	1390950.0
179	1395280.0
180	1399580.0
181	1403820.0
182	1407980.0
183	1412110.0
184	1416110.0
185	1420120.0
186	1424000.0
187	1427860.0
188	1431630.0
189	1435330.0
190	1439120.0
191	1442810.0
192	1446460.0
193	1450050.0
194	1453580.0
195	1457520.0
196	1461400.0
197	1465200.0
198	1468910.0
199	1472530.0
200	1476170.0
201	1479750.0
202	1483240.0
203	1486700.0
204	1490140.0
205	1493880.0
206	1497830.0
207	1502000.0
208	1506340.0
209	1510630.0
210	1515060.0
211	1519370.0
212	1523590.0
213	1527860.0
214	1532230.0
215	1536610.0
216	1541160.0
217	1545690.0
218	1550120.0
219	1554520.0
220	1559820.0
221	1565090.0
222	1570540.0
223	1576160.0
224	1581690.0
225	1587160.0
226	1592490.0
227	1597760.0
228	1602990.0
229	1608130.0
230	1613160.0
231	1618120.0
232	1622960.0
233	1627670.0
234	1632300.0
235	1637520.0
236	1643100.0
237	1648900.0
238	1654670.0
239	1660350.0
240	1666160.0
241	1672020.0
242	1677920.0
243	1683830.0
244	1689970.0
245	1696480.0
246	1703120.0
247	1709820.0
248	1716590.0
249	1723620.0
250	1730670.0
251	1737660.0
252	1744570.0
253	1751410.0
254	1758320.0
255	1765140.0
256	1771830.0
257	1778440.0
258	1785090.0
259	1791630.0
260	1798090.0
261	1804460.0
262	1810730.0
263	1816890.0
264	1822920.0
265	1828830.0
266	1834650.0
267	1840370.0
268	1845970.0
269	1851490.0
270	1856890.0
271	1862170.0
272	1867270.0
273	1872260.0
274	1877170.0
275	1882000.0
276	1886750.0
277	1891340.0
278	1895810.0
279	1900090.0
280	1904350.0
281	1908530.0
282	1912650.0
283	1916650.0
284	1920530.0
285	1924380.0
286	1928160.0
287	1931870.0
288	1935480.0
289	1938970.0
290	1942380.0
291	1945720.0
292	1948960.0
293	1952150.0
294	1955240.0
295	1958260.0
296	1961240.0
297	1964170.0
298	1967050.0
299	1969900.0
300	1972640.0
301	1975330.0
302	1977940.0
303	1980530.0
304	1983080.0
305	1985540.0
306	1987930.0
307	1990270.0
308	1992570.0
309	1994850.0
310	1997070.0
311	1999240.0
312	2001230.0
313	2003210.0
314	2005110.0
315	2006990.0
316	2008830.0
317	2010640.0
318	2012410.0
319	2014140.0
320	2015870.0
321	2017560.0
322	2019240.0
323	2020890.0
324	2022500.0
325	2024040.0
326	2025540.0
327	2026980.0
328	2028380.0
329	2029760.0
330	2031130.0
331	2032480.0
332	2033830.0
333	2035130.0
334	2036420.0
335	2037690.0
336	2038950.0
337	2040120.0
338	2041240.0
339	2042320.0
340	2043400.0
341	2044460.0
342	2045470.0
343	2046440.0
344	2047410.0
345	2048380.0
346	2049350.0
347	2050280.0
348	2051210.0
349	2052140.0
350	2053040.0
351	2053930.0
352	2054820.0
353	2055710.0
354	2056580.0
355	2057430.0
356	2058280.0
357	2059110.0
358	2059920.0
359	2060730.0
360	2061500.0
361	2062250.0
362	2063000.0
363	2063700.0
364	2064390.0
365	2065080.0
366	2065750.0
367	2066410.0
368	2067060.0
369	2067710.0
370	2068340.0
371	2068940.0
372	2069540.0
373	2070120.0
374	2070690.0
375	2071190.0
376	2071680.0
377	2072160.0
378	2072640.0
379	2073100.0
380	2073560.0
381	2074010.0
382	2074440.0
383	2074870.0
384	2075280.0
385	2075680.0
386	2076080.0
387	2076460.0
388	2076840.0
389	2077220.0
390	2077590.0
391	2077950.0
392	2078310.0
393	2078670.0
394	2079020.0
395	2079370.0
396	2079720.0
397	2080060.0
398	2080400.0
399	2080730.0
400	2081050.0
401	2081350.0
402	2081650.0
403	2081950.0
404	2082240.0
405	2082520.0
406	2082800.0
407	2083080.0
408	2083360.0
409	2083640.0
410	2083920.0
411	2084190.0
412	2084440.0
413	2084640.0
414	2084810.0
415	2084980.0
416	2085140.0
417	2085300.0
418	2085460.0
419	2085590.0
420	2085720.0
421	2085840.0
422	2085960.0
