Availability:
Average	Difference
0.656884398647608
0.169411309460131	-0.48747308918747695
0.10212148401150321	-0.06728982544862779
0.018456140350877198	-0.08366534366062602
0.0017061403508771954	-0.01675
8.771929824561404E-4	-8.289473684210551E-4
0.18971764895016438

Remaining:
Average	Difference
96.23537707093432
98.5491565081043	2.313779437169984
98.97721297011945	0.42805646201514946
99.80746705957732	0.8302540894578669
99.98140301870353	0.17393595912621151
99.99015748031496	0.008754461611431452
98.91010364044843

Occupancy:
Average	Difference
222396.1
741923.9	519527.80000000005
990056.2	248132.29999999993
1120212.0	130155.80000000005
1136128.2	15916.199999999953
1137390.0	1261.8000000000466
844418.06
