Availability:
Average	Difference
0.6747896520354495
0.21466533459630777	-0.46012431743914173
0.13653688617542176	-0.07812844842088601
0.0506775931287176	-0.08585929304670416
0.0121482745354152	-0.0385293185933024
0.003987467957846767	-0.008160806577568434
0.21777152303017772

Remaining:
Average	Difference
95.95824376534472
97.7240695807188	1.765825815374086
98.10141866046324	0.3773490797444339
99.20689173282803	1.1054730723647879
99.79608097545207	0.5891892426240446
99.93110236220473	0.13502138675265485
98.35720314768585

Occupancy:
Average	Difference
241270.1
880874.3	639604.2000000001
1318165.5	437291.19999999995
1615921.7	297756.19999999995
1713459.3	97537.6000000001
1728560.0	15100.699999999953
1157395.3
