cycle	Ave: occupancy
0	1.0
1	1.0
2	1.0
3	1.0
4	0.9985992996498249
5	0.9983983983983982
6	0.9979979979979978
7	0.9977977977977975
8	0.9976976976976973
9	0.9961961961961957
10	0.9959959959959953
11	0.9951951951951944
12	0.9944944944944936
13	0.9932999999999991
14	0.9920039980009983
15	0.9911044477761106
16	0.9901049475262353
17	0.9888055972013976
18	0.9870064967516221
19	0.9851148851148828
20	0.983216783216781
21	0.9807192807192779
22	0.9791208791208762
23	0.9762237762237729
24	0.9706293706293667
25	0.9633366633366581
26	0.9571428571428513
27	0.9502497502497432
28	0.9421578421578344
29	0.9344655344655257
30	0.9206793206793105
31	0.9099900099899988
32	0.9010989010988895
33	0.8938061938061814
34	0.8853146853146724
35	0.878221778221765
36	0.8712287712287576
37	0.868931068931055
38	0.8662337662337519
39	0.8618381618381472
40	0.8599400599400456
41	0.856293706293692
42	0.856143856143842
43	0.8553446553446415
44	0.8548951048950911
45	0.85334665334664
46	0.853796203796191
47	0.8550949050948926
48	0.8563936063935949
49	0.8559940059939948
50	0.8565434565434462
51	0.8572927072926972
52	0.8561938061937967
53	0.8576423576423484
54	0.8585914085914002
55	0.858641358641351
56	0.8585414585414516
57	0.8615884115884056
58	0.8596403596403545
59	0.858041958041953
60	0.869580419580416
61	0.8815184815184796
62	0.8977022977022977
63	0.9012987012987019
64	0.8991008991009005
65	0.9007492507492535
66	0.9112443778110988
67	0.9312343828086025
68	0.937631184407804
69	0.9373813093453355
70	0.9352500000000081
71	0.9392000000000092
72	0.9394000000000099
73	0.9398000000000096
74	0.9397000000000103
75	0.9405000000000103
76	0.9389500000000104
77	0.9379000000000112
78	0.934950000000011
79	0.9314500000000114
80	0.9296500000000112
81	0.9290000000000113
82	0.927700000000011
83	0.9251500000000111
84	0.9218000000000114
85	0.9206000000000117
86	0.9177588794397316
87	0.9145000000000123
88	0.9119000000000125
89	0.910300000000013
90	0.9058000000000134
91	0.9004500000000132
92	0.8981500000000131
93	0.8942500000000128
94	0.8904500000000122
95	0.8852500000000126
96	0.8805500000000126
97	0.8759000000000119
98	0.8753000000000117
99	0.8706000000000118
100	0.8670500000000118
101	0.8618500000000116
102	0.8564000000000108
103	0.8499500000000099
104	0.8429214607303742
105	0.8376188094047108
106	0.8313156578289219
107	0.8301150575287716
108	0.8289644822411273
109	0.8262631315657896
110	0.8247623811906014
111	0.82371185592797
112	0.8227113556778447
113	0.8234117058529323
114	0.8226113056528319
115	0.822461230615313
