Cycle	Now Cost	Average Cost	Number of Replication
315	15057	1091.617088607595	18
316	14167	1132.864353312303	18
317	9638	1159.6100628930817	11
318	2079	1162.4921630094043	3
319	930	1161.765625	1
320	1079	1161.5077881619939	1
321	16483	1209.0900621118012	20
322	13127	1245.9876160990711	17
323	4029	1254.5771604938273	5
324	33865	1354.916923076923	43
325	9394	1379.5766871165645	12
326	700	1377.4984709480123	1
327	2593	1381.2042682926829	3
328	12454	1414.8601823708207	16
329	0	1410.5727272727272	0
330	8328	1431.4712990936555	11
331	6926	1448.0210843373493	9
332	6326	1462.6696696696697	7
333	7547	1480.88622754491	9
334	30342	1567.0388059701493	31
335	11120	1595.470238095238	12
336	1928	1596.4569732937684	2
337	27143	1672.0384615384614	29
338	2908	1675.684365781711	3
339	0	1670.7558823529412	0
340	4457	1678.9266862170089	6
341	9452	1701.654970760234	10
342	19645	1753.9679300291546	21
343	10549	1779.5348837209303	12
344	1172	1777.7739130434782	1
345	8726	1797.8554913294797	11
346	32041	1885.0115273775216	35
347	424	1880.8132183908046	1
348	4095	1887.1575931232092	4
349	749	1883.9057142857143	1
350	10066	1907.2165242165242	11
351	9263	1928.1136363636363	10
352	806	1924.9348441926345	1
353	0	1919.497175141243	0
354	3821	1924.8535211267606	4
355	912	1922.008426966292	1
356	32373	2007.3053221288515	32
357	25937	2074.1480446927376	27
358	763	2070.4958217270196	1
359	13745	2102.925	18
360	1795	2102.072022160665	2
361	7215	2116.196132596685	7
362	861	2112.7382920110194	1
363	20142	2162.269230769231	23
364	0	2156.345205479452	0
365	21676	2209.6775956284155	26
366	9023	2228.242506811989	12
367	1697	2226.7989130434785	2
368	16756	2266.1734417344173	21
369	7948	2281.5297297297298	9
370	18855	2326.202156334232	25
371	1054	2322.782258064516	1
372	1140	2319.6112600536194	1
373	16991	2358.8395721925135	20
374	9804	2378.693333333333	12
375	8575	2395.1728723404253	10
376	16714	2433.153846153846	21
377	2844	2434.240740740741	3
378	0	2427.8179419525068	0
379	9177	2445.5789473684213	11
380	4879	2451.9658792650916	6
381	0	2445.547120418848	0
382	11824	2470.0339425587467	14
383	4776	2476.0390625	6
384	17447	2514.9246753246753	22
385	10638	2535.9689119170985	13
386	0	2529.4160206718348	0
387	0	2522.896907216495	0
388	0	2516.4113110539847	0
389	9157	2533.4384615384615	12
390	759	2528.900255754476	1
391	8595	2544.375	10
392	0	2537.9007633587785	0
393	5480	2545.3680203045687	6
394	0	2538.9240506329115	0
395	1317	2535.838383838384	2
396	17397	2573.272040302267	23
397	8781	2588.8693467336684	10
398	4063	2592.563909774436	5
399	0	2586.0825	0
400	0	2579.633416458853	0
401	25121	2635.7064676616915	27
402	7052	2646.665012406948	8
403	0	2640.1138613861385	0
404	2740	2640.3604938271606	4
405	26901	2700.115763546798	32
406	8059	2713.282555282555	9
407	0	2706.6323529411766	0
408	7160	2717.520782396088	10
409	6909	2727.743902439024	8
410	7318	2738.912408759124	10
411	10017	2756.5776699029125	11
412	16635	2790.181598062954	20
413	2254	2788.886473429952	3
414	28329	2850.4289156626505	36
415	0	2843.576923076923	0
416	4258	2846.968824940048	5
417	9589	2863.098086124402	11
418	568	2857.620525059666	1
419	16879	2891.004761904762	20
420	11111	2910.5296912114013	13
421	0	2903.632701421801	0
422	2329	2902.274231678487	3
423	0	2895.4292452830186	0
424	1676	2892.56	2
425	20942	2934.9295774647885	29
426	514	2929.2599531615924	1
427	0	2922.4158878504672	0
428	7388	2932.8251748251746	10
429	6545	2941.225581395349	10
430	4062	2943.825986078886	5
431	0	2937.011574074074	0
432	1121	2932.8175519630486	2
433	0	2926.0599078341015	0
434	14616	2952.9333333333334	20
435	0	2946.1605504587155	0
436	12900	2968.938215102975	14
437	3990	2971.2694063926942	5
438	2472	2970.1321184510252	3
439	6690	2978.586363636364	10
440	0	2971.8321995464853	0
441	1504	2968.5113122171947	2
442	9050	2982.23927765237	10
443	0	2975.5225225225226	0
444	23646	3021.973033707865	30
445	12567	3043.3744394618834	17
446	21837	3085.4183445190156	25
447	818	3080.3571428571427	1
448	15834	3108.761692650334	19
449	27917	3163.891111111111	32
450	0	3156.8758314855877	0
451	0	3149.891592920354	0
452	611	3144.2869757174394	1
453	4190	3146.590308370044	6
454	7824	3156.8703296703297	10
455	18163	3189.77850877193	20
456	1143	3185.2997811816194	2
457	3285	3185.5174672489084	4
458	8542	3197.1873638344227	10
459	5571	3202.3478260869565	7
460	15537	3229.1041214750544	18
461	7607	3238.5800865800866	10
462	8799	3250.589632829374	12
463	14497	3274.8275862068967	20
464	7182	3283.2301075268815	10
465	0	3276.184549356223	0
466	0	3269.169164882227	0
467	6564	3276.209401709402	8
468	7961	3286.1982942430704	10
469	4343	3288.446808510638	6
470	0	3281.4649681528663	0
471	7505	3290.4131355932204	10
472	2751	3289.2727272727275	3
473	0	3282.3333333333335	0
474	0	3275.423157894737	0
475	6932	3283.1050420168067	9
476	10999	3299.2809224318657	17
477	6478	3305.9309623430963	10
478	627	3300.338204592902	1
479	6312	3306.6125	10
480	0	3299.738045738046	0
481	1836	3296.701244813278	3
482	1043	3292.0351966873704	2
483	18485	3323.4256198347107	30
484	468	3317.538144329897	1
485	470	3311.679012345679	1
486	11216	3327.909650924025	17
487	16834	3355.5860655737706	25
488	0	3348.723926380368	0
489	12480	3367.3591836734695	19
490	9141	3379.1181262729124	13
491	16959	3406.7195121951218	25
492	6730	3413.4604462474645	9
493	14437	3435.775303643725	20
494	0	3428.8343434343433	0
495	3295	3428.564516129032	5
496	0	3421.665995975855	0
497	8037	3430.9337349397592	12
498	29198	3482.5711422845693	45
499	6320	3488.246	10
