Cycle	Avarage Links
0	5.936
1	5.936
2	5.955044955044955
3	5.945945945945946
4	5.981981981981982
5	5.988
6	6.0537580886012945
7	6.013013013013013
8	6.009009009009009
9	6.191521197007481
10	6.198801198801199
11	6.2690582959641254
12	6.2155688622754495
13	6.244796828543112
14	6.237741456166419
15	6.245301681503462
16	6.232673267326732
17	6.2796651895617925
18	6.3143845773603555
19	6.281592039800995
20	6.236985622211205
21	6.25398406374502
22	6.267535070140281
23	6.26095717884131
24	6.326693227091633
25	6.337157107231921
26	6.3305042436345484
27	6.431547619047619
28	6.43743842364532
29	6.512845849802371
30	6.54320987654321
31	6.538081107814046
32	6.689655172413793
33	6.672934190994557
34	6.638971315529179
35	6.669295219319862
36	6.6924963217263365
37	6.694458067680236
38	6.7547723935389135
39	6.6930596285435
40	6.725853658536585
41	6.732325694783032
42	6.73828125
43	6.7028879099363685
44	6.660758247168882
45	6.644334975369458
46	6.626112759643917
47	6.592334494773519
48	6.660696517412935
49	6.583291645822912
50	6.571144278606965
51	6.543833580980683
52	6.525222551928783
53	6.490773067331671
54	6.523738130934532
55	6.5125125125125125
56	6.560159760359461
57	6.552788844621514
58	6.527736131934033
59	6.601805416248746
60	6.584630838774485
61	6.635721493440968
62	6.65088161209068
63	6.634219769192173
64	6.710604558969276
65	6.77180877279448
66	6.7403369672943505
67	6.721230158730159
68	6.699453551912568
69	6.729435084241824
70	6.7428288822947575
71	6.790904597132971
72	6.819348469891412
73	6.769762845849803
74	6.758791480931154
75	6.8413724515166585
76	6.7357357357357355
77	6.747
78	6.692540322580645
79	6.575664621676892
80	6.549281314168378
81	6.562947799385875
82	6.618661257606491
83	6.604982206405694
84	6.603158430973001
85	6.588533739218671
86	6.6011094301563285
87	6.711402623612512
88	6.693815987933635
89	6.6431095406360425
90	6.669995007488767
91	6.73715710723192
92	6.730521091811414
93	6.658682634730539
94	6.719560878243513
95	6.643180674383493
96	6.677370797792273
97	6.637826961770624
98	6.695652173913044
99	6.737053795877325
100	6.732223903177005
101	6.732124874118832
102	6.696356275303644
103	6.799399699849925
104	6.76
105	6.85286783042394
106	6.817408704352176
107	6.653475393201421
108	6.670035371399697
109	6.67907444668008
110	6.743398106626806
111	6.719201995012469
112	6.686567164179104
113	6.628571428571429
114	6.641962944416625
115	6.635768261964736
116	6.582355940846507
117	6.531632653061225
118	6.53469387755102
119	6.470467385721623
120	6.539014373716633
121	6.55094726062468
122	6.5552147239263805
123	6.576428203808543
124	6.560824742268041
125	6.566735112936345
126	6.662582950484941
127	6.712398373983739
128	6.747208121827411
129	6.7716455696202535
130	6.767594936708861
131	6.793085917641077
132	6.745918367346939
133	6.822210901681101
134	6.7886467308667005
135	6.7611788617886175
136	6.822932521562659
137	6.801829268292683
138	6.8446700507614215
139	6.835560123329907
140	6.948808920425748
141	6.9279187817258885
142	6.8795918367346935
143	6.827551020408163
144	6.814285714285714
145	6.873096446700508
146	6.818135506877229
147	6.7415036045314105
148	6.761708697889861
149	6.733437663015128
150	6.732394366197183
151	6.766442257897462
152	6.660770031217481
153	6.721123829344433
154	6.686784599375651
155	6.668393782383419
156	6.710812209001552
157	6.751802265705458
158	6.750515463917526
159	6.785751161590087
160	6.738255033557047
161	6.686100989068193
162	6.590386624869383
163	6.602925809822361
164	6.590336134453781
165	6.610703043022036
166	6.618848167539267
167	6.716605552645364
168	6.786988457502623
169	6.7708442579968535
170	6.79413305395495
171	6.815983175604627
172	6.805938494167551
173	6.792612137203166
174	6.848134524435102
175	6.935500786575774
176	6.893481717011129
177	6.9044313934863855
178	6.876006441223833
179	6.935328701229289
180	6.975531914893617
181	6.925787506673785
182	6.881283422459893
183	6.962962962962963
184	6.8693333333333335
185	6.846194784459819
186	6.840811965811966
187	6.745435016111708
188	6.77765843179377
189	6.820021299254526
190	6.8563829787234045
191	6.803848209513629
192	6.84742158426369
193	6.784755770263017
194	6.816326530612245
195	6.824158204168894
196	6.870488322717622
197	6.8126984126984125
198	6.76595744680851
199	6.778430325680726
200	6.747742963356346
201	6.743343982960597
202	6.721117678667383
203	6.856533333333333
204	6.834310069259456
205	6.770465489566613
206	6.8286937901498925
207	6.785026737967915
208	6.850318471337579
209	6.793852676205617
210	6.747217806041335
211	6.727754237288136
212	6.753976670201484
213	6.762460233297985
214	6.673447537473233
215	6.703273495248152
216	6.720844327176781
217	6.656763925729443
218	6.702330508474576
219	6.69814323607427
220	6.672340425531915
221	6.646840148698884
222	6.589675359233635
223	6.614566719829877
224	6.616038236856081
225	6.615711252653928
226	6.559701492537314
227	6.53927813163482
228	6.4888178913738015
229	6.470967741935484
230	6.42926304464766
231	6.38494623655914
232	6.474503488996243
233	6.503474078033137
234	6.471789360558839
235	6.549415515409139
236	6.536977491961415
237	6.469827586206897
238	6.435911303407247
239	6.40280777537797
240	6.371212121212121
241	6.450779989241528
242	6.508004268943436
243	6.5165069222577205
244	6.512765957446809
245	6.49468085106383
246	6.535657686212361
247	6.598003152916448
248	6.628211851074987
249	6.602739726027397
250	6.578975171685156
251	6.568865435356201
252	6.602320675105485
253	6.555731642894876
254	6.523582405935347
255	6.458998935037274
256	6.4445628997867805
257	6.424628450106157
258	6.460074034902168
259	6.549497088406564
260	6.578919769271106
261	6.59453781512605
262	6.604724409448819
263	6.554612937433722
264	6.91866028708134
265	6.880549682875264
266	6.896988906497623
267	6.947872340425532
268	6.956061408152461
269	6.972178477690289
270	6.930453108535301
271	6.937960042060989
272	6.905620360551431
273	6.963157894736842
274	6.90084388185654
275	6.969279661016949
276	6.9762532981530345
277	7.034554973821989
278	7.018987341772152
279	7.0604453870625665
280	7.041095890410959
281	7.020624008461132
282	6.997364259356879
283	7.034120734908137
284	6.988396624472574
285	6.996294335627316
286	7.077168706758914
287	7.076109936575053
288	7.1748031496063
289	7.221932114882507
290	7.160041841004184
291	7.142259414225942
292	7.123359580052494
293	7.189104243059194
294	7.097419694576093
295	7.092436974789916
296	7.077084425799685
297	7.070496083550914
298	7.0472689075630255
299	7.104554865424431
300	7.093071354705274
301	7.076443057722309
302	7.085327783558793
303	7.10523587350959
304	7.050129198966408
305	7.036307053941909
306	7.0
307	7.073068893528184
308	7.061352910330362
309	7.122105263157895
310	7.110173958882446
311	7.153039832285115
312	7.129473684210526
313	7.0779768177028455
314	7.169295478443743
315	7.207785376117832
316	7.205249343832021
317	7.228511530398323
318	7.19707266074229
319	7.104681746449237
320	7.091386554621849
321	7.0358649789029535
322	7.000528820729772
323	6.960846560846561
324	7.081081081081081
325	7.097251585623678
326	7.097082228116711
327	7.084439723844929
328	7.057877813504823
329	7.029978586723769
330	6.957458266020463
331	6.966666666666667
332	6.965628356605801
333	7.042088438998402
334	7.1260683760683765
335	7.044551798174987
336	6.97347049269085
337	7.0588235294117645
338	7.047159699892819
339	7.001612036539495
340	7.028266666666667
341	7.086772486772487
342	7.054758107389686
343	7.013333333333334
344	7.0575197889182055
345	7.03276955602537
346	7.039411455596427
347	7.091863517060368
348	7.116352201257862
349	7.128795811518325
350	7.069129287598945
351	7.088142707240293
352	7.129707112970712
353	7.112961998958876
354	7.092323651452282
355	7.105564222568903
356	7.080996884735202
357	7.107498689040377
358	7.055176037834998
359	7.0351337178814894
360	6.939313984168866
361	6.926906779661017
362	6.833865814696486
363	6.865924748277689
364	6.7993630573248405
365	6.771186440677966
366	6.758767268862912
367	6.774946921443736
368	6.724760892667375
369	6.679466666666666
370	6.629768941429339
371	6.567887931034483
372	6.650887573964497
373	6.623586429725363
374	6.679224973089344
375	6.783351120597652
376	6.8100053219797765
377	6.734868773433315
378	6.665949435180204
379	6.625
380	6.786796536796537
381	6.7285483000539665
382	6.686890574214518
