Cycle	Average Remaining	Standard Deviation

0	98.18	3.053293303958865
1	97.315	3.6876313535926672
2	97.002997002997	3.9931808208957555
3	96.65165165165165	4.268659002298774
4	96.35635635635636	4.426003776472504
5	94.185	5.8549444916241615
6	93.34494773519164	6.3459881351993435
7	92.73773773773773	6.631608967419273
8	92.09209209209209	7.018716085481791
9	91.57107231920199	7.1386974642654355
10	89.18081918081919	8.471610935832226
11	88.38066766317887	8.652482288337364
12	87.54491017964072	8.990830690976082
13	87.0366699702676	9.28545169467798
14	86.48836057454186	9.55351195614521
15	84.3026706231454	10.371588470699434
16	83.11881188118812	10.758577303233315
17	82.46676514032497	10.902765130961072
18	81.91300049431537	11.277713970317848
19	81.33830845771145	11.566483690463304
20	79.44471988101141	12.551804830171587
21	78.2519920318725	12.912000212519473
22	77.58016032064128	13.309079338745084
23	77.088161209068	14.034133377926631
24	76.85258964143426	14.278985341757373
25	74.8927680798005	15.630311573480522
26	74.02396405391912	16.119589537478905
27	73.62103174603175	16.469410339014512
28	73.52216748768473	16.901294053643095
29	73.19169960474308	17.452190290318196
30	71.4962962962963	18.3731121012562
31	70.82591493570722	18.802840633419997
32	70.63546798029557	19.28472023056435
33	70.27214250371104	19.791500483068038
34	70.22255192878339	19.980007662126226
35	68.56579595860029	20.732413546083567
36	68.02354095144679	21.334894818710637
37	67.64590485532123	21.74225982640367
38	67.498776309349	22.23101003357271
39	67.21896383186706	22.528957973733487
40	65.52195121951219	23.230807869407222
41	64.7342759629449	23.514505129247357
42	64.66796875	23.749004142361553
43	64.44933920704845	24.157032574032254
44	64.31806991629739	24.58973662003316
45	62.82266009852217	25.167443331394725
46	62.51730959446093	25.573182513859166
47	62.22000995520159	25.748979774227866
48	62.45771144278607	26.18282090213562
49	62.33116558279139	26.075178234121903
50	60.417910447761194	26.778257456361686
51	60.123823675086676	27.154862931441976
52	59.87141444114738	27.923859489568418
53	59.68079800498753	28.43096855779825
54	59.860069965017495	28.864681219193436
55	58.61861861861862	29.38531145934313
56	58.52720918622067	29.612683412577237
57	58.874501992031874	30.093098113266784
58	58.640679660169916	30.50608785060294
59	58.5456369107322	30.893838148572364
60	57.714716223003514	31.35838278253788
61	57.2401614530777	31.710258676250806
62	57.2896725440806	31.64947702427548
63	57.13497240341194	31.703950389840916
64	57.358771060455894	31.763262064903596
65	56.13109906357812	32.06077895971979
66	56.0802775024777	32.499055052381465
67	55.89781746031746	32.86215034438058
68	56.17486338797814	33.42418782834021
69	56.50148662041625	33.76601778580747
70	55.69238377843719	33.98602314273702
71	55.73900148294612	34.1840543123143
72	55.893385982230996	34.707772211334756
73	55.99802371541502	34.93867838995983
74	56.21594848935116	35.17603604892611
75	55.41521631029339	35.63997010470631
76	55.04004004004004	35.86990016470508
77	55.5	36.000138888620974
78	55.640120967741936	36.18381302499283
79	55.56748466257669	36.15992958696929
80	54.727926078028744	36.41548926262163
81	54.667349027635616	36.51101990577358
82	55.08620689655172	36.83546558407291
83	55.28723945094052	36.924776500989964
84	55.31839021905247	37.16804921762778
85	55.083713850837135	37.009518699810485
86	55.05295007564297	37.28344789267878
87	55.39354187689203	37.228355745302586
88	55.55555555555556	37.18504029771796
89	55.94144371529531	37.22774697469775
90	55.4118821767349	37.15515344578788
91	55.4214463840399	37.226412796096184
92	56.10421836228288	37.362184904842266
93	56.15269461077844	37.32895321602487
94	56.43213572854292	37.29120040912723
95	55.45546049320584	37.410719027923314
96	55.70496738585047	37.35548192928054
97	55.905432595573444	37.33143394825629
98	55.93528816986856	37.35422879744172
99	56.61136249371543	37.432304443604934
100	55.64800806858295	37.35918437576347
101	56.36958710976838	37.19254958214648
102	56.59919028340081	37.28829009061647
103	57.20860430215107	37.12464942642751
