Cycle	Now Cost	Average Cost	Number of Replication

0	1701	1701.0	388
1	661	1181.0	304
2	97	819.6666666666666	216
3	111	642.5	288
4	82	530.4	248
5	1515	694.5	664
6	319	640.8571428571429	608
7	173	582.375	472
8	222	542.3333333333334	600
9	168	504.9	548
10	2977	729.6363636363636	904
11	284	692.5	768
12	306	662.7692307692307	820
13	233	632.0714285714286	692
14	191	602.6666666666666	704
15	1613	665.8125	1020
16	472	654.4117647058823	996
17	274	633.2777777777778	868
18	255	613.3684210526316	804
19	182	591.8	736
20	1277	624.4285714285714	1032
21	529	620.0909090909091	976
22	248	603.9130434782609	824
23	221	587.9583333333334	832
24	198	572.36	692
25	1930	624.5769230769231	1040
26	469	618.8148148148148	956
27	259	605.9642857142857	836
28	176	591.1379310344828	740
29	197	578.0	744
30	951	590.0322580645161	992
31	366	583.03125	904
32	250	572.939393939394	800
33	223	562.6470588235294	792
34	175	551.5714285714286	676
35	1411	575.4444444444445	1044
36	351	569.3783783783783	892
37	334	563.1842105263158	780
38	210	554.1282051282051	740
39	249	546.5	848
40	1484	569.3658536585366	1012
41	403	565.4047619047619	936
42	227	557.5348837209302	796
43	229	550.0681818181819	760
44	217	542.6666666666666	688
45	1272	558.5217391304348	936
46	306	553.1489361702128	808
47	278	547.4166666666666	852
48	199	540.3061224489796	744
49	216	533.82	696
50	2477	571.9215686274509	1044
51	370	568.0384615384615	844
52	304	563.0566037735849	900
53	182	556.0	712
54	179	549.1454545454545	704
55	1287	562.3214285714286	1084
56	264	557.0877192982456	776
57	236	551.551724137931	672
58	232	546.1355932203389	780
59	231	540.8833333333333	768
60	977	548.0327868852459	896
61	428	546.0967741935484	744
62	304	542.2539682539683	788
63	244	537.59375	676
64	213	532.6	780
65	1284	543.9848484848485	896
66	469	542.8656716417911	804
67	332	539.7647058823529	816
68	183	534.5942028985507	664
69	214	530.0142857142857	720
70	1634	545.5633802816901	920
71	375	543.1944444444445	812
72	294	539.7808219178082	720
73	162	534.6756756756756	616
74	219	530.4666666666667	640
75	762	533.5131578947369	924
76	336	530.9480519480519	700
77	259	527.4615384615385	636
78	269	524.1898734177215	652
79	174	519.8125	560
80	1287	529.283950617284	856
81	397	527.670731707317	788
82	311	525.0602409638554	672
83	247	521.75	660
84	195	517.9058823529411	612
85	1001	523.5232558139535	808
86	418	522.3103448275862	724
87	246	519.1704545454545	644
88	249	516.1348314606741	576
89	224	512.8888888888889	572
90	1829	527.3516483516484	812
91	370	525.6413043478261	740
92	278	522.9784946236559	544
93	246	520.031914893617	636
94	263	517.3263157894737	640
95	1341	525.90625	804
96	421	524.8247422680413	656
97	281	522.3367346938776	536
98	223	519.3131313131313	600
99	165	515.77	544
100	2648	536.8811881188119	836
101	263	534.1960784313726	604
102	262	531.5533980582525	552
103	235	528.7019230769231	616
104	206	525.6285714285714	472
105	1315	533.0754716981132	692
106	275	530.6635514018692	536
107	279	528.3333333333334	580
108	157	524.9266055045872	400
109	222	522.1727272727272	564
110	1327	529.4234234234234	696
111	287	527.2589285714286	488
112	227	524.6017699115044	516
113	213	521.8684210526316	508
