Cycle	Now Cost	Average Cost	Number of Replication

0	3088	3088.0
1	890	1989.0
2	211	1396.3333333333333
3	283	1118.0
4	187	931.8
5	3140	1299.8333333333333
6	681	1211.4285714285713
7	376	1107.0
8	422	1030.888888888889
9	335	961.3
10	5187	1345.4545454545455
11	687	1290.5833333333333
12	580	1235.923076923077
13	459	1180.4285714285713
14	367	1126.2
15	3875	1298.0
16	930	1276.3529411764705
17	520	1234.3333333333333
18	532	1197.3684210526317
19	312	1153.1
20	3331	1256.8095238095239
21	1199	1254.1818181818182
22	506	1221.6521739130435
23	430	1188.6666666666667
24	389	1156.68
25	5232	1313.423076923077
26	1021	1302.5925925925926
27	520	1274.642857142857
28	365	1243.2758620689656
29	401	1215.2
30	2773	1265.4516129032259
31	896	1253.90625
32	630	1235.0
33	469	1212.4705882352941
34	384	1188.8
35	3920	1264.6666666666667
36	927	1255.5405405405406
37	762	1242.5526315789473
38	441	1222.0
39	500	1203.95
40	4582	1286.341463414634
41	925	1277.7380952380952
42	515	1260.0
43	475	1242.159090909091
44	482	1225.2666666666667
45	3837	1282.0434782608695
46	735	1270.404255319149
47	691	1258.3333333333333
48	428	1241.3877551020407
49	452	1225.6
50	6164	1322.4313725490197
51	889	1314.0961538461538
52	745	1303.3584905660377
53	396	1286.5555555555557
54	394	1270.3272727272727
55	3783	1315.1964285714287
56	675	1303.9649122807018
57	534	1290.6896551724137
58	556	1278.2372881355932
59	476	1264.8666666666666
60	2506	1285.2131147540983
61	1004	1280.6774193548388
62	761	1272.4285714285713
63	563	1261.34375
64	521	1249.9538461538461
65	3780	1288.2878787878788
66	1322	1288.7910447761194
67	765	1281.0882352941176
68	381	1268.0434782608695
69	518	1257.3285714285714
70	4840	1307.7887323943662
71	951	1302.8333333333333
72	720	1294.849315068493
73	391	1282.6351351351352
74	523	1272.5066666666667
75	2409	1287.4605263157894
76	1024	1284.0389610389611
77	765	1277.3846153846155
78	692	1269.9746835443038
79	462	1259.875
80	4223	1296.4567901234568
81	1126	1294.378048780488
82	765	1288.0
83	658	1280.5
84	477	1271.0470588235294
85	3688	1299.1511627906978
86	1204	1298.057471264368
87	658	1290.784090909091
88	664	1283.741573033708
89	601	1276.1555555555556
90	5364	1321.076923076923
91	984	1317.4130434782608
92	702	1310.7956989247311
93	641	1303.6702127659576
94	636	1296.6421052631579
95	3883	1323.5833333333333
96	1190	1322.2061855670104
97	738	1316.2448979591836
98	628	1309.2929292929293
99	455	1300.75
100	6058	1347.851485148515
101	699	1341.4901960784314
102	750	1335.7475728155339
103	654	1329.1923076923076
104	474	1321.047619047619
105	4382	1349.9245283018868
106	739	1344.214953271028
107	761	1338.8148148148148
108	410	1330.2935779816514
109	510	1322.8363636363636
110	3854	1345.6396396396397
111	804	1340.8035714285713
112	679	1334.9469026548672
113	611	1328.5964912280701
114	535	1321.695652173913
115	1897	1326.655172413793
116	1086	1324.5982905982905
117	648	1318.864406779661
118	509	1312.0588235294117
119	510	1305.375
120	4191	1329.2231404958677
121	694	1324.016393442623
122	628	1318.3577235772357
123	862	1314.6774193548388
124	401	1307.368
125	6187	1346.095238095238
126	880	1342.4251968503936
127	435	1335.3359375
128	511	1328.9457364341085
129	466	1322.3076923076924
130	4590	1347.2519083969466
131	1213	1346.2348484848485
132	567	1340.375939849624
133	626	1335.044776119403
134	365	1327.8592592592593
135	928	1324.9191176470588
136	512	1318.985401459854
137	643	1314.0869565217392
138	584	1308.8345323741007
139	447	1302.6785714285713
140	2955	1314.3971631205675
141	792	1310.718309859155
142	694	1306.4055944055945
143	508	1300.861111111111
144	482	1295.2137931034483
145	5212	1322.041095890411
146	775	1318.3197278911564
147	776	1314.6554054054054
148	411	1308.5906040268455
149	299	1301.86
150	3245	1314.728476821192
151	1572	1316.421052631579
152	831	1313.248366013072
153	656	1308.9805194805194
154	386	1303.0258064516129
155	4033	1320.525641025641
156	561	1315.687898089172
157	886	1312.9683544303798
158	293	1306.553459119497
159	272	1300.0875
160	4929	1322.6273291925465
161	597	1318.148148148148
162	361	1312.276073619632
163	504	1307.3475609756097
164	359	1301.6
165	4670	1321.8915662650602
166	429	1316.5449101796407
167	261	1310.2619047619048
168	624	1306.2011834319526
169	392	1300.8235294117646
170	825	1298.0409356725147
171	636	1294.1918604651162
172	266	1288.2485549132948
173	472	1283.557471264368
174	438	1278.7257142857143
175	3416	1290.8693181818182
176	699	1287.5254237288136
177	683	1284.129213483146
178	267	1278.4469273743016
179	603	1274.6944444444443
180	1961	1278.486187845304
181	1663	1280.598901098901
182	411	1275.8469945355191
183	398	1271.0760869565217
184	242	1265.5135135135135
185	2395	1271.5860215053763
186	255	1266.149732620321
187	776	1263.5425531914893
188	497	1259.4867724867725
189	428	1255.1105263157895
190	1859	1258.2722513089004
191	1716	1260.65625
192	303	1255.6943005181347
193	326	1250.9020618556701
194	371	1246.3897435897436
195	1333	1246.8316326530612
196	941	1245.2791878172588
197	479	1241.409090909091
198	697	1238.6733668341708
199	175	1233.355
200	1348	1233.9253731343283
201	732	1231.4405940594058
202	1055	1230.5714285714287
203	109	1225.0735294117646
204	190	1220.0243902439024
205	1430	1221.0436893203882
206	791	1218.9661835748793
207	690	1216.423076923077
208	859	1214.7129186602872
209	54	1209.1857142857143
210	1440	1210.2796208530806
211	1532	1211.7971698113208
212	241	1207.2394366197184
213	281	1202.911214953271
214	867	1201.3488372093022
215	431	1197.7824074074074
216	537	1194.73732718894
217	459	1191.3623853211009
218	284	1187.2191780821918
219	471	1183.9636363636364
220	411	1180.4660633484164
221	863	1179.036036036036
222	252	1174.8789237668161
223	266	1170.8214285714287
224	127	1166.1822222222222
225	0	1161.0221238938052
226	211	1156.8370044052863
227	142	1152.3859649122808
228	72	1147.6681222707423
229	97	1143.1
230	816	1141.6839826839828
231	204	1137.6422413793102
232	469	1134.7725321888413
233	394	1131.6068376068376
234	220	1127.7276595744681
235	368	1124.5084745762713
236	222	1120.7004219409282
237	358	1117.4957983193278
238	127	1113.3514644351465
239	74	1109.0208333333333
240	187	1105.195020746888
241	9	1100.6652892561983
242	15	1096.1975308641975
243	0	1091.704918032787
244	177	1087.9714285714285
245	231	1084.4878048780488
246	0	1080.0971659919028
247	0	1075.741935483871
248	0	1071.421686746988
249	0	1067.136
250	127	1063.3904382470118
251	31	1059.2936507936508
252	0	1055.106719367589
253	268	1052.007874015748
254	0	1047.8823529411766
255	0	1043.7890625
256	12	1039.7743190661479
257	0	1035.7441860465117
258	485	1033.6177606177607
259	0	1029.6423076923077
260	246	1026.639846743295
261	0	1022.7213740458016
262	0	1018.8326996197719
263	0	1014.9734848484849
264	0	1011.1433962264151
265	0	1007.3421052631579
266	0	1003.5692883895131
267	307	1000.9701492537314
268	0	997.2490706319703
269	0	993.5555555555555
270	0	989.8892988929889
271	0	986.25
272	0	982.6373626373627
273	0	979.051094890511
274	0	975.4909090909091
275	0	971.9565217391304
276	0	968.4476534296028
277	0	964.9640287769785
278	0	961.505376344086
279	0	958.0714285714286
280	0	954.6619217081851
281	0	951.2765957446809
282	0	947.9151943462898
283	0	944.5774647887324
284	0	941.2631578947369
285	0	937.972027972028
286	0	934.7038327526133
287	0	931.4583333333334
288	0	928.2352941176471
289	0	925.0344827586207
290	0	921.8556701030927
291	0	918.6986301369863
292	0	915.5631399317406
293	0	912.4489795918367
294	0	909.3559322033898
295	0	906.2837837837837
296	0	903.2323232323232
297	0	900.2013422818792
298	0	897.190635451505
299	0	894.2
300	0	891.2292358803986
301	0	888.2781456953643
302	0	885.3465346534654
303	0	882.4342105263158
304	0	879.5409836065573
305	0	876.6666666666666
306	0	873.8110749185668
307	0	870.974025974026
308	0	868.1553398058253
309	0	865.3548387096774
310	0	862.572347266881
311	0	859.8076923076923
312	0	857.0607028753993
313	0	854.3312101910828
314	0	851.6190476190476
315	0	848.9240506329114
316	0	846.2460567823343
317	0	843.5849056603773
318	0	840.9404388714734
319	0	838.3125
320	0	835.7009345794393
321	0	833.1055900621118
322	0	830.5263157894736
323	0	827.9629629629629
324	0	825.4153846153846
325	0	822.8834355828221
326	0	820.3669724770642
327	0	817.8658536585366
328	0	815.3799392097264
329	0	812.9090909090909
330	0	810.453172205438
331	0	808.0120481927711
332	0	805.5855855855856
333	0	803.1736526946107
334	0	800.776119402985
335	0	798.3928571428571
336	0	796.0237388724036
337	0	793.6686390532544
338	0	791.3274336283185
339	0	789.0
340	0	786.6862170087976
341	0	784.3859649122807
342	0	782.0991253644315
343	0	779.8255813953489
344	0	777.5652173913044
345	0	775.3179190751445
346	0	773.0835734870317
347	0	770.8620689655172
348	0	768.6532951289398
349	0	766.4571428571429
350	0	764.2735042735043
351	0	762.1022727272727
352	0	759.943342776204
353	0	757.7966101694915
354	0	755.6619718309859
355	0	753.5393258426966
356	0	751.4285714285714
357	0	749.3296089385475
358	0	747.2423398328691
359	0	745.1666666666666
360	0	743.1024930747923
361	0	741.0497237569061
362	0	739.00826446281
363	0	736.978021978022
364	0	734.9589041095891
365	0	732.9508196721312
366	0	730.9536784741144
367	0	728.9673913043479
368	0	726.9918699186992
369	0	725.027027027027
370	0	723.0727762803234
371	0	721.1290322580645
372	0	719.1957104557641
373	0	717.2727272727273
374	0	715.36
375	0	713.4574468085107
376	0	711.5649867374005
377	0	709.6825396825396
378	0	707.8100263852243
379	0	705.9473684210526
380	0	704.0944881889764
381	0	702.2513089005236
382	0	700.4177545691906
383	0	698.59375
384	0	696.7792207792207
385	0	694.9740932642487
386	0	693.1782945736434
387	0	691.3917525773196
388	0	689.6143958868895
389	0	687.8461538461538
390	0	686.0869565217391
391	0	684.3367346938776
392	0	682.5954198473282
393	0	680.8629441624365
394	0	679.1392405063291
395	0	677.4242424242424
396	0	675.7178841309824
397	0	674.0201005025126
398	0	672.3308270676691
399	0	670.65
400	0	668.9775561097257
401	0	667.3134328358209
402	0	665.6575682382133
403	0	664.009900990099
404	0	662.3703703703703
405	0	660.7389162561576
406	0	659.1154791154792
407	0	657.5
408	0	655.8924205378974
409	0	654.2926829268292
410	0	652.7007299270073
411	0	651.1165048543689
412	0	649.5399515738499
413	0	647.9710144927536
414	0	646.4096385542168
415	0	644.8557692307693
416	0	643.3093525179856
417	0	641.7703349282297
418	0	640.2386634844869
419	0	638.7142857142857
420	0	637.1971496437054
421	0	635.6872037914692
422	0	634.1843971631206
423	0	632.688679245283
424	0	631.2
425	0	629.7183098591549
426	0	628.2435597189695
427	0	626.7757009345794
428	0	625.3146853146853
429	0	623.8604651162791
430	0	622.4129930394431
431	0	620.9722222222222
432	0	619.5381062355658
433	0	618.110599078341
434	0	616.6896551724138
435	0	615.2752293577981
436	0	613.8672768878719
437	0	612.4657534246576
438	0	611.0706150341686
