Cycle	Cumulative Occupancy

0	160.0
1	470.0
2	900.0
3	1430.0
4	2040.0
5	3320.0
6	5080.0
7	7280.0
8	9850.0
9	12920.0
10	17510.0
11	23050.0
12	29420.0
13	36770.0
14	45180.0
15	54450.0
16	64610.0
17	75580.0
18	86900.0
19	98650.0
20	111520.0
21	124850.0
22	138600.0
23	152710.0
24	167120.0
25	182920.0
26	199340.0
27	216460.0
28	233990.0
29	251900.0
30	270700.0
31	290020.0
32	309770.0
33	330300.0
34	351300.0
35	372720.0
36	394510.0
37	416640.0
38	439110.0
39	461880.0
40	485720.0
41	510240.0
42	535340.0
43	560840.0
44	586750.0
45	613500.0
46	640930.0
47	668820.0
48	697150.0
49	725770.0
50	755150.0
51	785050.0
52	815190.0
53	845500.0
54	875750.0
55	906510.0
56	937710.0
57	969160.0
58	1000800.0
59	1032510.0
60	1064370.0
61	1096130.0
62	1127860.0
63	1159330.0
64	1190900.0
65	1222980.0
66	1255520.0
67	1288550.0
68	1322160.0
69	1356200.0
70	1390790.0
71	1425970.0
72	1461150.0
73	1495930.0
74	1530480.0
75	1565220.0
76	1599590.0
77	1633790.0
78	1668120.0
79	1702410.0
80	1737020.0
81	1772550.0
82	1808380.0
83	1844290.0
84	1880540.0
85	1917800.0
86	1955630.0
87	1993770.0
88	2032150.0
89	2071010.0
90	2110960.0
91	2151750.0
92	2192980.0
93	2234700.0
94	2277230.0
95	2320530.0
96	2364610.0
97	2409190.0
98	2454450.0
99	2500060.0
100	2547120.0
101	2595530.0
102	2644510.0
103	2693790.0
104	2743620.0
105	2794530.0
106	2846350.0
107	2898770.0
108	2951610.0
109	3004870.0
110	3059380.0
111	3114940.0
112	3170870.0
113	3227080.0
114	3283750.0
115	3341390.0
116	3399630.0
117	3458310.0
118	3517810.0
119	3577860.0
120	3639330.0
121	3701560.0
122	3764310.0
123	3827770.0
124	3891680.0
125	3956530.0
126	4021230.0
127	4085900.0
128	4151200.0
129	4216550.0
130	4282400.0
131	4348610.0
132	4414880.0
133	4481560.0
134	4548430.0
135	4615630.0
136	4682390.0
137	4748790.0
138	4815390.0
139	4881150.0
140	4946960.0
141	5012260.0
142	5076880.0
143	5140550.0
144	5204030.0
145	5268100.0
146	5331080.0
147	5393560.0
148	5455710.0
149	5517170.0
150	5578540.0
151	5639980.0
152	5701060.0
153	5761200.0
154	5820350.0
155	5880160.0
156	5939910.0
157	5999560.0
158	6058860.0
159	6118080.0
160	6177610.0
161	6237160.0
162	6297100.0
163	6357540.0
164	6418430.0
165	6479910.0
166	6542010.0
167	6604610.0
168	6667760.0
169	6731000.0
170	6795200.0
171	6859350.0
172	6923860.0
173	6988680.0
174	7054060.0
175	7120730.0
176	7187790.0
177	7255160.0
178	7322710.0
179	7390440.0
180	7457940.0
181	7525730.0
182	7593160.0
183	7660070.0
184	7726170.0
185	7791700.0
186	7857180.0
187	7922270.0
188	7987090.0
189	8050580.0
190	8113280.0
191	8175490.0
192	8237310.0
193	8298080.0
194	8357640.0
195	8416780.0
196	8475460.0
197	8532890.0
198	8589300.0
199	8644650.0
200	8699140.0
201	8752580.0
202	8805220.0
203	8856940.0
204	8907810.0
205	8957320.0
206	9006060.0
207	9054110.0
208	9101530.0
209	9148050.0
210	9194980.0
211	9241740.0
212	9288680.0
213	9335680.0
214	9382190.0
215	9429710.0
216	9477160.0
217	9524620.0
218	9572340.0
219	9620620.0
220	9668890.0
221	9717230.0
222	9765580.0
223	9813810.0
224	9862350.0
225	9910760.0
226	9959110.0
227	1.000731E7
228	1.005506E7
229	1.01022E7
230	1.014926E7
231	1.019548E7
232	1.024145E7
233	1.028722E7
234	1.033262E7
235	1.037794E7
236	1.042312E7
237	1.046782E7
238	1.051229E7
239	1.055626E7
240	1.060027E7
241	1.064356E7
242	1.068641E7
243	1.072867E7
244	1.077061E7
245	1.081278E7
246	1.085499E7
247	1.089745E7
248	1.09399E7
249	1.098202E7
250	1.102433E7
251	1.106672E7
252	1.110882E7
253	1.115065E7
254	1.11918E7
255	1.123293E7
256	1.127395E7
257	1.131459E7
258	1.135467E7
259	1.13944E7
260	1.143374E7
261	1.147241E7
262	1.151051E7
263	1.154772E7
264	1.15845E7
265	1.162072E7
266	1.165595E7
267	1.169058E7
268	1.172476E7
269	1.17581E7
270	1.179069E7
271	1.182284E7
272	1.185425E7
273	1.188481E7
274	1.191474E7
275	1.194383E7
276	1.19726E7
277	1.20009E7
278	1.202862E7
279	1.205565E7
280	1.208196E7
281	1.210785E7
282	1.213338E7
283	1.215825E7
284	1.218245E7
285	1.220627E7
286	1.222961E7
287	1.22523E7
288	1.227455E7
289	1.229632E7
290	1.231762E7
291	1.233823E7
292	1.235829E7
293	1.237755E7
294	1.239623E7
295	1.241397E7
296	1.243139E7
297	1.244828E7
298	1.246489E7
299	1.248111E7
300	1.249697E7
301	1.251249E7
302	1.252758E7
303	1.254217E7
