Cycle	Average Remaining	Standard Deviation

0	99.92	1.4225329521667016
1	99.845	1.8083625189656807
2	99.78478478478479	1.9934313540621627
3	99.73513243378311	2.2448962517072775
4	99.69576059850374	2.3705993273355617
5	99.36	3.640824082539533
6	99.11335012594458	4.135338981820681
7	98.9	4.264035647130474
8	98.71371371371372	4.419623469273043
9	98.46346346346347	4.710550007532562
10	97.70843734398403	5.921791810181215
11	97.23276723276723	6.322263676326297
12	96.79416205334675	6.502663975489423
13	96.29909365558912	6.715511032803796
14	95.7632241813602	6.929217857073073
15	95.34170854271356	7.36104065827242
16	94.86090035407183	7.505022267362928
17	94.44275582573455	7.6803274204869965
18	94.25672247590056	7.932829426618789
19	94.02841197361745	8.01455421683714
20	93.47341772151898	8.069378700777953
21	93.27794561933534	8.137134755755628
22	93.05793450881612	8.133580437600662
23	92.8765743073048	8.1933982857954
24	92.71075214538112	8.257674645196788
25	92.00908632004038	8.939668518529922
26	91.64126016260163	9.148160670480078
27	91.25	9.297039796601489
28	91.07269954245044	9.611699676882104
29	90.91645569620253	9.725132503528437
30	90.51385390428212	10.26823593543421
31	90.24205748865356	10.525703432452675
32	89.97465788139888	10.732483868274176
33	89.60546282245826	11.17104827515083
34	89.40524193548387	11.30954045573814
35	89.1859296482412	11.501033908528782
36	88.96116994452849	11.654487192201769
37	88.8627254509018	11.912821605865764
38	88.79841112214498	12.02771132091183
39	88.59850374064838	12.190515895840013
40	88.05292061907139	12.851493909304072
41	87.78660049627791	12.969302087739427
42	87.48011928429423	13.286247686661264
43	87.2446437468859	13.243326682290196
44	87.07256461232605	13.357624714109884
45	86.69474727452923	14.117371514309045
46	86.33068520357497	14.441093236058709
47	86.10228401191658	14.765929832724582
48	86.02261553588987	14.859880989270026
49	85.81728395061728	15.022427576294533
50	85.4563394178589	15.504100543359632
51	85.13379583746284	15.78062024068631
52	85.0	15.817661416859723
53	84.94554455445545	16.023091518726122
54	84.85528942115768	15.792970135650638
55	84.60847880299252	16.266370132762702
56	84.34217108554277	16.597306308828035
57	84.22788605697151	16.771885955891936
58	84.17248255234297	17.033942071884404
59	84.11382925611582	17.027470990776873
60	84.04690618762476	17.284636107939367
61	84.13346613545816	17.460730372046648
62	84.24542305789214	17.483866164776504
63	84.36633663366337	17.663591105438357
64	84.37376725838264	17.659461125141245
65	84.13793103448276	18.16145994914195
66	83.77236580516899	18.31031792328712
67	83.56965790778384	18.480395677640395
68	83.34814814814816	18.64365816948385
69	83.16904879250862	18.980380423737667
70	82.9232283464567	19.083762410881633
71	82.7179236043095	19.10648096252893
72	82.64141662567634	19.276631294470732
73	82.8163466272772	19.52515187869802
74	82.94985250737463	19.518864431381903
75	82.89499509322866	19.75125345558471
76	83.00147856086743	19.90259973792586
77	83.06021717670286	19.935342277349708
78	83.09617271835133	20.032116815375087
79	83.1207065750736	20.035530493645357
80	82.90497291974397	20.380014562428165
81	82.54652301665034	20.69617306260038
82	82.36506378802748	20.861527163893847
83	82.35553379040157	20.823803692129612
84	82.09256523879863	20.90745407304945
85	81.65848871442591	21.236220677625173
86	81.4334637964775	21.33121386266881
87	81.33658536585367	21.712468558371476
88	81.23781676413256	21.87982821517461
89	81.06847984458474	21.916524702633986
90	80.40586797066015	22.494672570546886
91	80.12147716229349	22.587073002503377
92	79.92718446601941	22.739350705465963
93	79.64980544747081	22.662584789084896
94	79.29611650485437	22.83839744736889
95	78.90184645286686	23.0816305867575
96	78.66795366795367	23.243275311359568
97	78.55086372360844	23.049120376072946
98	78.33890214797135	23.30820434211417
99	78.23417420276058	23.639014067631184
100	77.62920815552394	24.118674029626746
101	77.25866916588566	24.121361380966324
102	77.09421641791045	24.376041073237456
103	76.92666978047642	24.549945623607925
104	76.58227848101266	24.585558093714774
105	76.07594936708861	24.898960245765135
106	75.66073102155576	25.125242615232324
107	75.42095416276894	25.204164581946863
108	75.24299065420561	25.34767071873845
109	74.97656982193065	25.620633918319903
110	74.35476302205538	25.752003748332438
