Cycle	Avarage Links
0	6.016
1	6.016
2	6.006006006006006
3	6.0009995002498755
4	6.005985037406484
5	5.975
6	5.924433249370277
7	5.979
8	5.98998998998999
9	5.974974974974975
10	5.9720419370943585
11	5.992007992007992
12	5.952692501258178
13	5.923464249748237
14	5.933501259445844
15	5.952763819095478
16	5.894790085988872
17	5.88855116514691
18	5.8873668188736685
19	5.932014205986809
20	5.950379746835443
21	5.978851963746224
22	5.9617128463476075
23	5.9617128463476075
24	5.931347804139324
25	5.971731448763251
26	5.897357723577236
27	5.889795918367347
28	5.9644128113879
29	6.029367088607595
30	6.062468513853904
31	6.041351487644983
32	5.992904206791688
33	5.9797673242286296
34	5.973790322580645
35	5.981909547738693
36	5.965708522440746
37	6.0681362725450905
38	6.097318768619663
39	6.028927680798005
40	6.078881677483774
41	6.167741935483871
42	6.362823061630219
43	6.405580468360737
44	6.333996023856859
45	6.379583746283449
46	6.371400198609732
47	6.36643495531281
48	6.404129793510324
49	6.410864197530864
50	6.438085841144549
51	6.385530227948464
52	6.387896825396825
53	6.425742574257426
54	6.469061876247505
55	6.534663341645885
56	6.487243621810905
57	6.442778610694653
58	6.5353938185443665
59	6.562156764852721
60	6.5568862275449105
61	6.561752988047809
62	6.614547253834735
63	6.627722772277227
64	6.6380670611439845
65	6.651231527093596
66	6.688866799204772
67	6.712940009915717
68	6.756543209876543
69	6.792508624938393
70	6.81988188976378
71	6.976493633692458
72	6.903098868666994
73	6.912850812407681
74	6.868239921337267
75	6.902845927379784
76	7.028092656481025
77	7.026653504442251
78	7.028459273797841
79	7.01864573110893
80	6.946331856228459
81	6.992164544564153
82	6.950932286555447
83	6.97845249755142
84	6.982767109798129
85	6.997055937193327
86	7.013698630136986
87	7.001951219512195
88	6.997076023391813
89	7.0471102476930545
90	6.985819070904645
91	6.988338192419825
92	6.984466019417476
93	6.965953307392996
94	6.942718446601941
95	6.939747327502429
96	6.969111969111969
97	6.997120921305182
98	7.010023866348448
99	7.020466444550214
100	7.027027027027027
101	7.134020618556701
102	7.143656716417911
103	7.164876226062588
104	7.101734646038444
105	7.146741678387248
106	7.111527647610122
107	7.134705332086062
108	7.139252336448598
109	7.119962511715089
110	7.127170342562177
111	7.113721804511278
112	7.08235294117647
113	7.0585457979225685
114	7.0777251184834125
115	7.125647058823529
116	7.094607379375591
117	7.053427895981088
118	7.026950354609929
119	7.0394736842105265
120	7.0349386213408875
121	7.012753897024091
122	7.036510194404931
123	7.0476190476190474
124	7.031073446327683
125	7.034192037470726
126	7.057048561999057
127	7.068622811168954
128	7.08352996696555
129	7.082107261509255
130	6.987173396674584
131	6.962786259541985
132	6.951881848499285
133	6.933777989518818
134	7.014643363249882
135	7.026874115983027
136	6.999527186761229
137	7.069679849340866
138	7.088165959453089
139	6.998574821852731
140	7.013270142180095
141	7.009026128266033
142	7.036087369420703
143	7.043436754176611
144	7.0640721404841
145	7.082230623818526
146	7.222011385199241
147	7.298444130127298
148	7.2865221489161165
149	7.29773156899811
150	7.269796111901375
151	7.2421652421652425
152	7.213675213675214
153	7.11578947368421
154	7.073240785064624
155	7.112279025322503
156	7.074712643678161
157	7.0966507177033495
158	7.046701974000963
159	7.040501446480231
160	7.045542635658915
161	6.991236611489776
162	7.06615161757605
163	7.083453931500241
164	7.055368319691863
165	7.0789851603638105
166	7.12960306073649
167	7.141904761904762
168	7.156890796375775
169	7.152007648183557
170	7.105263157894737
171	7.0254930254930255
172	7.05409286740067
173	7.071222329162657
174	7.050456511292648
175	7.282001924927815
176	7.268433734939759
177	7.338150289017341
178	7.361231361231361
179	7.356354916067146
180	7.350936149783966
181	7.3413116323599805
182	7.34070158577607
183	7.261418853255588
184	7.236790606653621
185	7.170779861796643
186	7.22390984811367
187	7.233562315996075
