cycle Data0 Data1 Data2 Data3 Data4 Data5 Data6 Data7 Data8 Data9
52   405     9     0     0     0     0     0     0     0     0
53   413     0     0     0     0     0     0     0     0     0
54   429     0     0     0     0     0     0     0     0     0
55   439     0     8     0     0     0     0     0     0     0
56   451     0    11     0     0     0     0     0     0     0
57   462     0    13     0     0     0     0     0     0     0
58   467     0    16     0     0     0     0     0     0     0
59   476     0    17     0     0     0     0     0     0     0
60   489     0    18     0     0     0     0     0     0     0
61   499     0    18     0     0     0     0     0     0     0
62   506     0    18     0     0     0     0     0     0     0
63   515     0    18     0     0     0     0     0     0     0
64   525     0    18     0     0     0     0     0     0     0
65   529     0    18     0     0     0     0     0     0     0
66   542     0    18     0     0     0     0     0     0     0
67   551     0    18     0     0     0     0     0     0     0
68   563     0    18     0     0     0     0     0     0     0
69   572     0    18     0     0     0     0     0     0     0
70   578     0    17     0     0     0     0     0     0     0
71   585     0    11     0     0     0     0     0     0     0
72   592     0     0     0     0     0     0     0     0     0
73   601     0     0     0     0     0     0     0     0     0
74   608     0     0     0     0     0     0     0     0     0
75   612     0     0     0     0     0     0     0     0     0
76   619     0     0     0     0     0     0     0     0     0
77   624     0     0     0     0     0     0     0     0     0
78   633     0     0     0     0     0     0     0     0     0
79   643     0     0    13     0     0     0     0     0     0
80   649     0     0    14     0     0     0     0     0     0
81   654     0     0    16     0     0     0     0     0     0
82   660     0     0    19     0     0     0     0     0     0
83   665     0     0    22     0     0     0     0     0     0
84   670     0     0    26     0     0     0     0     0     0
85   673     0     0    34     0     0     0     0     0     0
86   678     0     0    41     0     0     0     0     0     0
87   684     0     0    41     0     0     0     0     0     0
88   686     0     0    41     0     0     0     0     0     0
89   692     0     0    41     0     0     0     0     0     0
90   698     0     0    41     0     0     0     0     0     0
91   703     0     0    41     0     0     0     0     0     0
92   706     0     0    41     0     0     0     0     0     0
93   708     0     0    40     0     0     0     0     0     0
94   712     0     0    40     0     0     0     0     0     0
95   716     0     0    40     0     0     0     0     0     0
96   719     0     0    38     0     0     0     0     0     0
97   720     0     0    22     0     0     0     0     0     0
98   724     0     0    11     0     0     0     0     0     0
99   725     0     0    11     0     0     0     0     0     0
100   729     0     0    11     0     0     0     0     0     0
101   737     0     0    11     0     0     0     0     0     0
102   739     0     0     7     0     0     0     0     0     0
103   742     0     0     7     0     0     0     0     0     0
104   744     0     0     0     0     0     0     0     0     0
105   749     0     0     0     9     0     0     0     0     0
106   752     0     0     0    12     0     0     0     0     0
107   754     0     0     0    14     0     0     0     0     0
108   756     0     0     0    14     0     0     0     0     0
109   760     0     0     0    17     0     0     0     0     0
110   762     0     0     0    18     0     0     0     0     0
111   762     0     0     0    20     0     0     0     0     0
112   765     0     0     0    20     0     0     0     0     0
113   767     0     0     0    20     0     0     0     0     0
114   769     0     0     0    20     0     0     0     0     0
115   771     0     0     0    20     0     0     0     0     0
116   771     0     0     0    20     0     0     0     0     0
117   771     0     0     0    17     0     0     0     0     0
118   771     0     0     0    17     0     0     0     0     0
119   771     0     0     0    17     0     0     0     0     0
120   771     0     0     0     5     0     0     0     0     0
121   771     0     0     0     5     0     0     0     0     0
122   768     0     0     0     5     0     0     0     0     0
123   768     0     0     0     5     0     0     0     0     0
124   759     0     0     0     5     0     0     0     0     0
125   759     0     0     0     2     0     0     0     0     0
126   755     0     0     0     2     0     0     0     0     0
127   755     0     0     0     2     0     0     0     0     0
128   754     0     0     0     0     0     0     0     0     0
129   754     0     0     0     0    11     0     0     0     0
130   753     0     0     0     0    13     0     0     0     0
131   743     0     0     0     0    15     0     0     0     0
132   729     0     0     0     0    16     0     0     0     0
133   714     0     0     0     0    18     0     0     0     0
134   714     0     0     0     0    20     0     0     0     0
135   714     0     0     0     0    29     0     0     0     0
136   705     0     0     0     0    36     0     0     0     0
137   704     0     0     0     0    36     0     0     0     0
138   704     0     0     0     0    36     0     0     0     0
139   675     0     0     0     0    36     0     0     0     0
140   666     0     0     0     0    36     0     0     0     0
141   655     0     0     0     0    36     0     0     0     0
142   645     0     0     0     0    35     0     0     0     0
143   640     0     0     0     0    35     0     0     0     0
144   640     0     0     0     0    22     0     0     0     0
145   640     0     0     0     0    22     0     0     0     0
146   640     0     0     0     0    22     0     0     0     0
147   614     0     0     0     0    22     0     0     0     0
148   605     0     0     0     0    22     0     0     0     0
149   605     0     0     0     0    20     0     0     0     0
150   605     0     0     0     0    20     0     0     0     0
151   589     0     0     0     0    20     0     0     0     0
152   567     0     0     0     0    16     0     0     0     0
153   557     0     0     0     0    16     0     0     0     0
154   543     0     0     0     0     8     0     0     0     0
155   533     0     0     0     0     0     0     0     0     0
156   530     0     0     0     0     0     0     0     0     0
157   509     0     0     0     0     0     0     0     0     0
158   499     0     0     0     0     0     0     0     0     0
159   490     0     0     0     0     0     0     0     0     0
160   473     0     0     0     0     0     0     0     0     0
161   471     0     0     0     0     0     0     0     0     0
162   471     0     0     0     0     0     0     0     0     0
163   460     0     0     0     0     0     0     0     0     0
164   440     0     0     0     0     0     0     0     0     0
165   424     0     0     0     0     0     0     0     0     0
166   419     0     0     0     0     0     0     0     0     0
167   406     0     0     0     0     0    14     0     0     0
168   391     0     0     0     0     0    18     0     0     0
169   382     0     0     0     0     0    18     0     0     0
170   379     0     0     0     0     0    19     0     0     0
171   379     0     0     0     0     0    24     0     0     0
172   370     0     0     0     0     0    26     0     0     0
173   363     0     0     0     0     0    27     0     0     0
174   339     0     0     0     0     0    29     0     0     0
175   304     0     0     0     0     0    32     0     0     0
176   277     0     0     0     0     0    37     0     0     0
177   265     0     0     0     0     0    38     0     0     0
178   256     0     0     0     0     0    40     0     0     0
179   255     0     0     0     0     0    42    10     0     0
180   252     0     0     0     0     0    45    10     0     0
181   249     0     0     0     0     0    49    12     0     0
182   242     0     0     0     0     0    50    14     0     0
183   242     0     0     0     0     0    55    17     0     0
184   237     0     0     0     0     0    59    18     0     0
185   226     0     0     0     0     0    63    21     0     0
186   215     0     0     0     0     0    66    29     0     0
187   206     0     0     0     0     0    70    29     0     0
188   199     0     0     0     0     0    73    29     0     0
189   190     0     0     0     0     0    77    29     0     0
190   186     0     0     0     0     0    83    29     0     0
191   179     0     0     0     0     0    85    29     0     0
192   170     0     0     0     0     0    88    29     0     0
193   166     0     0     0     0     0    93    27     0     0
194   162     0     0     0     0     0    94    26     0     0
195   154     0     0     0     0     0    97    26     0     0
196   147     0     0     0     0     0   100    16     0     0
197   136     0     0     0     0     0   101     5     0     0
198   132     0     0     0     0     0   109     5     0     0
199   132     0     0     0     0     0   123     3     0     0
200   130     0     0     0     0     0   133     3     0     0
201   123     0     0     0     0     0   144     3     0     0
202   112     0     0     0     0     0   151     3     0     0
203   104     0     0     0     0     0   153     3     0     0
204   103     0     0     0     0     0   159     0     0     0
205    95     0     0     0     0     0   162     0     0     0
206    95     0     0     0     0     0   166     0     4     0
207    87     0     0     0     0     0   174     0     4     0
208    87     0     0     0     0     0   178     0     4     0
209    82     0     0     0     0     0   182     0     4     0
210    78     0     0     0     0     0   183     0     5     0
211    70     0     0     0     0     0   190     0     5     0
212    68     0     0     0     0     0   198     0     5     0
213    68     0     0     0     0     0   204     0     5     0
214    66     0     0     0     0     0   205     0     5     0
215    60     0     0     0     0     0   208     0     5     0
216    54     0     0     0     0     0   214     0     5     0
217    51     0     0     0     0     0   217     0     5     0
218    46     0     0     0     0     0   223     0     5     0
219    44     0     0     0     0     0   225     0     5     0
220    43     0     0     0     0     0   228     0     5     0
221    38     0     0     0     0     0   233     0     5     0
222    32     0     0     0     0     0   236     0     1     0
223    30     0     0     0     0     0   241     0     1     0
224    25     0     0     0     0     0   246     0     1     0
225    16     0     0     0     0     0   250     0     1     0
226    15     0     0     0     0     0   254     0     1     0
227    15     0     0     0     0     0   259     0     0     0
228    15     0     0     0     0     0   261     0     0     0
229    14     0     0     0     0     0   262     0     0     8
230     9     0     0     0     0     0   267     0     0    10
231     4     0     0     0     0     0   273     0     0    12
232     1     0     0     0     0     0   278     0     0    13
233     1     0     0     0     0     0   282     0     0    16
234     0     0     0     0     0     0   285     0     0    19
235     0     0     0     0     0     0   290     0     0    22
236     0     0     0     0     0     0   296     0     0    25
237     0     0     0     0     0     0   299     0     0    28
238     0     0     0     0     0     0   305     0     0    33
239     0     0     0     0     0     0   311     0     0    35
240     0     0     0     0     0     0   318     0     0    39
241     0     0     0     0     0     0   325     0     0    44
242     0     0     0     0     0     0   335     0     0    49
243     0     0     0     0     0     0   343     0     0    53
244     0     0     0     0     0     0   350     0     0    59
245     0     0     0     0     0     0   356     0     0    62
246     0     0     0     0     0     0   358     0     0    67
247     0     0     0     0     0     0   364     0     0    75
248     0     0     0     0     0     0   370     0     0    78
249     0     0     0     0     0     0   375     0     0    81
250     0     0     0     0     0     0   379     0     0    84
251     0     0     0     0     0     0   390     0     0    89
252     0     0     0     0     0     0   393     0     0    97
253     0     0     0     0     0     0   393     0     0   103
254     0     0     0     0     0     0   393     0     0   110
255     0     0     0     0     0     0   393     0     0   113
256     0     0     0     0     0     0   393     0     0   124
257     0     0     0     0     0     0   393     0     0   130
258     0     0     0     0     0     0   393     0     0   137
259     0     0     0     0     0     0   393     0     0   140
260     0     0     0     0     0     0   393     0     0   146
261     0     0     0     0     0     0   393     0     0   153
262     0     0     0     0     0     0   393     0     0   160
263     0     0     0     0     0     0   393     0     0   167
264     0     0     0     0     0     0   393     0     0   172
265     0     0     0     0     0     0   393     0     0   182
266     0     0     0     0     0     0   393     0     0   187
267     0     0     0     0     0     0   393     0     0   195
268     0     0     0     0     0     0   393     0     0   205
269     0     0     0     0     0     0   393     0     0   210
270     0     0     0     0     0     0   393     0     0   214
271     0     0     0     0     0     0   393     0     0   215
272     0     0     0     0     0     0   393     0     0   218
273     0     0     0     0     0     0   387     0     0   224
274     0     0     0     0     0     0   377     0     0   229
275     0     0     0     0     0     0   377     0     0   233
276     0     0     0     0     0     0   376     0     0   242
277     0     0     0     0     0     0   376     0     0   249
278     0     0     0     0     0     0   376     0     0   252
279     0     0     0     0     0     0   367     0     0   260
280     0     0     0     0     0     0   358     0     0   263
281     0     0     0     0     0     0   353     0     0   265
282     0     0     0     0     0     0   351     0     0   272
283     0     0     0     0     0     0   350     0     0   276
284     0     0     0     0     0     0   349     0     0   280
285     0     0     0     0     0     0   346     0     0   288
286     0     0     0     0     0     0   343     0     0   295
287     0     0     0     0     0     0   338     0     0   301
288     0     0     0     0     0     0   333     0     0   303
289     0     0     0     0     0     0   332     0     0   308
290     0     0     0     0     0     0   332     0     0   313
291     0     0     0     0     0     0   331     0     0   322
292     0     0     0     0     0     0   328     0     0   329
293     0     0     0     0     0     0   328     0     0   332
294     0     0     0     0     0     0   326     0     0   341
295     0     0     0     0     0     0   321     0     0   343
296     0     0     0     0     0     0   318     0     0   348
297     0     0     0     0     0     0   315     0     0   355
298     0     0     0     0     0     0   307     0     0   358
299     0     0     0     0     0     0   298     0     0   360
300     0     0     0     0     0     0   295     0     0   362
301     0     0     0     0     0     0   290     0     0   365
302     0     0     0     0     0     0   288     0     0   370
303     0     0     0     0     0     0   280     0     0   373
304     0     0     0     0     0     0   278     0     0   375
305     0     0     0     0     0     0   267     0     0   377
306     0     0     0     0     0     0   248     0     0   379
307     0     0     0     0     0     0   241     0     0   387
308     0     0     0     0     0     0   241     0     0   390
309     0     0     0     0     0     0   237     0     0   392
310     0     0     0     0     0     0   232     0     0   396
311     0     0     0     0     0     0   230     0     0   401
312     0     0     0     0     0     0   225     0     0   404
313     0     0     0     0     0     0   217     0     0   407
314     0     0     0     0     0     0   212     0     0   409
315     0     0     0     0     0     0   211     0     0   409
316     0     0     0     0     0     0   211     0     0   412
317     0     0     0     0     0     0   211     0     0   417
318     0     0     0     0     0     0   209     0     0   420
319     0     0     0     0     0     0   198     0     0   423
320     0     0     0     0     0     0   191     0     0   424
321     0     0     0     0     0     0   188     0     0   425
322     0     0     0     0     0     0   186     0     0   427
323     0     0     0     0     0     0   184     0     0   428
324     0     0     0     0     0     0   180     0     0   429
325     0     0     0     0     0     0   168     0     0   429
326     0     0     0     0     0     0   159     0     0   430
327     0     0     0     0     0     0   158     0     0   432
328     0     0     0     0     0     0   157     0     0   433
329     0     0     0     0     0     0   157     0     0   433
330     0     0     0     0     0     0   156     0     0   435
331     0     0     0     0     0     0   150     0     0   435
332     0     0     0     0     0     0   147     0     0   437
333     0     0     0     0     0     0   143     0     0   438
334     0     0     0     0     0     0   137     0     0   439
335     0     0     0     0     0     0   134     0     0   442
336     0     0     0     0     0     0   127     0     0   442
337     0     0     0     0     0     0   123     0     0   443
338     0     0     0     0     0     0   116     0     0   443
339     0     0     0     0     0     0   109     0     0   443
340     0     0     0     0     0     0    97     0     0   443
341     0     0     0     0     0     0    94     0     0   445
342     0     0     0     0     0     0    89     0     0   445
343     0     0     0     0     0     0    87     0     0   445
344     0     0     0     0     0     0    87     0     0   445
345     0     0     0     0     0     0    84     0     0   446
346     0     0     0     0     0     0    75     0     0   447
347     0     0     0     0     0     0    68     0     0   447
348     0     0     0     0     0     0    59     0     0   447
349     0     0     0     0     0     0    49     0     0   447
350     0     0     0     0     0     0    42     0     0   447
351     0     0     0     0     0     0    40     0     0   447
352     0     0     0     0     0     0    36     0     0   447
353     0     0     0     0     0     0    33     0     0   447
354     0     0     0     0     0     0    24     0     0   445
355     0     0     0     0     0     0    11     0     0   440
356     0     0     0     0     0     0     9     0     0   439
357     0     0     0     0     0     0     9     0     0   437
358     0     0     0     0     0     0     8     0     0   437
359     0     0     0     0     0     0     3     0     0   437
360     0     0     0     0     0     0     3     0     0   435
361     0     0     0     0     0     0     3     0     0   434
362     0     0     0     0     0     0     2     0     0   428
363     0     0     0     0     0     0     0     0     0   423
364     0     0     0     0     0     0     0     0     0   422
365     0     0     0     0     0     0     0     0     0   418
366     0     0     0     0     0     0     0     0     0   416
367     0     0     0     0     0     0     0     0     0   415
368     0     0     0     0     0     0     0     0     0   414
369     0     0     0     0     0     0     0     0     0   410
370     0     0     0     0     0     0     0     0     0   401
371     0     0     0     0     0     0     0     0     0   394
372     0     0     0     0     0     0     0     0     0   392
373     0     0     0     0     0     0     0     0     0   384
374     0     0     0     0     0     0     0     0     0   383
375     0     0     0     0     0     0     0     0     0   380
376     0     0     0     0     0     0     0     0     0   380
377     0     0     0     0     0     0     0     0     0   369
378     0     0     0     0     0     0     0     0     0   360
379     0     0     0     0     0     0     0     0     0   355
380     0     0     0     0     0     0     0     0     0   355
381     0     0     0     0     0     0     0     0     0   355
382     0     0     0     0     0     0     0     0     0   353
383     0     0     0     0     0     0     0     0     0   336
384     0     0     0     0     0     0     0     0     0   328
385     0     0     0     0     0     0     0     0     0   326
386     0     0     0     0     0     0     0     0     0   311
387     0     0     0     0     0     0     0     0     0   308
388     0     0     0     0     0     0     0     0     0   299
389     0     0     0     0     0     0     0     0     0   296
390     0     0     0     0     0     0     0     0     0   285
391     0     0     0     0     0     0     0     0     0   279
392     0     0     0     0     0     0     0     0     0   278
393     0     0     0     0     0     0     0     0     0   278
394     0     0     0     0     0     0     0     0     0   272
395     0     0     0     0     0     0     0     0     0   262
396     0     0     0     0     0     0     0     0     0   261
397     0     0     0     0     0     0     0     0     0   252
398     0     0     0     0     0     0     0     0     0   246
399     0     0     0     0     0     0     0     0     0   245
400     0     0     0     0     0     0     0     0     0   239
401     0     0     0     0     0     0     0     0     0   232
402     0     0     0     0     0     0     0     0     0   219
403     0     0     0     0     0     0     0     0     0   216
404     0     0     0     0     0     0     0     0     0   211
405     0     0     0     0     0     0     0     0     0   203
406     0     0     0     0     0     0     0     0     0   202
407     0     0     0     0     0     0     0     0     0   196
408     0     0     0     0     0     0     0     0     0   195
409     0     0     0     0     0     0     0     0     0   191
410     0     0     0     0     0     0     0     0     0   188
411     0     0     0     0     0     0     0     0     0   184
412     0     0     0     0     0     0     0     0     0   170
413     0     0     0     0     0     0     0     0     0   161
414     0     0     0     0     0     0     0     0     0   160
415     0     0     0     0     0     0     0     0     0   156
416     0     0     0     0     0     0     0     0     0   142
417     0     0     0     0     0     0     0     0     0   141
418     0     0     0     0     0     0     0     0     0   138
419     0     0     0     0     0     0     0     0     0   133
420     0     0     0     0     0     0     0     0     0   132
421     0     0     0     0     0     0     0     0     0   127
422     0     0     0     0     0     0     0     0     0   127
423     0     0     0     0     0     0     0     0     0   126
424     0     0     0     0     0     0     0     0     0   115
425     0     0     0     0     0     0     0     0     0   112
426     0     0     0     0     0     0     0     0     0    98
427     0     0     0     0     0     0     0     0     0    90
428     0     0     0     0     0     0     0     0     0    84
429     0     0     0     0     0     0     0     0     0    82
430     0     0     0     0     0     0     0     0     0    79
431     0     0     0     0     0     0     0     0     0    79
432     0     0     0     0     0     0     0     0     0    77
433     0     0     0     0     0     0     0     0     0    77
434     0     0     0     0     0     0     0     0     0    77
435     0     0     0     0     0     0     0     0     0    75
436     0     0     0     0     0     0     0     0     0    73
437     0     0     0     0     0     0     0     0     0    68
438     0     0     0     0     0     0     0     0     0    60
439     0     0     0     0     0     0     0     0     0    60
440     0     0     0     0     0     0     0     0     0    60
441     0     0     0     0     0     0     0     0     0    59
442     0     0     0     0     0     0     0     0     0    53
443     0     0     0     0     0     0     0     0     0    48
444     0     0     0     0     0     0     0     0     0    43
445     0     0     0     0     0     0     0     0     0    40
446     0     0     0     0     0     0     0     0     0    33
447     0     0     0     0     0     0     0     0     0    31
448     0     0     0     0     0     0     0     0     0    30
449     0     0     0     0     0     0     0     0     0    25
450     0     0     0     0     0     0     0     0     0    24
451     0     0     0     0     0     0     0     0     0    24
452     0     0     0     0     0     0     0     0     0    19
453     0     0     0     0     0     0     0     0     0    16
454     0     0     0     0     0     0     0     0     0    16
455     0     0     0     0     0     0     0     0     0    16
456     0     0     0     0     0     0     0     0     0    15
457     0     0     0     0     0     0     0     0     0    13
458     0     0     0     0     0     0     0     0     0    12
459     0     0     0     0     0     0     0     0     0    10
460     0     0     0     0     0     0     0     0     0     9
461     0     0     0     0     0     0     0     0     0     8
462     0     0     0     0     0     0     0     0     0     5
463     0     0     0     0     0     0     0     0     0     5
464     0     0     0     0     0     0     0     0     0     5
465     0     0     0     0     0     0     0     0     0     4
466     0     0     0     0     0     0     0     0     0     4
467     0     0     0     0     0     0     0     0     0     4
468     0     0     0     0     0     0     0     0     0     4
469     0     0     0     0     0     0     0     0     0     4
470     0     0     0     0     0     0     0     0     0     4
471     0     0     0     0     0     0     0     0     0     2
472     0     0     0     0     0     0     0     0     0     2
473     0     0     0     0     0     0     0     0     0     2
474     0     0     0     0     0     0     0     0     0     1
475     0     0     0     0     0     0     0     0     0     1
476     0     0     0     0     0     0     0     0     0     1
477     0     0     0     0     0     0     0     0     0     1
478     0     0     0     0     0     0     0     0     0     1
479     0     0     0     0     0     0     0     0     0     0
480     0     0     0     0     0     0     0     0     0     0
481     0     0     0     0     0     0     0     0     0     0
482     0     0     0     0     0     0     0     0     0     0
483     0     0     0     0     0     0     0     0     0     0
484     0     0     0     0     0     0     0     0     0     0
485     0     0     0     0     0     0     0     0     0     0
486     0     0     0     0     0     0     0     0     0     0
487     0     0     0     0     0     0     0     0     0     0
488     0     0     0     0     0     0     0     0     0     0
489     0     0     0     0     0     0     0     0     0     0
490     0     0     0     0     0     0     0     0     0     0
491     0     0     0     0     0     0     0     0     0     0
492     0     0     0     0     0     0     0     0     0     0
493     0     0     0     0     0     0     0     0     0     0
494     0     0     0     0     0     0     0     0     0     0
495     0     0     0     0     0     0     0     0     0     0
496     0     0     0     0     0     0     0     0     0     0
497     0     0     0     0     0     0     0     0     0     0
498     0     0     0     0     0     0     0     0     0     0
499     0     0     0     0     0     0     0     0     0     0

