cycle Data5 Data15 Data25 Data35 Data45
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26     0
27     0
28     0
29     7
30    15
31    23
32    31
33    45
34    64
35    84
36   108
37   126
38   147
39   180
40   207
41   236
42   265
43   284
44   312
45   351
46   377
47   407
48   440
49   464
50   499
51   539
52   565
53   599
54   633
55   678
56   713
57   745
58   782
59   818
60   849
61   886
62   919
63   954
64   991
65  1030
66  1062
67  1091
68  1122
69  1143
70  1161
71  1192
72  1207
73  1216
74  1233
75  1233
76  1233     0
77  1233     0
78  1231     0
79  1230     7
80  1228     8
81  1215     9
82  1206    10
83  1194    11
84  1180    11
85  1167    15
86  1157    15
87  1129    19
88  1105    22
89  1081    26
90  1055    27
91  1026    28
92   999    29
93   974    31
94   946    31
95   917    33
96   888    34
97   849    34
98   826    38
99   795    40
100   768    44
101   733    48
102   702    51
103   670    55
104   635    59
105   597    64
106   558    75
107   520    83
108   481    88
109   454    95
110   415   100
111   388   114
112   347   114
113   315   114
114   278   114
115   233   114
116   204   115
117   170   114
118   145   113
119   123   110
120    92   108
121    71   108
122    58   107
123    44   106
124    23   104
125    14    99
126     9    93     0
127     5    93     0
128     5    93     0
129     5    92     8
130     5    89    10
131     5    87    17
132     5    86    20
133     5    86    24
134     5    85    34
135     5    84    45
136     5    82    52
137     5    81    57
138     5    74    63
139     5    70    79
140     5    65    96
141     5    63   103
142     5    59   113
143     5    52   128
144     5    47   135
145     5    40   152
146     5    31   169
147     5    22   181
148     5    20   192
149     5    13   210
150     5     7   216
151     5     5   229
152     5     5   240
153     5     5   250
154     5     5   256
155     5     5   266
156     5     5   284
157     5     5   300
158     5     5   313
159     5     5   327
160     5     5   344
161     5     5   358
162     5     5   374
163     5     5   393
164     5     5   408
165     5     5   420
166     5     5   445
167     5     5   462
168     5     5   482
169     5     5   494
170     5     5   512
171     5     5   532
172     5     5   554
173     5     5   567
174     5     5   580
175     5     5   593
176     5     5   607     0
177     5     5   621     0
178     5     5   634     0
179     5     5   655    10
180     5     5   665    14
181     5     5   680    15
182     5     5   702    16
183     5     5   719    20
184     5     5   735    28
185     5     5   756    34
186     5     5   776    35
187     5     5   803    43
188     5     5   822    45
189     5     5   844    59
190     5     5   872    66
191     5     5   893    74
192     5     5   913    77
193     5     5   934    84
194     5     5   959    95
195     5     5   973   105
196     5     5   995   112
197     5     5  1015   119
198     5     5  1027   137
199     5     5  1046   145
200     5     5  1067   154
201     5     5  1084   165
202     5     5  1107   187
203     5     5  1125   198
204     5     5  1144   209
205     5     5  1160   224
206     5     5  1185   239
207     5     5  1213   252
208     5     5  1233   270
209     5     5  1258   291
210     5     5  1276   312
211     5     5  1295   326
212     5     5  1316   349
213     5     5  1336   372
214     5     5  1352   393
215     5     5  1371   410
216     5     5  1388   436
217     4     5  1388   457
218     3     5  1388   485
219     3     5  1388   514
220     3     5  1387   530
221     3     5  1385   546
222     3     5  1381   569
223     2     4  1376   584
224     0     4  1371   602
225     0     3  1365   619
226     0     3  1361   635     0
227     0     3  1352   656     0
228     0     2  1346   676     0
229     0     2  1339   690     7
230     0     1  1330   708     8
231     0     0  1323   730    11
232     0     0  1309   745    12
233     0     0  1297   764    15
234     0     0  1285   772    20
235     0     0  1273   782    21
236     0     0  1262   796    23
237     0     0  1244   807    29
238     0     0  1235   820    33
239     0     0  1219   837    37
240     0     0  1206   847    43
241     0     0  1195   861    46
242     0     0  1179   879    52
243     0     0  1167   894    57
244     0     0  1162   904    61
245     0     0  1153   918    63
246     0     0  1139   934    69
247     0     0  1128   951    76
248     0     0  1112   968    79
249     0     0  1102   980    85
250     0     0  1088   997    88
251     0     0  1076  1012    93
252     0     0  1056  1024    97
253     0     0  1042  1033   106
254     0     0  1030  1042   110
255     0     0  1016  1052   115
256     0     0   998  1061   118
257     0     0   980  1074   125
258     0     0   963  1086   134
259     0     0   947  1101   135
260     0     0   929  1117   145
261     0     0   909  1122   145
262     0     0   894  1135   145
263     0     0   873  1135   145
264     0     0   856  1135   149
265     0     0   840  1135   149
266     0     0   822  1134   147
267     0     0   809  1133   144
268     0     0   795  1129   141
269     0     0   781  1122   140
270     0     0   768  1119   137
271     0     0   752  1114   134
272     0     0   740  1110   132
273     0     0   722  1107   126
274     0     0   701  1105   123
275     0     0   688  1099   117
276     0     0   667  1096   111
277     0     0   654  1088   108
278     0     0   637  1078   103
279     0     0   613  1073    97
280     0     0   594  1066    93
281     0     0   574  1059    89
282     0     0   543  1050    87
283     0     0   520  1040    82
284     0     0   491  1032    76
285     0     0   472  1021    71
286     0     0   457  1013    65
287     0     0   440  1001    60
288     0     0   420   990    57
289     0     0   406   981    52
290     0     0   384   970    46
291     0     0   362   950    38
292     0     0   343   937    32
293     0     0   324   925    27
294     0     0   310   912    24
295     0     0   289   896    20
296     0     0   271   882    14
297     0     0   255   860    10
298     0     0   230   842     7
299     0     0   210   825     5
300     0     0   182   809     5
301     0     0   159   786     5
302     0     0   134   766     5
303     0     0   114   743     5
304     0     0   103   714     5
305     0     0    82   697     5
306     0     0    63   678     5
307     0     0    41   652     5
308     0     0    31   627     5
309     0     0    15   606     5
310     0     0     8   587     5
311     0     0     5   573     5
312     0     0     5   552     5
313     0     0     5   532     5
314     0     0     5   516     5
315     0     0     5   494     5
316     0     0     5   473     5
317     0     0     5   456     5
318     0     0     5   437     5
319     0     0     5   422     5
320     0     0     5   412     5
321     0     0     5   391     5
322     0     0     5   371     5
323     0     0     5   359     5
324     0     0     5   349     5
325     0     0     5   343     5
326     0     0     5   333     5
327     0     0     5   318     5
328     0     0     5   302     5
329     0     0     5   291     5
330     0     0     5   277     5
331     0     0     5   262     5
332     0     0     5   246     5
333     0     0     5   232     5
334     0     0     5   218     5
335     0     0     5   201     5
336     0     0     5   188     5
337     0     0     5   169     5
338     0     0     5   154     5
339     0     0     5   141     5
340     0     0     5   126     5
341     0     0     5   117     5
342     0     0     5   103     5
343     0     0     5    95     5
344     0     0     5    84     5
345     0     0     5    75     5
346     0     0     5    65     5
347     0     0     5    52     5
348     0     0     5    38     5
349     0     0     5    25     5
350     0     0     5    14     5
351     0     0     5    10     5
352     0     0     5     7     5
353     0     0     5     5     5
354     0     0     5     5     5
355     0     0     5     5     5
356     0     0     5     5     5
357     0     0     5     5     5
