cycle	Ave: occupancy
0	1.0
1	1.0
2	1.0
3	1.0
4	0.9986006996501748
5	0.9779110444777563
6	0.9774112943528187
7	0.9765117441279311
8	0.9752123938030932
9	0.9728135932033927
10	0.9435282358820469
11	0.9407296351823963
12	0.9380309845077331
13	0.9355322338830453
14	0.9305347326336695
15	0.919240379810086
16	0.9131434282858479
17	0.9067466266866471
18	0.9021489255372213
19	0.8957521239380203
20	0.8763618190904469
21	0.8694652673663085
22	0.8611388611388521
23	0.8531468531468435
24	0.8411588411588311
25	0.82197802197801
26	0.8096903096902973
27	0.7986013986013858
28	0.7866133866133735
29	0.77302697302696
30	0.7388611388611297
31	0.7243756243756158
32	0.7109890109890022
33	0.694605394605386
34	0.6774225774225692
35	0.6397602397602334
36	0.6237762237762188
37	0.608391608391605
38	0.5932067932067905
39	0.5783216783216767
40	0.5614385614385602
41	0.5477522477522477
42	0.5336663336663341
43	0.5207792207792215
44	0.5078921078921078
45	0.48201798201798257
46	0.4727272727272744
47	0.460139860139862
48	0.4480519480519497
49	0.430369630369632
50	0.4128871128871152
51	0.3988011988012008
52	0.38361638361638556
53	0.3712287712287728
54	0.3549450549450565
55	0.3190809190809192
56	0.304095904095904
57	0.29160839160839114
58	0.2799200799200792
59	0.2634365634365619
60	0.24925074925074667
61	0.23456543456543197
62	0.21808191808191532
63	0.20379620379620125
64	0.18931068931068695
65	0.17234148776834549
66	0.15616575137293903
67	0.13969046430354365
68	0.1346979530703932
69	0.1209186220668986
70	0.09955067398901615
71	0.08637044433349966
72	0.0762237762237764
73	0.06773226773226801
74	0.05794205794205832
75	0.05204795204795238
76	0.044855144855145086
77	0.03946053946053963
78	0.035864135864136004
79	0.030369630369630467
80	0.02695956065901154
81	0.03386613386613404
82	0.03156843156843172
83	0.027972027972028083
84	0.024675324675324756
85	0.01688311688311686
86	0.01618381618381615
87	0.01578421578421575
88	0.014185814185814157
89	0.011688311688311666
90	0.010894552723638162
91	0.009595202398800583
92	0.008995502248875548
93	0.008491508491508478
94	0.006993006993006985
95	0.006593406593406586
96	0.006993006993006984
97	0.01018981018981017
98	0.010389610389610369
99	0.009290709290709274
100	0.00829170829170828
101	0.008991008991008976
102	0.01068931068931067
103	0.012187812187812163
104	0.01848151848151847
105	0.031568431568431664
106	0.04165834165834183
107	0.043156843156843365
108	0.05224775224775259
109	0.054945054945055284
110	0.04735264735264759
111	0.04705294705294728
112	0.05404595404595441
113	0.055844155844156224
114	0.05854145854145896
