cycle Data5 Data15 Data25 Data35 Data45
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26     0
27     0
28     0
29     7
30    15
31    23
32    31
33    45
34    64
35    84
36   108
37   126
38   147
39   180
40   207
41   236
42   265
43   284
44   312
45   351
46   377
47   407
48   440
49   464
50   499
51   539
52   565
53   599
54   633
55   678
56   713
57   745
58   782
59   818
60   849
61   886
62   919
63   954
64   991
65  1030
66  1062
67  1091
68  1122
69  1143
70  1161
71  1192
72  1207
73  1216
74  1234
75  1234
76  1234     0
77  1234     0
78  1232     0
79  1231     7
80  1229     8
81  1219     9
82  1211    10
83  1199    11
84  1184    11
85  1170    15
86  1164    15
87  1137    19
88  1113    22
89  1089    26
90  1066    27
91  1039    29
92  1008    30
93   979    32
94   954    33
95   923    35
96   892    36
97   855    36
98   827    40
99   799    42
100   773    46
101   737    50
102   705    53
103   673    57
104   639    61
105   601    66
106   564    77
107   526    85
108   484    89
109   457    95
110   418   100
111   386   114
112   351   114
113   313   114
114   280   114
115   235   114
116   207   110
117   175   109
118   147   108
119   122   105
120    94   104
121    71   104
122    57   102
123    43   102
124    25    99
125    11    96
126     6    89     0
127     5    88     0
128     5    87     0
129     5    87     8
130     5    85    10
131     5    81    15
132     5    80    19
133     5    79    23
134     5    78    32
135     5    77    42
136     5    75    49
137     5    75    52
138     5    71    58
139     5    65    71
140     5    61    88
141     5    57    94
142     5    56   105
143     5    49   121
144     5    47   128
145     5    40   143
146     5    33   157
147     5    22   171
148     5    18   181
149     5    12   201
150     5     7   209
151     5     5   224
152     5     5   235
153     5     5   245
154     5     5   251
155     5     5   258
156     5     5   282
157     5     5   301
158     5     5   314
159     5     5   330
160     5     5   345
161     5     5   359
162     5     5   376
163     5     5   395
164     5     5   412
165     5     5   426
166     5     5   446
167     5     5   466
168     5     5   492
169     5     5   508
170     5     5   528
171     5     5   547
172     5     5   571
173     5     5   581
174     5     5   592
175     5     5   607
176     5     5   621     0
177     5     5   635     0
178     5     5   648     0
179     5     5   665    10
180     5     5   677    14
181     5     5   690    15
182     5     5   714    16
183     5     5   726    19
184     5     5   747    27
185     5     5   764    34
186     5     5   786    35
187     5     5   807    43
188     5     5   826    48
189     5     5   851    59
190     5     5   879    63
191     5     5   898    71
192     5     5   919    75
193     5     5   946    82
194     5     5   968    94
195     5     5   982   107
196     5     5  1007   116
197     5     5  1024   121
198     5     5  1035   138
199     5     5  1055   143
200     5     5  1076   156
201     5     5  1087   165
202     5     5  1107   183
203     5     5  1124   191
204     5     5  1141   202
205     5     5  1159   213
206     5     5  1179   227
207     5     5  1198   238
208     5     5  1218   252
209     5     5  1242   275
