Average

462.0
231.0
154.0
144.5
115.6
237.5
203.57142857142858
178.125
172.33333333333334
166.5
272.8181818181818
259.25
239.30769230769232
222.21428571428572
207.4
220.75
280.6470588235294
275.22222222222223
269.63157894736844
262.8
296.23809523809524
303.8636363636364
290.6521739130435
278.5416666666667
272.8
596.6153846153846
622.5555555555555
633.6071428571429
640.4827586206897
649.3666666666667
644.6129032258065
635.46875
629.4848484848485
626.1176470588235
619.4285714285714
799.2777777777778
813.027027027027
827.2631578947369
821.9230769230769
812.1
808.0975609756098
800.8333333333334
786.8837209302326
777.6590909090909
780.4444444444445
799.2826086956521
786.6595744680851
782.4375
779.9795918367347
770.44
786.0784313725491
793.5384615384615
792.6415094339623
789.074074074074
778.0545454545454
780.4285714285714
767.1929824561404
757.9827586206897
750.3559322033898
742.6
767.9016393442623
755.8548387096774
745.6666666666666
738.390625
731.7692307692307
733.1818181818181
731.2686567164179
727.1323529411765
721.0434782608696
717.1285714285714
724.7464788732394
721.4027777777778
715.6164383561644
705.9459459459459
698.2666666666667
710.4868421052631
701.2597402597403
697.0384615384615
689.9240506329114
685.9125
686.4320987654321
681.4146341463414
677.7831325301205
673.0
666.2705882352941
668.8139534883721
668.9080459770115
667.4772727272727
661.7865168539325
656.8222222222222
665.1208791208791
659.1847826086956
656.5376344086021
652.2872340425532
649.9157894736842
650.0833333333334
643.3814432989691
639.5102040816327
636.5050505050505
636.66
649.009900990099
657.9117647058823
658.6796116504854
667.8461538461538
670.152380952381
691.9622641509434
689.3364485981308
692.7407407407408
690.6697247706422
697.9818181818182
707.2972972972973
709.9553571428571
710.3274336283185
711.359649122807
709.5652173913044
716.4051724137931
712.9059829059829
710.6949152542373
707.4621848739496
705.1666666666666
723.4380165289256
724.0737704918033
720.829268292683
720.766129032258
717.92
719.6904761904761
715.8740157480315
715.5546875
711.8372093023256
709.4846153846154
707.7022900763359
705.4242424242424
707.015037593985
706.6417910447761
707.8
708.1029411764706
708.051094890511
705.9420289855072
704.6906474820144
705.65
704.0921985815603
702.7605633802817
705.8881118881119
703.3194444444445
706.3724137931034
713.3698630136986
708.5170068027211
710.2905405405405
709.1073825503356
710.0
706.066225165563
702.4671052631579
700.5163398692811
697.0974025974026
697.7548387096774
703.4038461538462
703.6942675159236
705.9430379746835
704.9937106918239
704.36875
703.1739130434783
701.5987654320987
702.3312883435583
701.9817073170732
700.3030303030303
699.9939759036145
698.1077844311377
695.297619047619
693.9644970414201
693.635294117647
697.4736842105264
698.4709302325581
698.849710982659
697.0689655172414
696.1314285714286
704.4034090909091
703.2259887005649
699.2752808988764
695.3687150837989
694.5444444444445
696.7955801104972
695.6813186813187
693.2950819672132
691.0923913043479
692.0648648648648
692.8817204301075
690.716577540107
690.9414893617021
689.3650793650794
689.4526315789474
689.3141361256545
689.1770833333334
688.5699481865284
686.139175257732
685.4666666666667
684.1734693877551
684.4822335025381
684.2575757575758
682.6532663316583
682.12
684.2089552238806
681.8465346534654
679.4532019704434
678.6519607843137
676.5853658536586
681.3834951456311
680.6859903381643
682.6730769230769
682.5741626794259
684.8666666666667
684.6872037914692
682.9811320754717
681.3849765258216
681.2990654205607
682.0325581395349
688.0416666666666
687.6958525345622
688.8899082568807
687.3744292237443
686.4227272727272
685.7873303167421
686.5540540540541
687.7174887892377
687.3571428571429
687.0444444444445
688.358407079646
686.3039647577092
685.2982456140351
683.9563318777292
682.1217391304348
683.7835497835498
681.7844827586207
681.6437768240344
682.025641025641
681.2936170212766
684.6906779661017
686.2869198312236
687.3991596638656
687.3012552301255
687.3875
688.0207468879668
690.1404958677685
690.5884773662551
690.1762295081967
690.6571428571428
693.9349593495934
698.5222672064777
701.2056451612904
702.5020080321285
704.128
703.7410358565737
702.7063492063492
704.4426877470356
705.7007874015748
706.1686274509804
705.03515625
704.307392996109
703.6124031007752
703.073359073359
703.0423076923076
701.823754789272
699.5648854961833
698.7718631178707
698.2310606060606
698.0754716981132
698.7067669172932
697.6441947565543
696.4067164179105
696.8104089219331
694.2296296296296
693.8560885608856
691.8345588235294
690.2490842490843
689.3686131386861
687.2363636363636
685.2282608695652
683.7870036101083
684.2769784172662
683.1146953405018
684.5321428571428
683.729537366548
682.4539007092199
682.7243816254417
680.7957746478874
679.3543859649122
677.5104895104895
676.9233449477352
676.1354166666666
674.7093425605536
674.4551724137931
674.3058419243986
672.4349315068494
674.1774744027304
674.156462585034
673.6983050847458
671.9966216216217
670.946127946128
669.9093959731543
669.5752508361204
668.3133333333334
667.9235880398671
669.2086092715232
669.5940594059406
669.046052631579
667.6950819672131
666.5294117647059
665.1465798045602
663.422077922078
662.3689320388349
661.6483870967742
659.5209003215434
658.5673076923077
659.1693290734825
657.4331210191083
656.7968253968254
655.2120253164557
653.5236593059936
652.811320754717
651.2382445141066
650.403125
649.0685358255452
648.4844720496894
648.2136222910217
646.9814814814815
646.1076923076923
645.5276073619632
644.2660550458716
643.9878048780488
642.0303951367781
640.0848484848485
639.1238670694864
638.3704819277109
636.8168168168169
636.6766467065868
635.1641791044776
633.9107142857143
632.700296735905
631.491124260355
630.0560471976402
628.7970588235294
627.3958944281525
626.1754385964912
624.7084548104956
623.7209302325581
622.7507246376812
621.3901734104046
619.599423631124
618.235632183908
617.2406876790831
616.2542857142857
614.9487179487179
613.6704545454545
612.3059490084986
610.5762711864406
609.256338028169
607.5449438202247
606.1848739495798
604.7765363128492
603.0919220055711
602.0472222222222
600.3795013850415
599.1436464088398
597.4931129476583
597.3406593406594
596.0520547945206
594.8224043715848
593.6049046321526
592.7010869565217
591.4552845528456
589.8567567567568
588.5175202156335
587.5698924731183
586.3243967828419
585.4171122994652
584.4586666666667
584.2313829787234
583.4641909814324
582.3465608465608
581.1926121372031
579.9631578947368
578.4409448818898
577.67277486911
576.443864229765
575.2526041666666
573.7584415584415
572.6321243523316
571.1524547803617
570.409793814433
569.2622107969152
567.8025641025641
566.3503836317135
564.905612244898
563.4681933842239
562.0380710659898
560.6151898734178
559.5025252525253
558.4534005037783
557.0502512562814
555.6541353383459
554.265
553.2518703241896
551.8756218905472
550.5062034739454
549.1435643564356
548.0296296296297
546.679802955665
545.3366093366093
544.2426470588235
543.2542787286063
542.209756097561
540.8905109489051
539.8689320388349
538.5617433414044
537.5314009661836
536.5734939759036
535.2836538461538
534.0
532.7224880382776
531.4510739856802
530.5642857142857
529.5938242280286
528.6184834123222
527.3687943262412
526.4504716981132
525.4988235294118
524.2652582159625
523.7798594847775
522.9392523364486
521.974358974359
521.086046511628
520.0974477958237
518.8935185185185
518.3187066974596
517.3387096774194
516.1494252873563
514.9655963302753
513.787185354691
512.6141552511416
511.4464692482916
510.28409090909093
509.12698412698415
507.97511312217193
506.82844243792323
505.68693693693695
504.55056179775283
503.4192825112108
502.2930648769575
501.171875
500.0556792873051
498.94444444444446
497.8381374722838
496.7367256637168
495.6401766004415
494.5484581497797
493.46153846153845
492.3793859649123
491.3019693654267
490.2292576419214
489.161220043573
488.0978260869565
487.03904555314534
485.9848484848485
484.9352051835853
483.89008620689657
482.8494623655914
481.81330472103
480.7815845824411
479.7542735042735
478.7313432835821
477.71276595744683
476.6985138004246
475.6885593220339
474.6828752642706
473.6814345991561
472.6842105263158
471.69117647058823
470.7023060796646
469.71757322175733
468.7369519832985
467.7604166666667
466.7879417879418
465.8195020746888
464.8550724637681
463.89462809917353
462.9381443298969
461.98559670781896
461.0369609856263
460.0922131147541
459.15132924335376
458.2142857142857
457.28105906313647
456.3516260162602
455.4259634888438
454.50404858299595
453.5858585858586
452.67137096774195
451.76056338028167
450.85341365461846
449.9498997995992
449.05
