Cycle	Cumulative Occupancy

0	50.0
1	100.0
2	150.0
3	200.0
4	250.0
5	1020.0
6	1780.0
7	2540.0
8	3300.0
9	4060.0
10	4840.0
11	5610.0
12	6370.0
13	7120.0
14	7870.0
15	8640.0
16	9380.0
17	10110.0
18	10840.0
19	11570.0
20	12310.0
21	13040.0
22	13770.0
23	14460.0
24	15140.0
25	16290.0
26	17410.0
27	18530.0
28	19640.0
29	20730.0
30	22030.0
31	23290.0
32	24520.0
33	25740.0
34	26940.0
35	28120.0
36	29280.0
37	30420.0
38	31540.0
39	32610.0
40	33700.0
41	34780.0
42	35830.0
43	36870.0
44	37890.0
45	39030.0
46	40150.0
47	41260.0
48	42310.0
49	43310.0
50	44510.0
51	45700.0
52	46860.0
53	48010.0
54	49140.0
55	50590.0
56	52030.0
57	53440.0
58	54840.0
59	56240.0
60	57830.0
61	59600.0
62	61580.0
63	63740.0
64	65870.0
65	68000.0
66	70060.0
67	72180.0
68	74240.0
69	76230.0
70	78230.0
71	80200.0
72	82110.0
73	83990.0
74	85820.0
75	89770.0
76	94280.0
77	98880.0
78	103420.0
79	107880.0
80	112380.0
81	116830.0
82	121180.0
83	125450.0
84	129660.0
85	135440.0
86	141650.0
87	148070.0
88	154360.0
89	160560.0
90	167280.0
91	174110.0
92	180760.0
93	187400.0
94	194040.0
95	200790.0
96	207800.0
97	214660.0
98	221400.0
99	228020.0
100	234530.0
101	240940.0
102	247210.0
103	253300.0
104	259250.0
105	265390.0
106	271720.0
107	277960.0
108	284020.0
109	289870.0
110	295620.0
111	301260.0
112	306770.0
113	312170.0
114	317450.0
115	333080.0
116	352180.0
117	371810.0
118	391500.0
119	410870.0
120	429960.0
121	448690.0
122	467110.0
123	485140.0
124	502830.0
125	520810.0
126	538470.0
127	555690.0
128	572520.0
129	588940.0
130	605670.0
131	622290.0
132	638630.0
133	654520.0
134	670070.0
135	685300.0
136	700090.0
137	714920.0
138	729470.0
139	743690.0
140	757700.0
141	771440.0
142	784990.0
143	798600.0
144	811870.0
145	825050.0
146	838010.0
147	850820.0
148	863490.0
149	875900.0
150	888180.0
151	900260.0
152	912090.0
153	923600.0
154	934770.0
155	946590.0
156	958180.0
157	969620.0
158	980920.0
159	992000.0
160	1003730.0
161	1015280.0
162	1026600.0
163	1037910.0
164	1049000.0
165	1060100.0
166	1071000.0
167	1081790.0
168	1092300.0
169	1102650.0
170	1117830.0
171	1133910.0
172	1149910.0
173	1165630.0
174	1180870.0
175	1195950.0
176	1210840.0
177	1225400.0
178	1239660.0
179	1253520.0
180	1267490.0
181	1281260.0
182	1294710.0
183	1307900.0
184	1320810.0
185	1333700.0
186	1346490.0
187	1358750.0
188	1370710.0
189	1382310.0
190	1393690.0
191	1404810.0
192	1415630.0
193	1426300.0
194	1436750.0
195	1448090.0
196	1459520.0
197	1470790.0
198	1481810.0
199	1492500.0
200	1503300.0
201	1513890.0
202	1524250.0
203	1534350.0
204	1544350.0
205	1554410.0
206	1564640.0
207	1574700.0
208	1584600.0
209	1594340.0
210	1604090.0
211	1613560.0
212	1622740.0
213	1631740.0
214	1640500.0
215	1649850.0
216	1659410.0
217	1669090.0
218	1678480.0
219	1687730.0
220	1697080.0
221	1706130.0
222	1715020.0
223	1723680.0
224	1732250.0
225	1740950.0
226	1749660.0
227	1758130.0
228	1766470.0
229	1774630.0
230	1782630.0
231	1790460.0
232	1798100.0
233	1805550.0
234	1812840.0
235	1823060.0
236	1833870.0
237	1844680.0
238	1855360.0
239	1865790.0
240	1876100.0
241	1886210.0
242	1896100.0
243	1905780.0
244	1915150.0
245	1924380.0
246	1933450.0
247	1942240.0
248	1950850.0
249	1959200.0
250	1967400.0
251	1975480.0
252	1983350.0
253	1991130.0
254	1998700.0
255	2006020.0
256	2013130.0
257	2020070.0
258	2026810.0
259	2033450.0
260	2039880.0
261	2046170.0
262	2052340.0
263	2058380.0
264	2064340.0
265	2070140.0
266	2075850.0
267	2081440.0
268	2086870.0
269	2092260.0
270	2097510.0
271	2102680.0
272	2107700.0
273	2112660.0
274	2117610.0
275	2122490.0
276	2127290.0
277	2131980.0
278	2136620.0
279	2141090.0
280	2145480.0
281	2149800.0
282	2154120.0
283	2158350.0
284	2162540.0
285	2166660.0
286	2170710.0
287	2174720.0
288	2178670.0
289	2182430.0
290	2186080.0
291	2189640.0
292	2193090.0
293	2196460.0
294	2199810.0
295	2203130.0
296	2206380.0
297	2209560.0
298	2212650.0
299	2215670.0
300	2218640.0
301	2221610.0
302	2224540.0
303	2227440.0
304	2230260.0
305	2233040.0
306	2235740.0
307	2238380.0
308	2240990.0
309	2243540.0
310	2246060.0
311	2248580.0
312	2251070.0
313	2253490.0
314	2255850.0
315	2258180.0
316	2260470.0
317	2262710.0
318	2264860.0
319	2266940.0
320	2268980.0
321	2271000.0
322	2272980.0
323	2274960.0
324	2276920.0
325	2278830.0
326	2280730.0
327	2282630.0
328	2284490.0
329	2286310.0
330	2288040.0
331	2289740.0
332	2291400.0
333	2293060.0
334	2294710.0
335	2296320.0
336	2297850.0
337	2299320.0
338	2300770.0
339	2302190.0
340	2303560.0
341	2304910.0
342	2306210.0
343	2307480.0
344	2308750.0
345	2310010.0
346	2311260.0
347	2312460.0
348	2313590.0
349	2314680.0
350	2315770.0
351	2316820.0
352	2317870.0
353	2318900.0
354	2319930.0
355	2320950.0
356	2321920.0
357	2322850.0
358	2323760.0
359	2324640.0
360	2325510.0
361	2326370.0
362	2327170.0
363	2327970.0
364	2328760.0
365	2329530.0
366	2330290.0
367	2331030.0
368	2331770.0
369	2332510.0
370	2333250.0
371	2333970.0
372	2334670.0
373	2335350.0
374	2336010.0
375	2336670.0
376	2337320.0
377	2337940.0
378	2338550.0
379	2339160.0
380	2339730.0
381	2340280.0
382	2340830.0
383	2341360.0
384	2341890.0
385	2342400.0
386	2342910.0
387	2343420.0
388	2343930.0
389	2344440.0
390	2344950.0
391	2345450.0
392	2345950.0
393	2346400.0
394	2346840.0
395	2347280.0
396	2347720.0
397	2348160.0
398	2348580.0
399	2348990.0
400	2349400.0
401	2349810.0
402	2350220.0
403	2350630.0
404	2351040.0
405	2351450.0
406	2351860.0
407	2352270.0
408	2352670.0
409	2353070.0
410	2353450.0
411	2353830.0
412	2354190.0
413	2354550.0
414	2354910.0
415	2355260.0
416	2355580.0
417	2355880.0
418	2356180.0
419	2356480.0
420	2356780.0
421	2357080.0
422	2357380.0
423	2357670.0
424	2357950.0
425	2358230.0
426	2358510.0
