Availability:
Average	Difference
0.689635072004559
0.4542644500621914	-0.23537062194236757
0.11491453221297286	-0.33934991784921853
0.020168035847647495	-0.09474649636532537
0.0037640029873039593	-0.016404032860343535
0.0011202389843166542	-0.002643764002987305

Remaining:
Average	Difference
98.38546535235717
95.95682631269982	-2.428639039657355
98.54978631287965	2.592960000179829
99.74264379477405	1.192857481894407
99.95316165081071	0.21051785603665962
99.98588899341486	0.032727342604147225

Occupancy:
Average	Difference
48745.0
538204.0	489459.0
1133546.7	595342.7
1282211.4	148664.69999999995
1307601.6	25390.200000000186
1311030.0	3428.399999999907
