Cycle	Now Cost	Average Cost
118	0	255.94957983193277
119	0	253.81666666666666
120	399	255.01652892561984
121	432	256.4672131147541
122	0	254.3821138211382
123	0	252.33064516129033
124	810	256.792
125	1387	265.76190476190476
126	0	263.6692913385827
127	328	264.171875
128	108	262.9612403100775
129	0	260.9384615384615
130	0	258.9465648854962
131	0	256.9848484848485
132	0	255.05263157894737
133	0	253.1492537313433
134	0	251.27407407407406
135	0	249.4264705882353
136	95	248.2992700729927
137	0	246.5
138	209	246.23021582733813
139	0	244.47142857142856
140	0	242.73758865248226
141	0	241.0281690140845
142	0	239.34265734265733
143	0	237.68055555555554
144	0	236.04137931034484
145	0	234.42465753424656
146	0	232.82993197278913
147	0	231.25675675675674
148	0	229.70469798657717
149	0	228.17333333333335
150	194	227.94701986754967
151	0	226.44736842105263
152	101	225.62745098039215
153	0	224.16233766233765
154	150	223.68387096774194
155	1076	229.14743589743588
156	142	228.59235668789808
157	435	229.8987341772152
158	7	228.49685534591194
159	0	227.06875
160	0	225.6583850931677
161	20	224.38888888888889
162	93	223.58282208588957
163	583	225.77439024390245
164	39	224.64242424242425
165	230	224.67469879518072
166	4	223.35329341317365
167	0	222.02380952380952
168	0	220.71005917159763
169	20	219.52941176470588
170	0	218.24561403508773
171	0	216.97674418604652
172	0	215.72254335260115
173	172	215.4712643678161
174	0	214.24
175	0	213.02272727272728
176	62	212.16949152542372
177	0	210.97752808988764
178	0	209.79888268156424
179	0	208.63333333333333
180	0	207.48066298342542
181	0	206.34065934065933
182	0	205.21311475409837
183	0	204.09782608695653
184	0	202.9945945945946
185	362	203.8494623655914
186	623	206.0909090909091
187	345	206.82978723404256
188	757	209.74074074074073
189	0	208.63684210526316
190	3356	225.1151832460733
191	310	225.55729166666666
192	1306	231.15544041450778
193	1087	235.56701030927834
194	334	236.07179487179488
195	272	236.25510204081633
196	1381	242.06598984771574
197	1138	246.5909090909091
198	439	247.55778894472363
199	537	249.005
200	175	248.63681592039802
201	361	249.19306930693068
202	41	248.16748768472905
203	374	248.7843137254902
204	102	248.06829268292682
205	2271	257.8883495145631
206	779	260.40579710144925
207	895	263.4567307692308
208	549	264.82296650717706
209	582	266.3333333333333
210	20	265.1658767772512
211	433	265.95754716981133
212	1443	271.4835680751174
213	253	271.39719626168227
214	61	270.4186046511628
215	92	269.5925925925926
216	81	268.7235023041475
217	0	267.4908256880734
218	213	267.2420091324201
219	40	266.2090909090909
220	0	265.00452488687785
221	451	265.84234234234236
222	0	264.6502242152466
223	26	263.58482142857144
224	67	262.7111111111111
225	46	261.75221238938053
226	0	260.59911894273125
227	494	261.62280701754383
228	118	260.9956331877729
229	1474	266.2695652173913
230	41	265.2943722943723
231	0	264.1508620689655
232	6	263.0429184549356
233	634	264.62820512820514
234	0	263.50212765957446
235	101	262.8135593220339
236	0	261.704641350211
237	545	262.89495798319325
238	0	261.7949790794979
239	396	262.3541666666667
240	0	261.2655601659751
241	688	263.0289256198347
242	0	261.94650205761315
243	0	260.87295081967216
244	0	259.8081632653061
245	317	260.0406504065041
246	501	261.0161943319838
247	282	261.1008064516129
248	155	260.67469879518075
249	196	260.416
250	191	260.1394422310757
251	290	260.2579365079365
252	230	260.1383399209486
253	29	259.2283464566929
254	62	258.4549019607843
255	61	257.68359375
256	179	257.3774319066148
257	0	256.37984496124034
258	308	256.57915057915056
259	120	256.05384615384617
260	0	255.0727969348659
261	0	254.09923664122138
262	16	253.19391634980988
263	27	252.33712121212122
264	49	251.56981132075472
265	189	251.3345864661654
266	13	250.44194756554307
267	0	249.50746268656715
268	0	248.5799256505576
269	116	248.0888888888889
270	0	247.17343173431735
271	0	246.26470588235293
272	0	245.36263736263737
273	0	244.46715328467153
274	0	243.57818181818183
275	0	242.69565217391303
276	0	241.81949458483754
277	0	240.9496402877698
278	0	240.08602150537635
279	0	239.22857142857143
280	0	238.37722419928826
281	0	237.53191489361703
282	0	236.69257950530036
283	0	235.85915492957747
284	0	235.03157894736842
285	0	234.2097902097902
286	0	233.39372822299651
287	0	232.58333333333334
288	0	231.77854671280278
289	0	230.97931034482758
290	0	230.18556701030928
291	0	229.3972602739726
292	0	228.61433447098977
293	0	227.83673469387756
294	0	227.06440677966103
295	0	226.2972972972973
296	0	225.53535353535352
297	0	224.7785234899329
298	0	224.0267558528428
299	0	223.28
300	0	222.53820598006644
301	0	221.80132450331126
302	0	221.06930693069307
303	0	220.3421052631579
304	0	219.61967213114755
305	0	218.90196078431373
306	0	218.1889250814332
307	0	217.4805194805195
308	0	216.7766990291262
309	0	216.0774193548387
310	0	215.38263665594855
311	0	214.69230769230768
312	0	214.00638977635782
313	0	213.3248407643312
314	0	212.64761904761906
315	0	211.9746835443038
316	0	211.30599369085172
317	0	210.64150943396226
318	0	209.98119122257054
319	0	209.325
320	0	208.6728971962617
321	0	208.0248447204969
322	0	207.38080495356039
323	0	206.74074074074073
324	0	206.10461538461539
325	0	205.4723926380368
326	0	204.8440366972477
327	0	204.21951219512195
328	0	203.5987841945289
329	0	202.98181818181817
330	0	202.36858006042297
331	0	201.75903614457832
332	0	201.15315315315314
333	0	200.55089820359282
334	0	199.95223880597015
335	0	199.35714285714286
336	0	198.76557863501483
337	0	198.17751479289942
338	0	197.5929203539823
339	0	197.01176470588234
340	0	196.43401759530792
341	0	195.859649122807
342	0	195.28862973760934
343	0	194.72093023255815
344	0	194.15652173913043
345	0	193.59537572254337
346	0	193.03746397694525
347	0	192.48275862068965
348	0	191.93123209169053
349	0	191.38285714285715
350	0	190.83760683760684
351	0	190.29545454545453
352	0	189.75637393767704
353	0	189.22033898305085
354	0	188.68732394366197
355	0	188.1573033707865
356	0	187.63025210084032
357	0	187.10614525139664
358	0	186.58495821727018
359	0	186.06666666666666
360	0	185.5512465373961
361	0	185.03867403314916
362	0	184.52892561983472
363	0	184.02197802197801
364	0	183.51780821917808
365	0	183.01639344262296
366	0	182.5177111716621
367	0	182.02173913043478
368	0	181.52845528455285
369	0	181.03783783783783
370	0	180.5498652291105
371	0	180.06451612903226
372	0	179.58176943699732
373	0	179.10160427807486
374	0	178.624
375	0	178.14893617021278
376	0	177.6763925729443
377	0	177.20634920634922
378	0	176.73878627968338
379	0	176.2736842105263
380	0	175.81102362204723
381	0	175.35078534031413
382	0	174.89295039164492
383	0	174.4375
384	0	173.9844155844156
385	0	173.5336787564767
386	0	173.08527131782947
387	0	172.63917525773195
388	0	172.19537275064266
389	0	171.75384615384615
390	0	171.3145780051151
391	0	170.87755102040816
392	0	170.44274809160305
393	0	170.01015228426397
394	0	169.57974683544305
395	0	169.15151515151516
396	0	168.72544080604533
397	0	168.30150753768845
398	0	167.8796992481203
399	0	167.46
400	0	167.04239401496258
401	0	166.62686567164178
402	0	166.2133995037221
403	0	165.8019801980198
404	0	165.3925925925926
405	0	164.98522167487684
406	0	164.57985257985257
407	0	164.1764705882353
408	0	163.7750611246944
409	0	163.37560975609756
410	0	162.97810218978103
411	0	162.58252427184465
412	0	162.18886198547216
413	0	161.79710144927537
414	0	161.40722891566264
415	0	161.01923076923077
416	0	160.63309352517985
417	0	160.2488038277512
418	0	159.86634844868735
419	0	159.4857142857143
420	0	159.10688836104512
421	0	158.72985781990522
422	0	158.354609929078
423	0	157.9811320754717
424	0	157.6094117647059
425	0	157.2394366197183
426	0	156.8711943793911
427	0	156.50467289719626
428	0	156.13986013986013
429	0	155.7767441860465
430	0	155.41531322505801
431	0	155.05555555555554
432	0	154.69745958429561
433	0	154.34101382488478
434	0	153.98620689655172
435	0	153.63302752293578
436	0	153.28146453089244
437	0	152.93150684931507
438	0	152.58314350797266
439	0	152.23636363636365
440	0	151.89115646258503
441	0	151.54751131221718
442	0	151.20541760722347
443	0	150.86486486486487
444	0	150.5258426966292
445	0	150.18834080717488
446	0	149.8523489932886
447	0	149.51785714285714
448	0	149.184855233853
449	0	148.85333333333332
450	0	148.52328159645234
451	0	148.1946902654867
452	0	147.86754966887418
453	0	147.5418502202643
454	0	147.2175824175824
455	0	146.89473684210526
456	0	146.57330415754925
457	0	146.25327510917032
458	0	145.9346405228758
459	0	145.61739130434782
460	0	145.30151843817788
461	0	144.98701298701297
462	0	144.67386609071275
463	0	144.36206896551724
464	0	144.05161290322582
465	0	143.74248927038627
466	0	143.43468950749465
467	0	143.12820512820514
468	0	142.8230277185501
469	0	142.5191489361702
470	0	142.21656050955414
471	0	141.91525423728814
472	0	141.615221987315
473	0	141.31645569620252
474	0	141.01894736842107
475	0	140.72268907563026
476	0	140.42767295597486
477	0	140.13389121338912
478	0	139.84133611691024
479	0	139.55
480	0	139.25987525987526
481	0	138.97095435684648
482	0	138.6832298136646
483	0	138.39669421487602
484	0	138.11134020618556
485	0	137.82716049382717
486	0	137.5441478439425
487	0	137.2622950819672
488	0	136.98159509202455
489	0	136.70204081632653
490	0	136.42362525458248
491	0	136.14634146341464
492	0	135.87018255578093
493	0	135.59514170040487
494	0	135.3212121212121
495	0	135.0483870967742
496	0	134.77665995975855
497	0	134.50602409638554
498	0	134.2364729458918
499	0	133.968
