Cycle	Avarage Links
0	5.791
1	5.791
2	5.768844221105527
3	5.763937719738824
4	5.768728004022122
5	5.762865792129163
6	5.8
7	5.816717019133938
8	5.7877716018191006
9	5.789260385005066
10	5.8314833501513625
11	5.825822784810127
12	5.800909550277918
13	5.857431749241658
14	5.854984894259819
15	5.871327254305978
16	5.958459979736576
17	5.8911495422177005
18	6.038657171922686
19	6.026409344845099
20	6.056565656565657
21	6.050581689428427
22	6.037871033776868
23	6.06205493387589
24	6.12994923857868
25	6.087844739530133
26	6.104081632653061
27	6.017373530914665
28	5.974173553719008
29	6.0564681724846
30	6.102616726526424
31	6.103856041131105
32	6.1545595054095825
33	6.185375901132852
34	6.184156378600823
35	6.141382868937049
36	6.142783238489395
37	6.177685950413223
38	6.169927909371782
39	6.188308329022245
40	6.237461617195496
41	6.267893660531698
42	6.330949948927477
43	6.311860940695296
44	6.393275598573612
45	6.329738058551618
46	6.369576314446146
47	6.442871587462083
48	6.43981716607415
49	6.4860759493670885
50	6.483560950935761
51	6.508816120906801
52	6.485427135678392
53	6.504260651629073
54	6.485728592889334
55	6.41289023162135
56	6.351214574898785
57	6.355915065722953
58	6.37984886649874
59	6.38989898989899
60	6.381863979848866
61	6.324898785425101
62	6.303707465718639
63	6.317813765182186
64	6.316691880988402
65	6.304675716440422
66	6.204060913705583
67	6.167091186958737
68	6.35881753312946
69	6.314168377823409
70	6.367617107942974
71	6.391061452513966
72	6.4287158746208295
73	6.442878711625566
74	6.415741675075681
75	6.385469223007064
76	7.638846737481032
77	7.590862944162437
78	7.614762386248736
79	7.6294058408862035
80	7.646525679758308
81	7.643324937027708
82	7.618181818181818
83	7.634268537074148
84	7.723690773067331
85	7.713713713713713
86	7.696277915632755
87	7.717402082300446
88	7.743589743589744
89	7.696517412935323
90	7.651266766020864
91	7.586206896551724
92	7.607374190333831
93	7.568706118355065
94	7.594217347956132
95	7.607626693426995
96	7.657657657657658
97	7.66432865731463
98	7.639839034205232
99	7.598992443324937
100	7.541182415361294
101	7.52020202020202
102	7.5465994962216625
103	7.565042692114515
104	7.544455544455545
105	7.5
106	7.427272727272728
107	7.479093198992444
108	7.46142208774584
109	7.459486663311525
110	7.463242698892246
111	7.531359759157049
112	7.4967221381744835
113	7.375763747454175
114	7.41248097412481
115	7.413915693245302
116	7.42451874366768
117	7.3751274209989806
118	7.37990821009689
119	7.342592592592593
120	7.308680020544427
121	7.278552971576228
122	7.270103092783505
123	7.189979123173278
124	7.103087388801675
125	7.004744333157618
126	6.999472295514511
127	6.943475964078183
128	6.95877378435518
129	6.982067510548523
130	6.944973544973545
131	6.950078822911193
132	6.974789915966387
133	6.9424802110817945
134	6.925039872408293
135	6.858061060524906
136	6.847348687734333
137	6.911795961742826
138	6.967334035827187
139	6.928345626975764
140	6.976744186046512
141	6.948093220338983
142	6.915957446808511
143	6.873465029364656
144	6.956429330499469
145	6.96657824933687
146	6.989909718534254
147	6.999470619375331
148	6.927889713679746
149	6.935944944415034
150	6.862013851891316
151	6.870675891431612
152	6.872476089266738
153	6.902645502645503
154	6.920634920634921
155	6.969441517386723
156	6.953781512605042
157	6.9785002621919245
158	7.035918792295679
159	6.982254697286012
160	6.990109318063508
161	7.056485355648536
162	7.155810317873892
163	7.120707596253903
164	7.164333851736651
165	7.181771103055412
166	7.190918472652219
167	7.269906928645295
168	7.177570093457944
169	7.317925012840267
170	7.2976313079299695
171	7.306584362139918
172	7.281813498196806
173	7.235385411277806
174	7.252837977296181
175	7.240597630087584
176	7.2563840653728295
177	7.301168105637379
178	7.318066157760814
179	7.316378433367243
180	7.362626262626263
181	7.365705614567527
182	7.460030165912519
183	7.404341241797072
184	7.38500506585613
185	7.391041771514846
186	7.366818873668189
187	7.261068702290077
188	7.205102040816326
189	7.304703476482618
190	7.293032786885246
191	7.291048593350384
192	7.269092772936955
193	7.301944728761515
194	7.311575726670067
195	7.290322580645161
196	7.289298515104966
197	7.323108384458077
198	7.279224093925472
199	7.297297297297297
200	7.295140664961637
201	7.351766513056836
202	7.393908629441625
203	7.368527918781726
204	7.409090909090909
205	7.490215755143001
206	7.453172205438066
207	7.453811206461383
208	7.390070921985815
209	7.309994926433283
210	7.276530612244898
211	7.266326530612245
212	7.305541433655312
213	7.3535047907211295
214	7.30804248861912
215	7.298281092012133
216	7.253279515640767
217	7.263265306122449
218	7.233367451381781
219	7.299595141700405
220	7.256997455470738
221	7.332995951417004
222	7.31041456016178
223	7.298281092012133
224	7.24735516372796
225	7.204648812531581
226	7.320660330165082
227	7.333001988071571
228	7.353204172876304
229	7.2958167330677295
230	7.283208020050125
231	7.234085213032581
232	7.323412698412699
233	7.333003463631865
234	7.24517087667162
235	7.286491835724888
236	7.224713502740409
237	7.2379072063178675
238	7.279448003942829
239	7.290703393999016
240	7.287952987267385
241	7.308484551250613
242	7.270390509144835
243	7.326732673267327
244	7.285502226620485
245	7.372781065088757
246	7.3765978367748275
247	7.29300941993059
248	7.2993062438057486
