Cycle	Now Cost	Average Cost
120	539	179.61157024793388
121	1429	189.85245901639345
122	0	188.3089430894309
123	0	186.79032258064515
124	610	190.176
125	1387	199.67460317460316
126	0	198.10236220472441
127	298	198.8828125
128	31	197.58139534883722
129	0	196.06153846153848
130	0	194.5648854961832
131	0	193.0909090909091
132	0	191.6390977443609
133	0	190.2089552238806
134	0	188.8
135	0	187.41176470588235
136	157	187.1897810218978
137	0	185.83333333333334
138	2	184.5107913669065
139	0	183.19285714285715
140	0	181.89361702127658
141	0	180.61267605633802
142	0	179.34965034965035
143	0	178.10416666666666
144	0	176.87586206896552
145	0	175.66438356164383
146	0	174.46938775510205
147	0	173.29054054054055
148	0	172.1275167785235
149	0	170.98
150	194	171.13245033112582
151	0	170.0065789473684
152	101	169.55555555555554
153	0	168.45454545454547
154	150	168.33548387096775
155	1074	174.14102564102564
156	127	173.84076433121018
157	408	175.3227848101266
158	7	174.26415094339623
159	0	173.175
160	0	172.09937888198758
161	20	171.1604938271605
162	88	170.65030674846625
163	583	173.16463414634146
164	39	172.35151515151514
165	230	172.6987951807229
166	1	171.67065868263472
167	0	170.64880952380952
168	0	169.63905325443787
169	32	168.8294117647059
170	0	167.8421052631579
171	0	166.86627906976744
172	0	165.90173410404626
173	172	165.9367816091954
174	0	164.98857142857142
175	0	164.05113636363637
176	211	164.31638418079095
177	0	163.3932584269663
178	0	162.4804469273743
179	0	161.57777777777778
180	0	160.68508287292818
181	0	159.8021978021978
182	0	158.92896174863387
183	0	158.06521739130434
184	0	157.2108108108108
185	362	158.31182795698925
186	623	160.79679144385025
187	576	163.00531914893617
188	395	164.23280423280423
189	0	163.3684210526316
190	2886	177.62303664921467
191	310	178.3125
192	780	181.4300518134715
193	270	181.88659793814432
194	189	181.92307692307693
195	233	182.18367346938774
196	1342	188.0710659898477
197	812	191.22222222222223
198	389	192.21608040201005
199	457	193.54
200	115	193.1492537313433
201	129	192.83168316831683
202	41	192.08374384236453
203	131	191.7843137254902
204	55	191.11707317073171
205	2059	200.18446601941747
206	566	201.95169082125605
207	533	203.54326923076923
208	316	204.08133971291866
209	323	204.64761904761906
210	12	203.7345971563981
211	186	203.6509433962264
212	1580	210.11267605633802
213	43	209.33177570093457
214	26	208.47906976744187
215	19	207.60185185185185
216	12	206.7004608294931
217	0	205.75229357798165
218	145	205.47488584474885
219	5	204.56363636363636
220	0	203.63800904977376
221	356	204.32432432432432
222	0	203.4080717488789
223	2	202.50892857142858
224	67	201.90666666666667
225	15	201.0796460176991
226	0	200.19383259911893
227	1054	203.93859649122808
228	60	203.31004366812226
229	1472	208.82608695652175
230	90	208.3116883116883
231	0	207.41379310344828
232	0	206.5236051502146
233	363	207.19230769230768
234	0	206.31063829787234
235	101	205.864406779661
236	0	204.9957805907173
237	272	205.27731092436974
238	0	204.418410041841
239	186	204.34166666666667
240	0	203.49377593360995
241	565	204.98760330578511
242	0	204.1440329218107
243	0	203.30737704918033
244	0	202.47755102040816
245	101	202.0650406504065
246	501	203.2753036437247
247	279	203.58064516129033
248	129	203.28112449799198
249	159	203.104
250	133	202.82470119521912
251	180	202.734126984127
252	190	202.68379446640316
253	7	201.91338582677164
254	32	201.24705882352941
255	40	200.6171875
256	179	200.5330739299611
257	0	199.75581395348837
258	269	200.02316602316603
259	61	199.48846153846154
260	0	198.72413793103448
261	0	197.96564885496184
262	1	197.2167300380228
263	0	196.46969696969697
264	3	195.73962264150944
265	36	195.1390977443609
266	13	194.4569288389513
267	0	193.73134328358208
268	0	193.01115241635688
269	24	192.38518518518518
270	0	191.67527675276753
271	0	190.97058823529412
272	0	190.27106227106228
273	0	189.57664233576642
274	0	188.88727272727272
275	0	188.20289855072463
276	0	187.5234657039711
277	0	186.84892086330936
278	0	186.17921146953404
279	0	185.5142857142857
280	0	184.85409252669038
281	0	184.19858156028369
282	0	183.547703180212
283	0	182.90140845070422
284	0	182.25964912280702
285	0	181.62237762237763
286	0	180.98954703832752
287	0	180.36111111111111
288	0	179.73702422145328
289	0	179.11724137931034
290	0	178.5017182130584
291	0	177.8904109589041
292	0	177.28327645051195
293	0	176.68027210884352
294	0	176.0813559322034
295	0	175.48648648648648
296	0	174.8956228956229
297	0	174.30872483221478
298	0	173.7257525083612
299	0	173.14666666666668
300	0	172.57142857142858
301	0	172.0
302	0	171.43234323432344
303	0	170.8684210526316
304	0	170.30819672131148
305	0	169.7516339869281
306	0	169.1986970684039
307	0	168.64935064935065
308	0	168.10355987055016
309	0	167.56129032258065
310	0	167.02250803858522
311	0	166.48717948717947
312	0	165.9552715654952
313	0	165.42675159235668
314	0	164.9015873015873
315	0	164.37974683544303
316	0	163.86119873817034
317	0	163.34591194968553
318	0	162.83385579937305
319	0	162.325
320	0	161.81931464174454
321	0	161.3167701863354
322	0	160.8173374613003
323	0	160.320987654321
324	0	159.8276923076923
325	0	159.33742331288343
326	0	158.85015290519877
327	0	158.3658536585366
328	0	157.88449848024317
329	0	157.4060606060606
330	0	156.93051359516616
331	0	156.4578313253012
332	0	155.987987987988
333	0	155.52095808383234
334	0	155.05671641791045
335	0	154.5952380952381
336	0	154.13649851632047
337	0	153.68047337278105
338	0	153.22713864306786
339	0	152.7764705882353
340	0	152.3284457478006
341	0	151.8830409356725
342	0	151.4402332361516
343	0	151.0
344	0	150.5623188405797
345	0	150.1271676300578
346	0	149.69452449567723
347	0	149.26436781609195
348	0	148.83667621776505
349	0	148.41142857142856
350	0	147.98860398860398
351	0	147.5681818181818
352	0	147.1501416430595
353	0	146.73446327683615
354	0	146.32112676056337
355	0	145.91011235955057
356	0	145.50140056022408
357	0	145.0949720670391
358	0	144.6908077994429
359	0	144.2888888888889
360	0	143.88919667590028
361	0	143.49171270718233
362	0	143.09641873278238
363	0	142.7032967032967
364	0	142.3123287671233
365	0	141.92349726775956
366	0	141.5367847411444
367	0	141.15217391304347
368	0	140.76964769647697
369	0	140.38918918918918
370	0	140.01078167115904
371	0	139.63440860215053
372	0	139.26005361930294
373	0	138.88770053475935
374	0	138.51733333333334
375	0	138.14893617021278
376	0	137.78249336870027
377	0	137.41798941798942
378	0	137.05540897097626
379	0	136.69473684210527
380	0	136.33595800524935
381	0	135.97905759162305
382	0	135.62402088772845
383	0	135.27083333333334
384	0	134.91948051948052
385	0	134.5699481865285
386	0	134.22222222222223
387	0	133.8762886597938
388	0	133.53213367609254
389	0	133.18974358974359
390	0	132.84910485933503
391	0	132.51020408163265
392	0	132.1730279898219
393	0	131.83756345177665
394	0	131.50379746835443
395	0	131.17171717171718
396	0	130.8413098236776
397	0	130.51256281407035
398	0	130.18546365914787
399	0	129.86
400	0	129.5361596009975
401	0	129.2139303482587
402	0	128.89330024813896
403	0	128.5742574257426
404	0	128.2567901234568
405	0	127.94088669950739
406	0	127.62653562653563
407	0	127.31372549019608
408	0	127.00244498777506
409	0	126.69268292682926
410	0	126.38442822384428
411	0	126.07766990291262
412	0	125.772397094431
413	0	125.46859903381643
414	0	125.16626506024096
415	0	124.86538461538461
416	0	124.56594724220624
417	0	124.26794258373205
418	0	123.97136038186157
419	0	123.67619047619047
420	0	123.38242280285036
421	0	123.09004739336493
422	0	122.79905437352245
423	0	122.50943396226415
424	0	122.22117647058823
425	0	121.93427230046949
426	0	121.64871194379391
427	0	121.3644859813084
428	0	121.08158508158508
429	0	120.8
430	0	120.51972157772622
431	0	120.24074074074075
432	0	119.96304849884527
433	0	119.68663594470046
434	0	119.41149425287357
435	0	119.13761467889908
436	0	118.86498855835241
437	0	118.59360730593608
438	0	118.32346241457859
439	0	118.05454545454545
440	0	117.78684807256236
441	0	117.52036199095022
442	0	117.25507900677201
443	0	116.990990990991
444	0	116.72808988764045
445	0	116.46636771300449
446	0	116.20581655480984
447	0	115.94642857142857
448	0	115.68819599109132
449	0	115.43111111111111
450	0	115.17516629711751
451	0	114.92035398230088
452	0	114.66666666666667
453	0	114.41409691629956
454	0	114.16263736263737
455	0	113.91228070175438
456	0	113.66301969365426
457	0	113.41484716157206
458	0	113.1677559912854
459	0	112.92173913043479
460	0	112.6767895878525
461	0	112.43290043290044
462	0	112.19006479481641
463	0	111.94827586206897
464	0	111.70752688172043
465	0	111.46781115879828
466	0	111.22912205567452
467	0	110.99145299145299
468	0	110.7547974413646
469	0	110.51914893617021
470	0	110.28450106157112
471	0	110.05084745762711
472	0	109.81818181818181
473	0	109.58649789029536
474	0	109.35578947368421
475	0	109.12605042016807
476	0	108.89727463312369
477	0	108.66945606694561
478	0	108.44258872651356
479	0	108.21666666666667
480	0	107.99168399168398
481	0	107.76763485477179
482	0	107.54451345755693
483	0	107.32231404958678
484	0	107.10103092783505
485	0	106.88065843621399
486	0	106.6611909650924
487	0	106.44262295081967
488	0	106.22494887525562
489	0	106.00816326530612
490	0	105.79226069246435
491	0	105.57723577235772
492	0	105.3630831643002
493	0	105.1497975708502
494	0	104.93737373737373
495	0	104.7258064516129
496	0	104.51509054325956
497	0	104.30522088353413
498	0	104.09619238476954
499	0	103.888
