Cycle	Now Cost	Average Cost
117	0	265.79661016949154
118	0	263.56302521008405
119	0	261.3666666666667
120	539	263.6611570247934
121	1429	273.21311475409834
122	0	270.9918699186992
123	0	268.80645161290323
124	810	273.136
125	1387	281.9761904761905
126	0	279.755905511811
127	328	280.1328125
128	108	278.7984496124031
129	0	276.65384615384613
130	0	274.5419847328244
131	0	272.4621212121212
132	0	270.4135338345865
133	0	268.3955223880597
134	0	266.4074074074074
135	0	264.4485294117647
136	160	263.6861313868613
137	0	261.77536231884056
138	371	262.56115107913666
139	0	260.6857142857143
140	0	258.83687943262413
141	0	257.01408450704224
142	0	255.21678321678323
143	0	253.44444444444446
144	0	251.69655172413792
145	0	249.97260273972603
146	0	248.2721088435374
147	0	246.59459459459458
148	0	244.93959731543623
149	0	243.30666666666667
150	194	242.98013245033113
151	0	241.3815789473684
152	101	240.4640522875817
153	0	238.9025974025974
154	150	238.32903225806453
155	1076	243.69871794871796
156	142	243.05095541401275
157	469	244.48101265822785
158	7	242.98742138364778
159	0	241.46875
160	0	239.9689440993789
161	20	238.61111111111111
162	93	237.71779141104295
163	583	239.8231707317073
164	39	238.6060606060606
165	230	238.55421686746988
166	4	237.14970059880238
167	0	235.73809523809524
168	0	234.34319526627218
169	32	233.1529411764706
170	0	231.78947368421052
171	0	230.4418604651163
172	0	229.10982658959537
173	172	228.7816091954023
174	0	227.4742857142857
175	0	226.1818181818182
176	211	226.09604519774012
177	0	224.82584269662922
178	0	223.56983240223462
179	0	222.32777777777778
180	0	221.09944751381215
181	0	219.8846153846154
182	0	218.6830601092896
183	0	217.4945652173913
184	0	216.3189189189189
185	362	217.1021505376344
186	623	219.27272727272728
187	632	221.46808510638297
188	757	224.3015873015873
189	0	223.12105263157895
190	3607	240.83769633507853
191	310	241.19791666666666
192	1306	246.71502590673575
193	1087	251.0463917525773
194	334	251.47179487179488
195	272	251.5765306122449
196	1381	257.3096446700508
197	1138	261.75757575757575
198	439	262.64824120603015
199	537	264.02
200	175	263.5771144278607
201	361	264.05940594059405
202	41	262.9605911330049
203	374	263.5049019607843
204	102	262.7170731707317
205	2271	272.4660194174757
206	779	274.9130434782609
207	895	277.8942307692308
208	549	279.1913875598086
209	582	280.6333333333333
210	20	279.3981042654028
211	433	280.12264150943395
212	1935	287.8920187793427
213	253	287.7289719626168
214	61	286.6744186046512
215	92	285.77314814814815
216	81	284.8294930875576
217	0	283.5229357798165
218	213	283.2009132420091
219	40	282.0954545454546
220	0	280.81900452488685
221	451	281.5855855855856
222	0	280.32286995515693
223	26	279.1875
224	67	278.24444444444447
225	46	277.216814159292
226	0	275.9955947136564
227	1064	279.45175438596493
228	118	278.7467248908297
229	1474	283.94347826086954
230	90	283.1038961038961
231	0	281.8836206896552
232	6	280.69957081545067
233	634	282.20940170940173
234	0	281.0085106382979
235	317	281.16101694915255
236	0	279.9746835443038
237	586	281.26050420168065
238	0	280.0836820083682
239	396	280.56666666666666
240	0	279.402489626556
241	688	281.09090909090907
242	0	279.93415637860085
243	0	278.78688524590166
244	0	277.64897959183673
245	317	277.8089430894309
246	501	278.7125506072874
247	282	278.7258064516129
248	155	278.2289156626506
249	196	277.9
250	191	277.55378486055776
251	290	277.6031746031746
252	230	277.4150197628459
253	29	276.43700787401576
254	62	275.5960784313726
255	61	274.7578125
256	179	274.3852140077821
257	0	273.3217054263566
258	308	273.4555984555985
259	120	272.86538461538464
260	0	271.8199233716475
261	0	270.7824427480916
262	16	269.81368821292773
263	27	268.8939393939394
264	49	268.0641509433962
265	189	267.76691729323306
266	13	266.812734082397
267	0	265.81716417910445
268	0	264.8289962825279
269	116	264.27777777777777
270	0	263.30258302583024
271	0	262.3345588235294
272	0	261.3736263736264
273	0	260.41970802919707
274	0	259.4727272727273
275	0	258.5326086956522
276	0	257.59927797833933
277	0	256.6726618705036
278	0	255.752688172043
279	0	254.83928571428572
280	0	253.932384341637
281	0	253.03191489361703
282	0	252.13780918727915
283	0	251.25
284	0	250.3684210526316
285	0	249.493006993007
286	0	248.62369337979095
287	0	247.76041666666666
288	0	246.9031141868512
289	0	246.05172413793105
290	0	245.20618556701032
291	0	244.3664383561644
292	0	243.53242320819112
293	0	242.70408163265307
294	0	241.88135593220338
295	0	241.0641891891892
296	0	240.25252525252526
297	0	239.44630872483222
298	0	238.64548494983276
299	0	237.85
300	0	237.0598006644518
301	0	236.2748344370861
302	0	235.4950495049505
303	0	234.7203947368421
304	0	233.95081967213116
305	0	233.18627450980392
306	0	232.42671009771988
307	0	231.67207792207793
308	0	230.92233009708738
309	0	230.17741935483872
310	0	229.43729903536976
311	0	228.70192307692307
312	0	227.97124600638978
313	0	227.24522292993632
314	0	226.52380952380952
315	0	225.80696202531647
316	0	225.09463722397476
317	0	224.38679245283018
318	0	223.6833855799373
319	0	222.984375
320	0	222.28971962616822
321	0	221.59937888198758
322	0	220.91331269349845
323	0	220.2314814814815
324	0	219.55384615384617
325	0	218.88036809815952
326	0	218.21100917431193
327	0	217.54573170731706
328	0	216.88449848024317
329	0	216.22727272727272
330	0	215.5740181268882
331	0	214.92469879518072
332	0	214.27927927927928
333	0	213.6377245508982
334	0	213.0
335	0	212.36607142857142
336	0	211.7359050445104
337	0	211.1094674556213
338	0	210.4867256637168
339	0	209.86764705882354
340	0	209.25219941348973
341	0	208.640350877193
342	0	208.03206997084547
343	0	207.42732558139534
344	0	206.82608695652175
345	0	206.22832369942196
346	0	205.63400576368875
347	0	205.04310344827587
348	0	204.45558739255014
349	0	203.87142857142857
350	0	203.2905982905983
351	0	202.7130681818182
352	0	202.1388101983003
353	0	201.5677966101695
354	0	201.0
355	0	200.43539325842696
356	0	199.87394957983193
357	0	199.31564245810057
358	0	198.76044568245126
359	0	198.20833333333334
360	0	197.65927977839334
361	0	197.11325966850828
362	0	196.5702479338843
363	0	196.03021978021977
364	0	195.4931506849315
365	0	194.95901639344262
366	0	194.42779291553134
367	0	193.89945652173913
368	0	193.3739837398374
369	0	192.85135135135135
370	0	192.33153638814017
371	0	191.81451612903226
372	0	191.30026809651474
373	0	190.78877005347593
374	0	190.28
375	0	189.77393617021278
376	0	189.27055702917772
377	0	188.76984126984127
378	0	188.27176781002638
379	0	187.77631578947367
380	0	187.28346456692913
381	0	186.7931937172775
382	0	186.30548302872063
383	0	185.8203125
384	0	185.33766233766235
385	0	184.8575129533679
386	0	184.3798449612403
387	0	183.90463917525773
388	0	183.4318766066838
389	0	182.96153846153845
390	0	182.49360613810742
391	0	182.0280612244898
392	0	181.5648854961832
393	0	181.10406091370558
394	0	180.64556962025316
395	0	180.18939393939394
396	0	179.73551637279596
397	0	179.28391959798995
398	0	178.8345864661654
399	0	178.3875
400	0	177.9426433915212
401	0	177.5
402	0	177.05955334987593
403	0	176.62128712871288
404	0	176.1851851851852
405	0	175.7512315270936
406	0	175.3194103194103
407	0	174.88970588235293
408	0	174.46210268948656
409	0	174.03658536585365
410	0	173.61313868613138
411	0	173.19174757281553
412	0	172.772397094431
413	0	172.35507246376812
414	0	171.93975903614458
415	0	171.52644230769232
416	0	171.11510791366908
417	0	170.70574162679426
418	0	170.2983293556086
419	0	169.89285714285714
420	0	169.48931116389548
421	0	169.08767772511848
422	0	168.68794326241135
423	0	168.29009433962264
424	0	167.89411764705883
425	0	167.5
426	0	167.10772833723652
427	0	166.71728971962617
428	0	166.32867132867133
429	0	165.9418604651163
430	0	165.5568445475638
431	0	165.17361111111111
432	0	164.7921478060046
433	0	164.41244239631337
434	0	164.0344827586207
435	0	163.65825688073394
436	0	163.2837528604119
437	0	162.91095890410958
438	0	162.53986332574033
439	0	162.17045454545453
440	0	161.80272108843536
441	0	161.43665158371041
442	0	161.0722347629797
443	0	160.70945945945945
444	0	160.34831460674158
445	0	159.98878923766816
446	0	159.63087248322148
447	0	159.27455357142858
448	0	158.9198218262806
449	0	158.56666666666666
450	0	158.2150776053215
451	0	157.8650442477876
452	0	157.51655629139074
453	0	157.16960352422907
454	0	156.82417582417582
455	0	156.48026315789474
456	0	156.1378555798687
457	0	155.79694323144105
458	0	155.45751633986927
459	0	155.1195652173913
460	0	154.78308026030368
461	0	154.44805194805195
462	0	154.11447084233262
463	0	153.7823275862069
464	0	153.4516129032258
465	0	153.12231759656652
466	0	152.79443254817988
467	0	152.46794871794873
468	0	152.14285714285714
469	0	151.81914893617022
470	0	151.4968152866242
471	0	151.17584745762713
472	0	150.85623678646934
473	0	150.5379746835443
474	0	150.22105263157894
475	0	149.90546218487395
476	0	149.59119496855345
477	0	149.27824267782427
478	0	148.96659707724424
479	0	148.65625
480	0	148.34719334719335
481	0	148.03941908713693
482	0	147.73291925465838
483	0	147.42768595041323
484	0	147.1237113402062
485	0	146.820987654321
486	0	146.5195071868583
487	0	146.21926229508196
488	0	145.920245398773
489	0	145.62244897959184
490	0	145.32586558044807
491	0	145.03048780487805
492	0	144.73630831643
493	0	144.44331983805668
494	0	144.15151515151516
495	0	143.8608870967742
496	0	143.57142857142858
497	0	143.28313253012047
498	0	142.99599198396794
499	0	142.71
