Cycle	Now Cost	Average Cost
118	0	84.65546218487395
119	0	83.95
120	253	85.34710743801652
121	276	86.90983606557377
122	0	86.20325203252033
123	0	85.50806451612904
124	231	86.672
125	741	91.86507936507937
126	0	91.14173228346456
127	120	91.3671875
128	10	90.73643410852713
129	0	90.03846153846153
130	0	89.35114503816794
131	0	88.67424242424242
132	0	88.00751879699249
133	0	87.35074626865672
134	0	86.70370370370371
135	0	86.06617647058823
136	66	85.91970802919708
137	0	85.29710144927536
138	1	84.69064748201438
139	0	84.08571428571429
140	0	83.48936170212765
141	0	82.90140845070422
142	0	82.32167832167832
143	0	81.75
144	0	81.18620689655172
145	0	80.63013698630137
146	0	80.08163265306122
147	0	79.54054054054055
148	0	79.00671140939598
149	0	78.48
150	70	78.42384105960265
151	0	77.90789473684211
152	38	77.6470588235294
153	0	77.14285714285714
154	37	76.88387096774194
155	286	78.22435897435898
156	23	77.87261146496816
157	144	78.29113924050633
158	3	77.81761006289308
159	0	77.33125
160	0	76.85093167701864
161	4	76.40123456790124
162	28	76.1042944785276
163	120	76.3719512195122
164	9	75.96363636363637
165	45	75.77710843373494
166	1	75.32934131736526
167	0	74.88095238095238
168	0	74.43786982248521
169	6	74.03529411764706
170	0	73.60233918128655
171	0	73.17441860465117
172	0	72.7514450867052
173	36	72.54022988505747
174	0	72.12571428571428
175	0	71.7159090909091
176	45	71.56497175141243
177	0	71.16292134831461
178	0	70.76536312849161
179	0	70.37222222222222
180	0	69.98342541436465
181	0	69.5989010989011
182	0	69.21857923497268
183	0	68.84239130434783
184	0	68.47027027027028
185	91	68.59139784946237
186	120	68.8663101604278
187	169	69.39893617021276
188	153	69.84126984126983
189	0	69.47368421052632
190	785	73.21989528795811
191	75	73.22916666666667
192	305	74.43005181347151
193	76	74.4381443298969
194	52	74.32307692307693
195	76	74.33163265306122
196	536	76.6751269035533
197	213	77.36363636363636
198	161	77.78391959798995
199	141	78.1
200	36	77.8905472636816
201	30	77.65346534653466
202	11	77.32512315270937
203	42	77.15196078431373
204	13	76.8390243902439
205	577	79.26699029126213
206	134	79.53140096618357
207	156	79.89903846153847
208	162	80.29186602870813
209	105	80.4095238095238
210	6	80.05687203791469
211	70	80.00943396226415
212	443	81.71361502347418
213	11	81.38317757009345
214	9	81.04651162790698
215	3	80.68518518518519
216	4	80.33179723502305
217	0	79.96330275229357
218	44	79.79908675799086
219	3	79.45
220	0	79.09049773755656
221	108	79.22072072072072
222	0	78.86547085201794
223	1	78.51785714285714
224	28	78.29333333333334
225	3	77.96017699115045
226	0	77.61674008810573
227	232	78.29385964912281
228	21	78.04366812227074
229	666	80.6
230	18	80.32900432900433
231	0	79.98275862068965
232	0	79.63948497854078
233	105	79.74786324786325
234	0	79.40851063829787
235	45	79.26271186440678
236	0	78.92827004219409
237	70	78.89075630252101
238	0	78.56066945606695
239	43	78.4125
240	0	78.08713692946058
241	253	78.8099173553719
242	0	78.48559670781893
243	0	78.1639344262295
244	0	77.84489795918367
245	27	77.63821138211382
246	111	77.77327935222672
247	57	77.68951612903226
248	21	77.46184738955823
249	29	77.268
250	42	77.12749003984064
251	42	76.98809523809524
252	34	76.81818181818181
253	6	76.53937007874016
254	11	76.28235294117647
255	9	76.01953125
256	72	76.00389105058366
257	0	75.70930232558139
258	112	75.84942084942085
259	13	75.6076923076923
260	0	75.31800766283524
261	0	75.03053435114504
262	1	74.74904942965779
263	0	74.4659090909091
264	1	74.18867924528301
265	6	73.93233082706767
266	3	73.66666666666667
267	0	73.39179104477611
268	0	73.11895910780669
269	3	72.85925925925926
270	0	72.59040590405904
271	0	72.32352941176471
272	0	72.05860805860806
273	0	71.7956204379562
274	0	71.53454545454545
275	0	71.27536231884058
276	0	71.01805054151625
277	0	70.76258992805755
278	0	70.5089605734767
279	0	70.25714285714285
280	0	70.00711743772241
281	0	69.75886524822695
282	0	69.51236749116607
283	0	69.26760563380282
284	0	69.02456140350877
285	0	68.78321678321679
286	0	68.54355400696865
287	0	68.30555555555556
288	0	68.06920415224913
289	0	67.8344827586207
290	0	67.60137457044674
291	0	67.36986301369863
292	0	67.13993174061433
293	0	66.91156462585035
294	0	66.68474576271187
295	0	66.45945945945945
296	0	66.23569023569024
297	0	66.01342281879195
298	0	65.79264214046823
299	0	65.57333333333334
300	0	65.35548172757476
301	0	65.13907284768212
302	0	64.92409240924093
303	0	64.71052631578948
304	0	64.4983606557377
305	0	64.2875816993464
306	0	64.07817589576547
307	0	63.87012987012987
308	0	63.663430420711975
309	0	63.458064516129035
310	0	63.254019292604504
311	0	63.05128205128205
312	0	62.849840255591054
313	0	62.64968152866242
314	0	62.45079365079365
315	0	62.25316455696203
316	0	62.056782334384856
317	0	61.861635220125784
318	0	61.66771159874608
319	0	61.475
320	0	61.283489096573206
321	0	61.09316770186335
322	0	60.90402476780186
323	0	60.71604938271605
324	0	60.52923076923077
325	0	60.34355828220859
326	0	60.15902140672783
327	0	59.97560975609756
328	0	59.79331306990881
329	0	59.61212121212121
330	0	59.43202416918429
331	0	59.25301204819277
332	0	59.07507507507508
333	0	58.89820359281437
334	0	58.722388059701494
335	0	58.54761904761905
336	0	58.37388724035608
337	0	58.201183431952664
338	0	58.02949852507375
339	0	57.858823529411765
340	0	57.6891495601173
341	0	57.52046783625731
342	0	57.352769679300295
343	0	57.18604651162791
344	0	57.02028985507246
345	0	56.85549132947977
346	0	56.69164265129683
347	0	56.52873563218391
348	0	56.36676217765043
349	0	56.205714285714286
350	0	56.04558404558404
351	0	55.88636363636363
352	0	55.728045325779036
353	0	55.570621468926554
354	0	55.414084507042254
355	0	55.258426966292134
356	0	55.103641456582636
357	0	54.94972067039106
358	0	54.796657381615596
359	0	54.644444444444446
360	0	54.49307479224377
361	0	54.34254143646409
362	0	54.192837465564736
363	0	54.043956043956044
364	0	53.895890410958906
365	0	53.74863387978142
366	0	53.60217983651226
367	0	53.45652173913044
368	0	53.31165311653117
369	0	53.167567567567566
370	0	53.02425876010782
371	0	52.88172043010753
372	0	52.73994638069705
373	0	52.598930481283425
374	0	52.458666666666666
375	0	52.319148936170215
376	0	52.180371352785144
377	0	52.042328042328045
378	0	51.90501319261214
379	0	51.76842105263158
380	0	51.63254593175853
381	0	51.49738219895288
382	0	51.362924281984334
383	0	51.229166666666664
384	0	51.0961038961039
385	0	50.96373056994819
386	0	50.83204134366925
387	0	50.70103092783505
388	0	50.5706940874036
389	0	50.44102564102564
390	0	50.312020460358056
391	0	50.183673469387756
392	0	50.0559796437659
393	0	49.92893401015228
394	0	49.80253164556962
395	0	49.676767676767675
396	0	49.551637279596974
397	0	49.42713567839196
398	0	49.30325814536341
399	0	49.18
400	0	49.057356608478806
401	0	48.93532338308458
402	0	48.81389578163772
403	0	48.693069306930695
404	0	48.57283950617284
405	0	48.45320197044335
406	0	48.334152334152336
407	0	48.21568627450981
408	0	48.09779951100244
409	0	47.98048780487805
410	0	47.86374695863747
411	0	47.74757281553398
412	0	47.6319612590799
413	0	47.51690821256039
414	0	47.40240963855422
415	0	47.28846153846154
416	0	47.17505995203837
417	0	47.0622009569378
418	0	46.949880668257755
419	0	46.838095238095235
420	0	46.726840855106886
421	0	46.61611374407583
422	0	46.505910165484636
423	0	46.39622641509434
424	0	46.287058823529414
425	0	46.178403755868544
426	0	46.07025761124122
427	0	45.96261682242991
428	0	45.85547785547786
429	0	45.74883720930232
430	0	45.64269141531322
431	0	45.53703703703704
432	0	45.43187066974596
433	0	45.327188940092164
434	0	45.222988505747125
435	0	45.11926605504587
436	0	45.016018306636155
437	0	44.91324200913242
438	0	44.81093394077449
439	0	44.70909090909091
440	0	44.60770975056689
441	0	44.50678733031674
442	0	44.40632054176072
443	0	44.306306306306304
444	0	44.20674157303371
445	0	44.10762331838565
446	0	44.008948545861294
447	0	43.910714285714285
448	0	43.81291759465479
449	0	43.715555555555554
450	0	43.61862527716186
451	0	43.52212389380531
452	0	43.42604856512141
453	0	43.330396475770925
454	0	43.23516483516484
455	0	43.14035087719298
456	0	43.04595185995623
457	0	42.951965065502186
458	0	42.85838779956427
459	0	42.76521739130435
460	0	42.67245119305857
461	0	42.58008658008658
462	0	42.488120950323975
463	0	42.39655172413793
464	0	42.30537634408602
465	0	42.21459227467811
466	0	42.12419700214133
467	0	42.034188034188034
468	0	41.94456289978678
469	0	41.85531914893617
470	0	41.76645435244161
471	0	41.67796610169491
472	0	41.58985200845666
473	0	41.50210970464135
474	0	41.41473684210526
475	0	41.32773109243698
476	0	41.24109014675052
477	0	41.15481171548117
478	0	41.068893528183715
479	0	40.983333333333334
480	0	40.898128898128896
481	0	40.81327800829875
482	0	40.7287784679089
483	0	40.64462809917355
484	0	40.56082474226804
485	0	40.477366255144034
486	0	40.394250513347025
487	0	40.31147540983606
488	0	40.22903885480573
489	0	40.14693877551021
490	0	40.06517311608961
491	0	39.983739837398375
492	0	39.9026369168357
493	0	39.821862348178136
494	0	39.74141414141414
495	0	39.66129032258065
496	0	39.58148893360161
497	0	39.502008032128515
498	0	39.42284569138277
499	0	39.344
