Cycle	Now Cost	Average Cost
120	22	26.553719008264462
121	23	26.524590163934427
122	0	26.308943089430894
123	0	26.096774193548388
124	25	26.088
125	38	26.182539682539684
126	0	25.976377952755904
127	16	25.8984375
128	8	25.75968992248062
129	0	25.56153846153846
130	0	25.366412213740457
131	0	25.174242424242426
132	0	24.984962406015036
133	0	24.79850746268657
134	0	24.614814814814814
135	0	24.433823529411764
136	11	24.335766423357665
137	0	24.159420289855074
138	13	24.07913669064748
139	0	23.90714285714286
140	0	23.73758865248227
141	0	23.570422535211268
142	0	23.405594405594407
143	0	23.243055555555557
144	0	23.082758620689656
145	0	22.924657534246574
146	0	22.768707482993197
147	0	22.614864864864863
148	0	22.463087248322147
149	0	22.313333333333333
150	19	22.29139072847682
151	0	22.144736842105264
152	11	22.0718954248366
153	0	21.928571428571427
154	9	21.84516129032258
155	31	21.903846153846153
156	11	21.8343949044586
157	27	21.867088607594937
158	2	21.742138364779873
159	0	21.60625
160	0	21.472049689440993
161	3	21.358024691358025
162	7	21.26993865030675
163	15	21.23170731707317
164	5	21.133333333333333
165	9	21.06024096385542
166	1	20.940119760479043
167	0	20.81547619047619
168	0	20.692307692307693
169	3	20.58823529411765
170	0	20.46783625730994
171	0	20.348837209302324
172	0	20.23121387283237
173	8	20.160919540229884
174	0	20.045714285714286
175	0	19.931818181818183
176	9	19.870056497175142
177	0	19.758426966292134
178	0	19.64804469273743
179	0	19.538888888888888
180	0	19.430939226519335
181	0	19.324175824175825
182	0	19.218579234972676
183	0	19.11413043478261
184	0	19.01081081081081
185	13	18.978494623655912
186	15	18.9572192513369
187	26	18.99468085106383
188	25	19.026455026455025
189	0	18.926315789473684
190	137	19.544502617801047
191	18	19.536458333333332
192	68	19.787564766839377
193	66	20.02577319587629
194	26	20.056410256410256
195	34	20.127551020408163
196	47	20.263959390862944
197	54	20.434343434343436
198	39	20.527638190954775
199	40	20.625
200	19	20.616915422885572
201	28	20.653465346534652
202	5	20.576354679802957
203	29	20.61764705882353
204	10	20.565853658536586
205	111	21.00485436893204
206	53	21.159420289855074
207	53	21.3125
208	55	21.473684210526315
209	49	21.604761904761904
210	5	21.526066350710902
211	35	21.589622641509433
212	60	21.769953051643192
213	18	21.752336448598133
214	10	21.697674418604652
215	8	21.63425925925926
216	7	21.566820276497698
217	0	21.46788990825688
218	17	21.447488584474886
219	5	21.37272727272727
220	0	21.27601809954751
221	24	21.28828828828829
222	0	21.192825112107624
223	3	21.111607142857142
224	7	21.04888888888889
225	5	20.97787610619469
226	0	20.88546255506608
227	32	20.93421052631579
228	8	20.87772925764192
229	37	20.94782608695652
230	7	20.88744588744589
231	0	20.79741379310345
232	1	20.71244635193133
233	18	20.700854700854702
234	0	20.612765957446808
235	14	20.584745762711865
236	0	20.49789029535865
237	21	20.5
238	0	20.414225941422593
239	16	20.395833333333332
240	0	20.311203319502074
241	25	20.330578512396695
242	0	20.246913580246915
243	0	20.16393442622951
244	0	20.081632653061224
245	21	20.085365853658537
246	24	20.101214574898787
247	18	20.092741935483872
248	9	20.048192771084338
249	11	20.012
250	14	19.98804780876494
251	16	19.97222222222222
252	14	19.948616600790515
253	4	19.885826771653544
254	7	19.83529411764706
255	5	19.77734375
256	18	19.770428015564203
257	0	19.6937984496124
258	24	19.71042471042471
259	12	19.68076923076923
260	0	19.60536398467433
261	0	19.53053435114504
262	2	19.4638783269962
263	2	19.397727272727273
264	4	19.339622641509433
265	7	19.293233082706767
266	2	19.228464419475657
267	0	19.15671641791045
268	0	19.08550185873606
269	6	19.037037037037038
270	0	18.96678966789668
271	0	18.897058823529413
272	0	18.82783882783883
273	0	18.759124087591243
274	0	18.69090909090909
275	0	18.6231884057971
276	0	18.555956678700362
277	0	18.489208633093526
278	0	18.42293906810036
279	0	18.357142857142858
280	0	18.291814946619215
281	0	18.22695035460993
282	0	18.16254416961131
283	0	18.098591549295776
284	0	18.035087719298247
285	0	17.972027972027973
286	0	17.909407665505228
287	0	17.84722222222222
288	0	17.785467128027683
289	0	17.724137931034484
290	0	17.66323024054983
291	0	17.602739726027398
292	0	17.542662116040955
293	0	17.482993197278912
294	0	17.423728813559322
295	0	17.364864864864863
296	0	17.306397306397308
297	0	17.248322147651006
298	0	17.190635451505017
299	0	17.133333333333333
300	0	17.07641196013289
301	0	17.019867549668874
302	0	16.963696369636963
303	0	16.907894736842106
304	0	16.852459016393443
305	0	16.797385620915033
306	0	16.742671009771986
307	0	16.68831168831169
308	0	16.63430420711974
309	0	16.580645161290324
310	0	16.527331189710612
311	0	16.474358974358974
312	0	16.421725239616613
313	0	16.369426751592357
314	0	16.317460317460316
315	0	16.265822784810126
316	0	16.214511041009462
317	0	16.163522012578618
318	0	16.112852664576803
319	0	16.0625
320	0	16.01246105919003
321	0	15.962732919254659
322	0	15.913312693498453
323	0	15.864197530864198
324	0	15.815384615384616
325	0	15.766871165644172
326	0	15.718654434250764
327	0	15.670731707317072
328	0	15.623100303951368
329	0	15.575757575757576
330	0	15.528700906344412
331	0	15.481927710843374
332	0	15.435435435435435
333	0	15.389221556886227
334	0	15.343283582089553
335	0	15.297619047619047
336	0	15.252225519287833
337	0	15.207100591715976
338	0	15.162241887905605
339	0	15.117647058823529
340	0	15.073313782991203
341	0	15.029239766081872
342	0	14.98542274052478
343	0	14.94186046511628
344	0	14.898550724637682
345	0	14.855491329479769
346	0	14.812680115273775
347	0	14.770114942528735
348	0	14.727793696275072
349	0	14.685714285714285
350	0	14.643874643874645
351	0	14.602272727272727
352	0	14.560906515580736
353	0	14.519774011299434
354	0	14.47887323943662
355	0	14.438202247191011
356	0	14.397759103641457
357	0	14.35754189944134
358	0	14.317548746518106
359	0	14.277777777777779
360	0	14.238227146814404
361	0	14.19889502762431
362	0	14.15977961432507
363	0	14.12087912087912
364	0	14.082191780821917
365	0	14.043715846994536
366	0	14.005449591280653
367	0	13.967391304347826
368	0	13.929539295392955
369	0	13.891891891891891
370	0	13.8544474393531
371	0	13.817204301075268
372	0	13.780160857908847
373	0	13.743315508021391
374	0	13.706666666666667
375	0	13.670212765957446
376	0	13.63395225464191
377	0	13.597883597883598
378	0	13.562005277044856
379	0	13.526315789473685
380	0	13.490813648293964
381	0	13.455497382198953
382	0	13.420365535248042
383	0	13.385416666666666
384	0	13.35064935064935
385	0	13.316062176165802
386	0	13.281653746770026
387	0	13.24742268041237
388	0	13.2133676092545
389	0	13.179487179487179
390	0	13.145780051150895
391	0	13.112244897959183
392	0	13.078880407124682
393	0	13.045685279187817
394	0	13.012658227848101
395	0	12.97979797979798
396	0	12.947103274559193
397	0	12.914572864321608
398	0	12.882205513784461
399	0	12.85
400	0	12.817955112219451
401	0	12.786069651741293
402	0	12.754342431761787
403	0	12.722772277227723
404	0	12.691358024691358
405	0	12.660098522167488
406	0	12.628992628992629
407	0	12.598039215686274
408	0	12.56723716381418
409	0	12.536585365853659
410	0	12.506082725060827
411	0	12.475728155339805
412	0	12.4455205811138
413	0	12.415458937198068
414	0	12.385542168674698
415	0	12.35576923076923
416	0	12.326139088729017
417	0	12.296650717703349
418	0	12.267303102625299
419	0	12.238095238095237
420	0	12.209026128266034
421	0	12.180094786729859
422	0	12.15130023640662
423	0	12.122641509433961
424	0	12.094117647058823
425	0	12.065727699530516
426	0	12.037470725995316
427	0	12.009345794392523
428	0	11.981351981351981
429	0	11.953488372093023
430	0	11.925754060324826
431	0	11.898148148148149
432	0	11.870669745958429
433	0	11.84331797235023
434	0	11.816091954022989
435	0	11.788990825688073
436	0	11.762013729977117
437	0	11.735159817351597
438	0	11.708428246013668
439	0	11.681818181818182
440	0	11.655328798185941
441	0	11.628959276018099
442	0	11.602708803611739
443	0	11.576576576576576
444	0	11.55056179775281
445	0	11.524663677130045
446	0	11.498881431767337
447	0	11.473214285714286
448	0	11.447661469933184
449	0	11.422222222222222
450	0	11.39689578713969
451	0	11.371681415929203
452	0	11.346578366445916
453	0	11.321585903083701
454	0	11.296703296703297
455	0	11.271929824561404
456	0	11.247264770240701
457	0	11.222707423580786
458	0	11.198257080610022
459	0	11.173913043478262
460	0	11.149674620390455
461	0	11.125541125541126
462	0	11.101511879049676
463	0	11.077586206896552
464	0	11.053763440860216
465	0	11.030042918454935
466	0	11.006423982869379
467	0	10.982905982905983
468	0	10.959488272921108
469	0	10.936170212765957
470	0	10.912951167728238
471	0	10.889830508474576
472	0	10.866807610993657
473	0	10.843881856540085
474	0	10.821052631578947
475	0	10.798319327731093
476	0	10.775681341719078
477	0	10.753138075313808
478	0	10.730688935281837
479	0	10.708333333333334
480	0	10.686070686070686
481	0	10.663900414937759
482	0	10.641821946169772
483	0	10.619834710743802
484	0	10.597938144329897
485	0	10.576131687242798
486	0	10.55441478439425
487	0	10.532786885245901
488	0	10.51124744376278
489	0	10.489795918367347
490	0	10.468431771894094
491	0	10.447154471544716
492	0	10.425963488843813
493	0	10.404858299595142
494	0	10.383838383838384
495	0	10.362903225806452
496	0	10.3420523138833
497	0	10.32128514056225
498	0	10.30060120240481
499	0	10.28
