cycle	Ave: occupancy
450	2445823.0
451	2445828.0
452	2445832.0
453	2445834.0
454	2445835.0
455	2445836.0
456	2445837.0
457	2445838.0
458	2445839.0
459	2445839.0
460	2445839.0
461	2445839.0
462	2445839.0
463	2445839.0
464	2445839.0
465	2445839.0
466	2445839.0
467	2445839.0
468	2445839.0
469	2445839.0
470	2445839.0
471	2445839.0
472	2445839.0
473	2445839.0
474	2445839.0
475	2445839.0
476	2445839.0
477	2445839.0
478	2445839.0
479	2445839.0
480	2445839.0
481	2445839.0
482	2445839.0
483	2445839.0
484	2445839.0
485	2445839.0
486	2445839.0
487	2445839.0
488	2445839.0
489	2445839.0
490	2445839.0
491	2445839.0
492	2445839.0
493	2445839.0
494	2445839.0
495	2445839.0
496	2445839.0
497	2445839.0
498	2445839.0
499	2445839.0

