cycle	Ave: occupancy
0	0.0
1	0.0
2	0.0
3	0.0
4	11.0
5	37.0
6	75.0
7	125.0
8	185.0
9	266.0
10	388.0
11	546.0
12	740.0
13	944.0
14	1183.0
15	1440.0
16	1711.0
17	2008.0
18	2324.0
19	2684.0
20	3091.0
21	3550.0
22	4060.0
23	4613.0
24	5221.0
25	5908.0
26	6670.0
27	7506.0
28	8417.0
29	9429.0
30	10554.0
31	11800.0
32	13153.0
33	14642.0
34	16295.0
35	18112.0
36	20118.0
37	22289.0
38	24604.0
39	27113.0
40	29817.0
41	32752.0
42	35815.0
43	38997.0
44	42339.0
45	45837.0
46	49510.0
47	53341.0
48	57316.0
49	61435.0
50	65708.0
51	70108.0
52	74644.0
53	79295.0
54	84094.0
55	89008.0
56	94077.0
57	99298.0
58	104657.0
59	110194.0
60	115870.0
61	121706.0
62	127709.0
63	133887.0
64	140255.0
65	146822.0
66	153533.0
67	160387.0
68	167343.0
69	174441.0
70	181670.0
71	189060.0
72	196585.0
73	204263.0
74	212094.0
75	220066.0
76	228151.0
77	236308.0
78	244534.0
79	252824.0
80	261234.0
81	269763.0
82	278377.0
83	287045.0
84	295816.0
85	304717.0
86	313723.0
87	322843.0
88	332055.0
89	341304.0
90	350586.0
91	359901.0
92	369247.0
93	378592.0
94	387995.0
95	397440.0
96	406875.0
97	416276.0
98	425658.0
99	434991.0
100	444298.0
101	453538.0
102	462709.0
103	471818.0
104	480887.0
105	489940.0
106	498916.0
107	507814.0
108	516652.0
109	525447.0
110	534222.0
111	542956.0
112	551681.0
113	560390.0
114	569075.0
115	577740.0
116	586372.0
117	594957.0
118	603503.0
119	612015.0
120	620516.0
121	628993.0
122	637393.0
123	645763.0
124	654119.0
125	662427.0
126	670703.0
127	679007.0
128	687297.0
129	695556.0
130	703823.0
131	712083.0
132	720307.0
133	728516.0
134	736723.0
135	744917.0
136	753106.0
137	761225.0
138	769327.0
139	777417.0
140	785525.0
141	793678.0
142	801852.0
143	810043.0
144	818253.0
145	826490.0
146	834772.0
147	843038.0
148	851331.0
149	859683.0
150	868066.0
151	876509.0
152	885014.0
153	893606.0
154	902301.0
155	911178.0
156	920163.0
157	929228.0
158	938378.0
159	947602.0
160	956955.0
161	966422.0
162	975993.0
163	985677.0
164	995519.0
165	1005516.0
166	1015683.0
167	1025987.0
168	1036397.0
169	1046936.0
170	1057633.0
171	1068496.0
172	1079496.0
173	1090611.0
174	1101830.0
175	1113144.0
176	1124536.0
177	1135969.0
178	1147431.0
179	1158925.0
180	1170438.0
181	1181997.0
182	1193593.0
183	1205176.0
184	1216776.0
185	1228384.0
186	1240012.0
187	1251642.0
188	1263262.0
189	1274900.0
190	1286507.0
191	1298086.0
192	1309672.0
193	1321259.0
194	1332832.0
195	1344345.0
196	1355820.0
197	1367237.0
198	1378602.0
199	1389934.0
200	1401216.0
201	1412434.0
202	1423556.0
203	1434559.0
204	1445462.0
205	1456262.0
206	1466978.0
207	1477579.0
208	1488089.0
209	1498522.0
210	1508892.0
211	1519174.0
212	1529364.0
213	1539509.0
214	1549573.0
215	1559582.0
216	1569536.0
217	1579408.0
218	1589248.0
219	1599045.0
220	1608754.0
221	1618419.0
222	1627983.0
223	1637447.0
224	1646844.0
225	1656214.0
226	1665570.0
227	1674867.0
228	1684183.0
229	1693516.0
230	1702893.0
231	1712333.0
232	1721798.0
233	1731281.0
234	1740814.0
235	1750423.0
236	1760123.0
237	1769865.0
238	1779685.0
239	1789604.0
240	1799625.0
241	1809758.0
242	1819985.0
243	1830333.0
244	1840801.0
245	1851406.0
246	1862156.0
247	1873055.0
248	1884105.0
249	1895310.0
250	1906698.0
251	1918249.0
252	1929989.0
253	1941903.0
254	1953963.0
255	1966136.0
256	1978397.0
257	1990694.0
258	2003003.0
259	2015347.0
260	2027707.0
261	2040032.0
262	2052322.0
263	2064532.0
264	2076656.0
265	2088689.0
266	2100627.0
267	2112443.0
268	2124095.0
269	2135610.0
270	2146912.0
271	2157974.0
272	2168795.0
273	2179394.0
274	2189732.0
275	2199812.0
276	2209632.0
277	2219194.0
278	2228465.0
279	2237445.0
280	2246132.0
281	2254517.0
282	2262614.0
283	2270435.0
284	2277975.0
285	2285249.0
286	2292240.0
287	2298985.0
288	2305456.0
289	2311688.0
290	2317737.0
291	2323550.0
292	2329141.0
293	2334506.0
294	2339662.0
295	2344596.0
296	2349311.0
297	2353842.0
298	2358144.0
299	2362249.0
300	2366170.0
301	2369914.0
302	2373463.0
303	2376846.0
304	2380038.0
305	2383058.0
306	2385927.0
307	2388610.0
308	2391137.0
309	2393516.0
310	2395771.0
311	2397853.0
312	2399804.0
313	2401621.0
314	2403316.0
315	2404891.0
316	2406317.0
317	2407611.0
318	2408789.0
319	2409850.0
320	2410802.0
321	2411652.0
322	2412402.0
323	2413081.0
324	2413699.0
325	2414263.0
326	2414784.0
327	2415264.0
328	2415705.0
329	2416119.0
330	2416498.0
331	2416843.0
332	2417149.0
333	2417419.0
334	2417656.0
335	2417855.0
336	2418026.0
337	2418163.0
338	2418259.0
339	2418319.0
340	2418350.0
341	2418365.0
342	2418371.0
343	2418371.0
344	2418371.0
345	2418371.0
346	2418371.0
347	2418371.0
348	2418371.0
349	2418371.0
350	2418371.0
351	2418371.0
352	2418371.0
353	2418371.0
354	2418371.0
355	2418371.0
356	2418371.0
357	2418371.0
358	2418371.0
359	2418371.0
360	2418371.0
361	2418371.0
362	2418371.0
363	2418371.0
364	2418371.0
365	2418371.0
366	2418371.0
367	2418371.0
368	2418371.0
369	2418371.0
370	2418371.0
371	2418371.0
372	2418371.0
373	2418371.0
374	2418371.0
375	2418371.0
376	2418371.0
377	2418371.0
378	2418371.0
379	2418371.0
380	2418371.0
381	2418371.0
382	2418371.0
383	2418371.0
384	2418371.0
385	2418371.0
386	2418371.0
387	2418371.0
388	2418371.0
389	2418371.0
390	2418371.0
391	2418371.0
392	2418371.0
393	2418371.0
394	2418371.0
395	2418371.0
396	2418371.0
397	2418371.0
398	2418371.0
399	2418371.0
400	2418371.0
401	2418371.0
402	2418371.0
403	2418371.0
404	2418371.0
405	2418371.0
406	2418371.0
407	2418371.0
408	2418371.0
409	2418371.0
410	2418371.0
411	2418371.0
412	2418371.0
413	2418371.0
414	2418371.0
415	2418371.0
416	2418371.0
417	2418371.0
418	2418371.0
419	2418371.0
420	2418371.0
421	2418371.0
422	2418371.0
423	2418371.0
424	2418371.0
425	2418371.0
426	2418371.0
427	2418371.0
428	2418371.0
429	2418371.0
430	2418371.0
431	2418371.0
432	2418371.0
433	2418371.0
434	2418371.0
435	2418371.0
436	2418371.0
437	2418371.0
438	2418371.0
439	2418371.0
440	2418371.0
441	2418371.0
442	2418371.0
443	2418371.0
444	2418371.0
445	2418371.0
446	2418371.0
447	2418371.0
448	2418371.0
449	2418371.0
