Cycle	Now Cost	Average Cost
94	177	217.74736842105264
95	627	222.01041666666666
96	312	222.93814432989691
97	271	223.42857142857142
98	224	223.43434343434345
99	203	223.23
100	810	229.03960396039605
101	302	229.7549019607843
102	270	230.14563106796118
103	214	229.9903846153846
104	181	229.52380952380952
105	977	236.5754716981132
106	608	240.0467289719626
107	313	240.72222222222223
108	257	240.87155963302752
109	532	243.51818181818183
110	305	244.07207207207207
111	175	243.45535714285714
112	393	244.7787610619469
113	148	243.9298245614035
114	129	242.9304347826087
115	427	244.51724137931035
116	524	246.9059829059829
117	382	248.05084745762713
118	439	249.65546218487395
119	113	248.51666666666668
120	735	252.53719008264463
121	268	252.6639344262295
122	231	252.4878048780488
123	178	251.88709677419354
124	427	253.288
125	764	257.3412698412698
126	739	261.13385826771656
127	226	260.859375
128	461	262.4108527131783
129	159	261.61538461538464
130	728	265.17557251908397
131	398	266.1818181818182
132	208	265.74436090225566
133	643	268.55970149253733
134	356	269.2074074074074
135	758	272.8014705882353
136	458	274.15328467153284
137	967	279.17391304347825
138	404	280.0719424460432
139	422	281.0857142857143
140	1044	286.49645390070924
141	248	286.22535211267603
142	240	285.9020979020979
143	354	286.375
144	306	286.5103448275862
145	953	291.0753424657534
146	445	292.1224489795918
147	923	296.38513513513516
148	198	295.7248322147651
149	654	298.11333333333334
150	562	299.86092715231786
151	558	301.5592105263158
152	381	302.078431372549
153	638	304.2597402597403
154	718	306.9290322580645
155	618	308.9230769230769
156	1408	315.92356687898086
157	220	315.3164556962025
158	166	314.37735849056605
159	336	314.5125
160	590	316.22360248447205
161	682	318.48148148148147
162	907	322.0920245398773
163	424	322.7134146341463
164	469	323.6
165	1458	330.43373493975906
166	491	331.3952095808383
167	741	333.8333333333333
168	403	334.2426035502959
169	434	334.82941176470587
170	780	337.4327485380117
171	1417	343.7093023255814
172	542	344.8554913294798
173	257	344.35057471264366
174	204	343.54857142857145
175	1307	349.02272727272725
176	342	348.9830508474576
177	891	352.0280898876405
178	444	352.5418994413408
179	557	353.6777777777778
180	814	356.2209944751381
181	177	355.2362637362637
182	595	356.5464480874317
183	142	355.3804347826087
184	785	357.7027027027027
185	436	358.1236559139785
186	153	357.0267379679144
187	138	355.86170212765956
188	916	358.8253968253968
189	260	358.30526315789473
190	297	357.9842931937173
191	135	356.8229166666667
192	374	356.9119170984456
193	318	356.7113402061856
194	85	355.3179487179487
195	360	355.34183673469386
196	112	354.10659898477155
197	503	354.85858585858585
198	1352	359.86934673366835
199	110	358.62
200	442	359.0348258706468
201	1103	362.7178217821782
202	472	363.25615763546796
203	60	361.76960784313724
204	368	361.8
205	542	362.6747572815534
206	393	362.82125603864733
207	156	361.8269230769231
208	163	360.8755980861244
209	288	360.5285714285714
210	707	362.1706161137441
211	1092	365.6132075471698
212	153	364.61502347417843
213	930	367.2570093457944
214	429	367.54418604651164
215	310	367.27777777777777
216	2667	377.87557603686633
217	178	376.95871559633025
218	386	377.0
219	278	376.55
220	2448	385.9230769230769
221	55	384.43243243243245
222	361	384.3273542600897
223	273	383.83035714285717
224	528	384.4711111111111
225	2081	391.9778761061947
226	89	390.6431718061674
227	78	389.2719298245614
228	333	389.0262008733624
229	350	388.8565217391304
230	648	389.97835497835496
231	1537	394.92241379310343
232	614	395.862660944206
233	932	398.15384615384613
234	358	397.98297872340424
235	1154	401.1864406779661
236	1035	403.8607594936709
237	928	406.06302521008405
238	219	405.2803347280335
239	1645	410.4458333333333
240	2248	418.07053941908714
241	156	416.9876033057851
242	1008	419.41975308641975
243	427	419.45081967213116
244	124	418.2448979591837
245	693	419.3617886178862
246	1422	423.42105263157896
247	684	424.4717741935484
248	1593	429.16465863453817
249	1933	435.18
250	380	434.9601593625498
251	1671	439.86507936507934
252	822	441.37549407114625
253	89	439.98818897637796
254	679	440.92549019607844
255	373	440.66015625
256	48	439.13229571984436
257	325	438.68992248062017
258	661	439.5482625482625
259	292	438.9807692307692
260	1145	441.6858237547893
261	1560	445.9541984732824
262	808	447.33079847908743
263	1044	449.59090909090907
264	431	449.5207547169811
265	550	449.8984962406015
266	849	451.39325842696627
267	885	453.01119402985074
268	1913	458.4386617100372
269	300	457.85185185185185
270	721	458.8228782287823
271	394	458.5845588235294
272	209	457.6703296703297
273	945	459.44890510948903
274	641	460.1090909090909
275	727	461.07608695652175
276	0	459.4115523465704
277	1419	462.863309352518
278	1678	467.21863799283153
279	0	465.55
280	517	465.7330960854093
281	2678	473.57801418439715
282	2067	479.208480565371
283	759	480.193661971831
284	3472	490.69122807017544
285	0	488.9755244755245
286	0	487.2717770034843
287	247	486.4375
288	344	485.9446366782007
289	0	484.2689655172414
290	907	485.7216494845361
291	414	485.4760273972603
292	0	483.8191126279863
293	272	483.0986394557823
294	2224	489.0
295	1333	491.85135135135135
296	680	492.4848484848485
297	311	491.8758389261745
298	1836	496.371237458194
299	0	494.71666666666664
300	706	495.4186046511628
301	793	496.4039735099338
302	851	497.5742574257426
303	2360	503.7006578947368
304	0	502.04918032786884
305	609	502.39869281045753
306	1094	504.3257328990228
307	425	504.0681818181818
308	1933	508.6925566343042
309	2665	515.6483870967742
310	834	516.6720257234726
311	1299	519.1794871794872
312	5358	534.6389776357828
313	145	533.3980891719746
314	1619	536.8444444444444
315	440	536.5379746835443
316	3013	544.3501577287067
317	1564	547.5566037735849
318	2318	553.1065830721003
319	1403	555.7625
320	1210	557.8006230529595
321	622	558.0
322	193	556.8699690402477
323	287	556.0370370370371
324	823	556.8584615384615
325	0	555.1503067484663
326	540	555.1039755351682
327	1177	557.0
328	0	555.306990881459
329	0	553.6242424242424
330	3338	562.036253776435
331	1309	564.2861445783133
332	0	562.5915915915916
333	1549	565.5449101796407
334	1225	567.5134328358209
335	0	565.8244047619048
336	1710	569.2195845697329
337	0	567.5355029585799
338	0	565.8613569321534
339	0	564.1970588235295
340	844	565.0175953079179
341	1145	566.7134502923976
342	206	565.6618075801749
343	652	565.9127906976744
344	956	567.0434782608696
345	1453	569.6040462427745
346	2673	575.6657060518731
347	1031	576.9741379310345
348	0	575.3209169054442
349	2930	582.0485714285714
350	444	581.6552706552707
351	659	581.875
352	1041	583.1756373937677
353	1097	584.6271186440678
354	96	583.2507042253521
355	0	581.6123595505618
356	2650	587.406162464986
357	1555	590.108938547486
358	0	588.4651810584958
359	3101	595.4444444444445
360	1942	599.1745152354571
361	0	597.5193370165746
362	1091	598.8787878787879
363	2081	602.9505494505495
364	2816	609.013698630137
365	454	608.5901639344262
366	968	609.5694822888283
367	1348	611.5760869565217
368	2315	616.1924119241193
369	924	617.0243243243243
370	0	615.3611859838275
371	0	613.7069892473119
372	760	614.0991957104558
373	783	614.5508021390374
374	0	612.912
375	2285	617.3590425531914
376	1941	620.8700265251989
377	587	620.7804232804233
378	748	621.1160949868074
379	3100	627.6394736842105
380	3720	635.7559055118111
381	2571	640.8219895287958
382	678	640.9190600522193
383	617	640.8567708333334
384	0	639.1922077922078
385	3812	647.4119170984455
386	2819	653.0232558139535
387	6726	668.6752577319587
388	5544	681.2082262210797
389	5619	693.8692307692307
390	1450	695.8030690537084
391	2419	700.1989795918367
392	3071	706.2315521628499
393	2638	711.1345177664974
394	1793	713.873417721519
395	294	712.8131313131313
396	2591	717.544080604534
397	3597	724.7788944723618
398	0	722.9624060150376
399	1453	724.7875
400	5836	737.5336658354115
401	4875	747.8258706467661
402	0	745.9702233250621
403	4678	755.7029702970297
404	803	755.8197530864197
405	4553	765.1724137931035
406	829	765.3292383292384
407	0	763.4534313725491
408	0	761.5867970660147
409	1126	762.4756097560976
410	1170	763.4671532846716
411	3810	770.8616504854369
412	2069	774.0048426150121
413	3396	780.3381642512078
414	940	780.722891566265
415	1982	783.6105769230769
416	2988	788.8968824940048
417	2590	793.2057416267943
418	2201	796.5656324582338
419	0	794.6690476190477
420	8408	812.7529691211402
421	2550	816.8696682464455
422	567	816.2789598108747
423	582	815.7264150943396
424	4442	824.2588235294118
425	5306	834.7793427230047
426	2724	839.2037470725995
427	3658	845.7897196261682
428	1583	847.5081585081585
429	1912	849.9837209302326
430	823	849.9211136890951
431	3506	856.0694444444445
432	1300	857.094688221709
433	4132	864.6405529953917
434	324	863.3977011494253
435	1367	864.552752293578
436	5181	874.4302059496567
437	2609	878.3904109589041
438	3648	884.6993166287016
439	3148	889.8431818181818
440	2325	893.0975056689342
441	2674	897.1266968325792
442	2131	899.9119638826185
443	4322	907.6193693693693
444	2354	910.8696629213483
445	2166	913.6838565022422
446	2288	916.7583892617449
447	1336	917.6941964285714
448	3726	923.9487750556793
449	2786	928.0866666666667
450	2857	932.3636363636364
451	519	931.4491150442478
452	366	930.2008830022075
453	1397	931.2290748898679
454	6647	943.7912087912088
455	1799	945.6666666666666
456	4643	953.7571115973742
457	2466	957.0589519650655
458	1384	957.9891067538126
459	1231	958.5826086956522
460	1226	959.1626898047722
461	1719	960.8073593073593
462	3048	965.3153347732182
463	3355	970.4655172413793
464	3344	975.5698924731183
465	3474	980.931330472103
466	434	979.7601713062098
467	431	978.5876068376068
468	2677	982.2089552238806
469	4941	990.631914893617
470	551	989.6985138004246
471	1019	989.7605932203389
472	4020	996.1670190274841
473	3590	1001.6392405063291
474	1701	1003.1115789473685
475	2984	1007.2731092436975
476	673	1006.5723270440252
477	729	1005.9916317991632
478	2404	1008.910229645094
479	2075	1011.13125
480	0	1009.0291060291061
481	2284	1011.6742738589212
482	497	1010.6086956521739
483	4353	1017.5144628099174
484	908	1017.2886597938144
485	3942	1023.3065843621399
486	4630	1030.7125256673512
487	575	1029.77868852459
488	2092	1031.9509202453987
489	3167	1036.3081632653061
490	831	1035.8900203665987
491	4105	1042.128048780488
492	1390	1042.8336713995943
493	1277	1043.3076923076924
494	0	1041.2
495	4765	1048.7076612903227
496	2090	1050.8028169014085
497	2584	1053.8815261044176
498	6769	1065.3346693386773
499	3938	1071.08
