Cycle	Now Cost	Average Cost
185	1840	1694.279569892473
186	992	1690.524064171123
187	734	1685.436170212766
188	374	1678.4973544973545
189	550	1672.5578947368422
190	4559	1687.6701570680627
191	1214	1685.203125
192	1196	1682.6683937823834
193	1013	1679.2164948453608
194	729	1674.3435897435897
195	663	1669.1836734693877
196	1121	1666.4010152284263
197	397	1659.989898989899
198	396	1653.6381909547738
199	863	1649.685
200	4744	1665.0796019900497
201	1454	1664.0346534653465
202	792	1659.7389162561576
203	576	1654.4264705882354
204	874	1650.6195121951218
205	4634	1665.1019417475727
206	1672	1665.1352657004832
207	1304	1663.3990384615386
208	1152	1660.952153110048
209	913	1657.3904761904762
210	1426	1656.2938388625591
211	1132	1653.8207547169811
212	905	1650.305164319249
213	905	1646.822429906542
214	849	1643.1116279069768
215	1041	1640.3240740740741
216	537	1635.2396313364056
217	298	1629.105504587156
218	861	1625.5981735159817
219	678	1621.290909090909
220	215	1614.9276018099547
221	195	1608.5315315315315
222	243	1602.408071748879
223	879	1599.1785714285713
224	142	1592.7022222222222
225	2325	1595.9424778761063
226	623	1591.6563876651983
227	443	1586.6184210526317
228	803	1583.1965065502184
229	819	1579.8739130434783
230	2721	1584.813852813853
231	1342	1583.7672413793102
232	648	1579.7510729613734
233	513	1575.1923076923076
234	460	1570.4468085106382
235	9314	1603.2584745762713
236	1612	1603.295358649789
237	1096	1601.1638655462184
238	894	1598.2050209205022
239	601	1594.05
240	521	1589.597510373444
241	805	1586.3553719008264
242	929	1583.6502057613168
243	468	1579.077868852459
244	886	1576.2489795918368
245	4679	1588.861788617886
246	1548	1588.6963562753037
247	857	1585.7459677419354
248	1259	1584.433734939759
249	1147	1582.684
250	672	1579.0557768924302
251	681	1575.4920634920634
252	303	1570.4624505928855
253	625	1566.740157480315
254	550	1562.7529411764706
255	355	1558.03515625
256	142	1552.5252918287938
257	618	1548.9031007751937
258	134	1543.4401544401544
259	101	1537.8923076923077
260	209	1532.8007662835248
261	72	1527.2251908396947
262	62	1521.6539923954372
263	85	1516.2121212121212
264	43	1510.6528301886792
265	37	1505.1127819548872
266	19	1499.5468164794008
267	24	1494.0410447761194
268	11	1488.5278810408922
269	5	1483.0333333333333
270	0	1477.560885608856
271	0	1472.1286764705883
272	0	1466.7362637362637
273	4	1461.397810218978
274	0	1456.0836363636363
275	0	1450.8079710144928
276	0	1445.5703971119133
277	0	1440.3705035971223
278	0	1435.2078853046594
279	0	1430.0821428571428
280	0	1424.9928825622776
281	0	1419.9397163120568
282	0	1414.922261484099
283	0	1409.9401408450703
284	0	1404.9929824561405
285	0	1400.0804195804196
286	0	1395.2020905923346
287	0	1390.357638888889
288	0	1385.546712802768
289	0	1380.7689655172414
290	0	1376.024054982818
291	0	1371.3116438356165
292	0	1366.6313993174062
293	0	1361.9829931972788
294	0	1357.3661016949152
295	0	1352.7804054054054
296	0	1348.2255892255891
297	0	1343.7013422818793
298	0	1339.2073578595318
299	0	1334.7433333333333
300	0	1330.3089700996677
301	0	1325.9039735099338
302	0	1321.5280528052806
303	0	1317.1809210526317
304	0	1312.8622950819672
305	0	1308.5718954248366
306	0	1304.3094462540716
307	0	1300.0746753246754
308	0	1295.8673139158575
309	0	1291.6870967741936
310	0	1287.5337620578778
311	0	1283.4070512820513
312	0	1279.3067092651756
313	0	1275.2324840764331
314	0	1271.184126984127
315	0	1267.1613924050632
316	0	1263.1640378548896
317	0	1259.191823899371
318	0	1255.244514106583
319	0	1251.321875
320	0	1247.423676012461
321	0	1243.5496894409937
322	0	1239.6996904024768
323	0	1235.8734567901236
324	0	1232.0707692307692
325	0	1228.2914110429447
326	0	1224.5351681957186
327	0	1220.8018292682927
328	0	1217.0911854103344
329	0	1213.4030303030304
330	0	1209.7371601208458
331	0	1206.0933734939758
332	0	1202.4714714714714
333	0	1198.87125748503
334	0	1195.2925373134328
335	0	1191.735119047619
336	0	1188.1988130563798
337	0	1184.6834319526627
338	0	1181.188790560472
339	0	1177.714705882353
340	0	1174.2609970674487
341	0	1170.827485380117
342	0	1167.4139941690962
343	0	1164.0203488372092
344	0	1160.646376811594
345	0	1157.291907514451
346	0	1153.9567723342939
347	0	1150.6408045977012
348	0	1147.3438395415474
349	0	1144.0657142857142
350	0	1140.806267806268
351	0	1137.565340909091
352	0	1134.342776203966
353	0	1131.138418079096
354	0	1127.9521126760562
355	0	1124.7837078651685
356	0	1121.6330532212885
357	0	1118.5
358	0	1115.3844011142062
359	0	1112.286111111111
360	0	1109.2049861495846
361	0	1106.1408839779006
362	0	1103.0936639118456
363	0	1100.0631868131868
364	0	1097.0493150684931
365	0	1094.051912568306
366	0	1091.0708446866486
367	0	1088.1059782608695
368	0	1085.1571815718157
369	0	1082.2243243243242
370	0	1079.3072776280324
371	0	1076.4059139784947
372	0	1073.520107238606
373	0	1070.649732620321
374	0	1067.7946666666667
375	0	1064.9547872340424
376	0	1062.129973474801
377	0	1059.3201058201057
378	0	1056.5250659630608
379	0	1053.7447368421053
380	0	1050.979002624672
381	0	1048.2277486910996
382	0	1045.490861618799
383	0	1042.7682291666667
384	0	1040.0597402597402
385	0	1037.3652849740934
386	0	1034.684754521964
387	0	1032.0180412371135
388	0	1029.3650385604112
389	0	1026.725641025641
390	0	1024.0997442455243
391	0	1021.4872448979592
392	0	1018.8880407124682
393	0	1016.3020304568528
394	0	1013.7291139240506
395	0	1011.1691919191919
396	0	1008.6221662468514
397	0	1006.0879396984925
398	0	1003.5664160401003
399	0	1001.0575
400	0	998.5610972568578
401	0	996.0771144278607
402	0	993.6054590570719
403	0	991.1460396039604
404	0	988.6987654320988
405	0	986.2635467980296
406	0	983.8402948402949
407	0	981.4289215686274
408	0	979.0293398533007
409	0	976.6414634146341
410	0	974.2652068126521
411	0	971.9004854368932
412	0	969.547215496368
413	0	967.2053140096618
414	0	964.8746987951807
415	0	962.5552884615385
416	0	960.2470023980816
417	0	957.9497607655502
418	0	955.6634844868735
419	0	953.3880952380953
420	0	951.12351543943
421	0	948.8696682464455
422	0	946.6264775413712
423	0	944.3938679245283
424	0	942.1717647058823
425	0	939.9600938967136
426	0	937.7587822014051
427	0	935.5677570093458
428	0	933.3869463869464
429	0	931.2162790697674
430	0	929.0556844547564
431	0	926.9050925925926
432	0	924.7644341801386
433	0	922.6336405529954
434	0	920.5126436781609
435	0	918.401376146789
436	0	916.2997711670481
437	0	914.2077625570777
438	0	912.125284738041
439	0	910.0522727272727
440	0	907.9886621315193
441	0	905.9343891402715
442	0	903.8893905191874
443	0	901.8536036036036
444	0	899.8269662921348
445	0	897.8094170403588
446	0	895.8008948545861
447	0	893.8013392857143
448	0	891.8106904231626
449	0	889.8288888888889
450	0	887.8558758314856
451	0	885.891592920354
452	0	883.9359823399559
453	0	881.9889867841409
454	0	880.0505494505494
455	0	878.1206140350877
456	0	876.1991247264771
457	0	874.2860262008734
458	0	872.3812636165577
459	0	870.4847826086957
460	0	868.5965292841648
461	0	866.7164502164502
462	0	864.8444924406048
463	0	862.9806034482758
464	0	861.1247311827957
465	0	859.2768240343347
466	0	857.4368308351178
467	0	855.6047008547008
468	0	853.7803837953091
469	0	851.9638297872341
470	0	850.1549893842888
471	0	848.353813559322
472	0	846.5602536997886
473	0	844.7742616033755
474	0	842.9957894736842
475	0	841.2247899159664
476	0	839.461215932914
477	0	837.7050209205021
478	0	835.9561586638831
479	0	834.2145833333333
480	0	832.4802494802494
481	0	830.7531120331951
482	0	829.0331262939959
483	0	827.3202479338843
484	0	825.6144329896907
485	0	823.9156378600823
486	0	822.223819301848
487	0	820.5389344262295
488	0	818.8609406952966
489	0	817.1897959183674
490	0	815.5254582484725
491	0	813.8678861788618
492	0	812.2170385395538
493	0	810.5728744939271
494	0	808.9353535353536
495	0	807.304435483871
496	0	805.6800804828974
497	0	804.062248995984
498	0	802.4509018036072
499	0	800.846
