Cycle	Now Cost	Average Cost
93	202	171.5531914893617
94	177	171.61052631578949
95	447	174.47916666666666
96	312	175.89690721649484
97	271	176.8673469387755
98	224	177.34343434343435
99	203	177.6
100	593	181.7128712871287
101	302	182.8921568627451
102	270	183.7378640776699
103	214	184.02884615384616
104	181	184.0
105	702	188.88679245283018
106	337	190.2710280373832
107	313	191.40740740740742
108	257	192.0091743119266
109	199	192.07272727272726
110	176	191.92792792792793
111	175	191.77678571428572
112	147	191.38053097345133
113	148	191.0
114	129	190.4608695652174
115	427	192.5
116	248	192.97435897435898
117	194	192.98305084745763
118	158	192.6890756302521
119	113	192.025
120	585	195.27272727272728
121	268	195.86885245901638
122	231	196.15447154471545
123	178	196.00806451612902
124	167	195.776
125	539	198.5
126	261	198.99212598425197
127	226	199.203125
128	203	199.2325581395349
129	159	198.92307692307693
130	496	201.1908396946565
131	252	201.57575757575756
132	208	201.62406015037595
133	210	201.6865671641791
134	153	201.32592592592593
135	586	204.15441176470588
136	284	204.73722627737226
137	298	205.41304347826087
138	249	205.72661870503597
139	201	205.69285714285715
140	500	207.78014184397162
141	248	208.06338028169014
142	240	208.28671328671328
143	187	208.13888888888889
144	149	207.73103448275862
145	549	210.06849315068493
146	284	210.57142857142858
147	248	210.82432432432432
148	198	210.73825503355704
149	165	210.43333333333334
150	327	211.20529801324503
151	278	211.64473684210526
152	189	211.4967320261438
153	137	211.01298701298703
154	117	210.40645161290323
155	437	211.85897435897436
156	236	212.01273885350318
157	220	212.0632911392405
158	166	211.77358490566039
159	154	211.4125
160	590	213.7639751552795
161	303	214.3148148148148
162	210	214.2883435582822
163	190	214.140243902439
164	174	213.8969696969697
165	605	216.25301204819277
166	326	216.91017964071855
167	240	217.04761904761904
168	219	217.05917159763314
169	188	216.88823529411764
170	525	218.69005847953215
171	342	219.40697674418604
172	225	219.43930635838151
173	257	219.6551724137931
174	204	219.56571428571428
175	685	222.21022727272728
176	342	222.8870056497175
177	267	223.13483146067415
178	250	223.2849162011173
179	189	223.09444444444443
180	172	222.8121546961326
181	177	222.56043956043956
182	136	222.08743169398906
183	142	221.65217391304347
184	108	221.03783783783783
185	213	220.99462365591398
186	153	220.63101604278074
187	138	220.19148936170214
188	81	219.45502645502646
189	97	218.81052631578947
190	297	219.2198952879581
191	135	218.78125
192	133	218.33678756476684
193	133	217.89690721649484
194	85	217.2153846153846
195	104	216.6377551020408
196	112	216.10659898477158
197	72	215.37878787878788
198	63	214.61306532663318
199	110	214.09
200	215	214.09452736318408
201	148	213.76732673267327
202	82	213.11822660098522
203	60	212.36764705882354
204	91	211.77560975609757
205	350	212.44660194174756
206	208	212.42512077294685
207	156	212.15384615384616
208	163	211.91866028708134
209	133	211.54285714285714
210	188	211.43127962085308
211	159	211.18396226415095
212	153	210.91079812206573
213	146	210.60747663551402
214	134	210.25116279069766
215	132	209.88888888888889
216	97	209.36866359447004
217	75	208.75229357798165
218	110	208.3013698630137
219	93	207.77727272727273
220	55	207.08597285067873
221	55	206.4009009009009
222	51	205.70403587443946
223	66	205.08035714285714
224	36	204.32888888888888
225	201	204.31415929203538
226	89	203.80616740088107
227	78	203.25438596491227
228	76	202.6986899563319
229	87	202.19565217391303
230	350	202.83549783549785
231	185	202.75862068965517
232	128	202.43776824034336
233	110	202.04273504273505
234	112	201.6595744680851
235	596	203.33050847457628
236	283	203.66666666666666
237	222	203.7436974789916
238	219	203.80753138075315
239	153	203.59583333333333
240	150	203.3734439834025
241	156	203.17768595041323
242	180	203.08230452674897
243	143	202.8360655737705
244	131	202.54285714285714
245	417	203.41463414634146
246	241	203.5668016194332
247	195	203.53225806451613
248	155	203.33734939759037
249	168	203.196
250	138	202.93625498007967
251	116	202.59126984126985
252	85	202.12648221343875
253	90	201.68503937007873
254	76	201.1921568627451
255	93	200.76953125
256	48	200.17509727626458
257	70	199.6705426356589
258	43	199.06563706563708
259	37	198.44230769230768
260	35	197.816091954023
261	28	197.1679389312977
262	19	196.49049429657794
263	24	195.83712121212122
264	19	195.16981132075472
265	15	194.49248120300751
266	9	193.79775280898878
267	5	193.09328358208955
268	3	192.38661710037175
269	2	191.68148148148148
270	0	190.9741697416974
271	0	190.27205882352942
272	0	189.57509157509156
273	1	188.88686131386862
274	0	188.2
275	0	187.518115942029
276	0	186.84115523465704
277	0	186.16906474820144
278	0	185.50179211469535
279	0	184.83928571428572
280	0	184.1814946619217
281	0	183.52836879432624
282	0	182.87985865724383
283	0	182.23591549295776
284	0	181.59649122807016
285	0	180.96153846153845
286	0	180.33101045296166
287	0	179.70486111111111
288	0	179.08304498269896
289	0	178.4655172413793
290	0	177.85223367697594
291	0	177.2431506849315
292	0	176.63822525597269
293	0	176.0374149659864
294	0	175.4406779661017
295	0	174.84797297297297
296	0	174.25925925925927
297	0	173.6744966442953
298	0	173.09364548494983
299	0	172.51666666666668
300	0	171.9435215946844
301	0	171.37417218543047
302	0	170.8085808580858
303	0	170.24671052631578
304	0	169.68852459016392
305	0	169.13398692810458
306	0	168.5830618892508
307	0	168.03571428571428
308	0	167.49190938511327
309	0	166.9516129032258
310	0	166.41479099678457
311	0	165.88141025641025
312	0	165.3514376996805
313	0	164.8248407643312
314	0	164.3015873015873
315	0	163.78164556962025
316	0	163.26498422712933
317	0	162.75157232704402
318	0	162.24137931034483
319	0	161.734375
320	0	161.23052959501558
321	0	160.72981366459626
322	0	160.23219814241486
323	0	159.73765432098764
324	0	159.24615384615385
325	0	158.75766871165644
326	0	158.27217125382262
327	0	157.78963414634146
328	0	157.31003039513678
329	0	156.83333333333334
330	0	156.3595166163142
331	0	155.88855421686748
332	0	155.4204204204204
333	0	154.9550898203593
334	0	154.49253731343285
335	0	154.0327380952381
336	0	153.57566765578636
337	0	153.12130177514794
338	0	152.66961651917404
339	0	152.22058823529412
340	0	151.7741935483871
341	0	151.33040935672514
342	0	150.88921282798833
343	0	150.45058139534885
344	0	150.0144927536232
345	0	149.58092485549133
346	0	149.149855907781
347	0	148.7212643678161
348	0	148.2951289398281
349	0	147.87142857142857
350	0	147.45014245014244
351	0	147.03125
352	0	146.61473087818698
353	0	146.20056497175142
354	0	145.7887323943662
355	0	145.37921348314606
356	0	144.9719887955182
357	0	144.56703910614524
358	0	144.16434540389972
359	0	143.76388888888889
360	0	143.3656509695291
361	0	142.9696132596685
362	0	142.57575757575756
363	0	142.18406593406593
364	0	141.7945205479452
365	0	141.4071038251366
366	0	141.0217983651226
367	0	140.63858695652175
368	0	140.25745257452576
369	0	139.8783783783784
370	0	139.50134770889488
371	0	139.1263440860215
372	0	138.7533512064343
373	0	138.38235294117646
374	0	138.01333333333332
375	0	137.6462765957447
376	0	137.28116710875332
377	0	136.91798941798942
378	0	136.55672823218998
379	0	136.19736842105263
380	0	135.83989501312337
381	0	135.48429319371726
382	0	135.13054830287206
383	0	134.77864583333334
384	0	134.42857142857142
385	0	134.08031088082902
386	0	133.73385012919897
387	0	133.38917525773195
388	0	133.04627249357327
389	0	132.7051282051282
390	0	132.36572890025576
391	0	132.0280612244898
392	0	131.69211195928753
393	0	131.35786802030458
394	0	131.0253164556962
395	0	130.69444444444446
396	0	130.36523929471034
397	0	130.03768844221105
398	0	129.71177944862154
399	0	129.3875
400	0	129.0648379052369
401	0	128.74378109452735
402	0	128.424317617866
403	0	128.10643564356437
404	0	127.79012345679013
405	0	127.47536945812809
406	0	127.16216216216216
407	0	126.85049019607843
408	0	126.54034229828851
409	0	126.23170731707317
410	0	125.92457420924575
411	0	125.61893203883496
412	0	125.31476997578693
413	0	125.012077294686
414	0	124.71084337349397
415	0	124.4110576923077
416	0	124.11270983213429
417	0	123.8157894736842
418	0	123.52028639618139
419	0	123.22619047619048
420	0	122.93349168646081
421	0	122.64218009478672
422	0	122.35224586288416
423	0	122.06367924528301
424	0	121.7764705882353
425	0	121.4906103286385
426	0	121.20608899297424
427	0	120.92289719626169
428	0	120.64102564102564
429	0	120.36046511627907
430	0	120.08120649651973
431	0	119.80324074074075
432	0	119.52655889145497
433	0	119.25115207373273
434	0	118.97701149425288
435	0	118.70412844036697
436	0	118.4324942791762
437	0	118.162100456621
438	0	117.89293849658314
439	0	117.625
440	0	117.35827664399093
441	0	117.09276018099547
442	0	116.82844243792326
443	0	116.56531531531532
444	0	116.30337078651685
445	0	116.04260089686099
446	0	115.78299776286353
447	0	115.52455357142857
448	0	115.26726057906458
449	0	115.0111111111111
450	0	114.7560975609756
451	0	114.50221238938053
452	0	114.24944812362031
453	0	113.99779735682819
454	0	113.74725274725274
455	0	113.49780701754386
456	0	113.24945295404814
457	0	113.00218340611353
458	0	112.75599128540306
459	0	112.51086956521739
460	0	112.26681127982647
461	0	112.02380952380952
462	0	111.7818574514039
463	0	111.54094827586206
464	0	111.3010752688172
465	0	111.06223175965665
466	0	110.82441113490364
467	0	110.58760683760684
468	0	110.35181236673775
469	0	110.11702127659575
470	0	109.88322717622081
471	0	109.65042372881356
472	0	109.4186046511628
473	0	109.18776371308017
474	0	108.9578947368421
475	0	108.72899159663865
476	0	108.50104821802935
477	0	108.27405857740585
478	0	108.04801670146138
479	0	107.82291666666667
480	0	107.5987525987526
481	0	107.37551867219916
482	0	107.15320910973085
483	0	106.93181818181819
484	0	106.71134020618557
485	0	106.4917695473251
486	0	106.27310061601642
487	0	106.05532786885246
488	0	105.83844580777097
489	0	105.62244897959184
490	0	105.40733197556008
491	0	105.1930894308943
492	0	104.97971602434077
493	0	104.7672064777328
494	0	104.55555555555556
495	0	104.34475806451613
496	0	104.13480885311871
497	0	103.92570281124497
498	0	103.71743486973948
499	0	103.51
