Availability:
Average	Difference
0.6549077589545422
0.37708685343705783	-0.2778209055174844
0.16223356906109998	-0.21485328437595785
0.036107538184978055	-0.12612603087612193
0.017834220924111036	-0.01827331726086702
0.017091095539224065	-7.431253848869702E-4
0.24966817030343622

Remaining:
Average	Difference
88.11696230273525
71.13707080149771	-16.97989150123753
79.83651621073832	8.69944540924061
94.92661747423466	15.090101263496337
97.21359454498452	2.286977070749856
97.21137757947574	-0.002216965508779367
86.44057502199712

Occupancy:
Average	Difference
851347.0
5058920.3	4207573.3
1.03437811E7	5284860.8
1.27404947E7	2396713.5999999996
1.33834779E7	642983.2000000011
1.363714E7	253662.09999999963
8502878.48
