Cycle	Cumulative Occupancy

0	1170.0
1	3120.0
2	5810.0
3	9230.0
4	13240.0
5	17830.0
6	23060.0
7	28990.0
8	35560.0
9	42670.0
10	51020.0
11	60720.0
12	71320.0
13	82960.0
14	95800.0
15	109690.0
16	124330.0
17	139500.0
18	155110.0
19	171230.0
20	187880.0
21	204920.0
22	222350.0
23	239940.0
24	257810.0
25	275990.0
26	294180.0
27	312410.0
28	330520.0
29	348460.0
30	366350.0
31	383940.0
32	401300.0
33	418420.0
34	435360.0
35	452970.0
36	470910.0
37	489210.0
38	507640.0
39	526140.0
40	545740.0
41	565870.0
42	586810.0
43	608360.0
44	630400.0
45	653270.0
46	676680.0
47	700490.0
48	724920.0
49	749510.0
50	774910.0
51	800500.0
52	826450.0
53	852630.0
54	878910.0
55	905140.0
56	931320.0
57	957480.0
58	983500.0
59	1009420.0
60	1035270.0
61	1060840.0
62	1086140.0
63	1111150.0
64	1135880.0
65	1160960.0
66	1185940.0
67	1210660.0
68	1235280.0
69	1259790.0
70	1285480.0
71	1312000.0
72	1338940.0
73	1366200.0
74	1394030.0
75	1422470.0
76	1451330.0
77	1480430.0
78	1509920.0
79	1539680.0
80	1569860.0
81	1600670.0
82	1632040.0
83	1663810.0
84	1696070.0
85	1730150.0
86	1764820.0
87	1800180.0
88	1836210.0
89	1872710.0
90	1910390.0
91	1948440.0
92	1987280.0
93	2026560.0
94	2066050.0
95	2106470.0
96	2147830.0
97	2190340.0
98	2233600.0
99	2277610.0
100	2323000.0
101	2369480.0
102	2416490.0
103	2464260.0
104	2512450.0
105	2562420.0
106	2612740.0
107	2664270.0
108	2716560.0
109	2768930.0
110	2821290.0
111	2874070.0
112	2926470.0
113	2979070.0
114	3031910.0
115	3085180.0
116	3138480.0
117	3191880.0
118	3245400.0
119	3298360.0
120	3351940.0
121	3405850.0
122	3460150.0
123	3514620.0
124	3569480.0
125	3625320.0
126	3681240.0
127	3737550.0
128	3794140.0
129	3851220.0
130	3908790.0
131	3966640.0
132	4024990.0
133	4083630.0
134	4142330.0
135	4201640.0
136	4261360.0
137	4321580.0
138	4381630.0
139	4441790.0
140	4502090.0
141	4562560.0
142	4623190.0
143	4683640.0
144	4744090.0
145	4804160.0
146	4864650.0
147	4925630.0
148	4986190.0
149	5047040.0
150	5108300.0
151	5169820.0
152	5230920.0
153	5291690.0
154	5351390.0
155	5411620.0
156	5471650.0
157	5531610.0
158	5591000.0
159	5649740.0
160	5708860.0
161	5767880.0
162	5827240.0
163	5886640.0
164	5945350.0
