Cycle	Now Cost	Average Cost
184	287	1683.6324324324323
185	1840	1684.47311827957
186	992	1680.7700534759358
187	734	1675.7340425531916
188	374	1668.8465608465608
189	550	1662.957894736842
190	4559	1678.1204188481674
191	1214	1675.703125
192	1174	1673.103626943005
193	1013	1669.701030927835
194	729	1664.876923076923
195	663	1659.765306122449
196	1121	1657.030456852792
197	397	1650.6666666666667
198	396	1644.3618090452262
199	863	1640.455
200	4744	1655.8955223880596
201	1454	1654.8960396039604
202	792	1650.6453201970444
203	576	1645.3774509803923
204	874	1641.6146341463414
205	4634	1656.1407766990292
206	1672	1656.2173913043478
207	1304	1654.5240384615386
208	1152	1652.1196172248804
209	913	1648.6
210	1426	1647.5450236966824
211	1132	1645.1132075471698
212	905	1641.6384976525821
213	905	1638.196261682243
214	849	1634.5255813953488
215	1041	1631.7777777777778
216	537	1626.7327188940092
217	298	1620.6376146788991
218	793	1616.8584474885845
219	414	1611.3909090909092
220	215	1605.0723981900453
221	195	1598.7207207207207
222	243	1592.6412556053813
223	879	1589.455357142857
224	142	1583.0222222222221
225	1943	1584.6150442477876
226	623	1580.3788546255507
227	443	1575.390350877193
228	803	1572.0174672489084
229	819	1568.7434782608696
230	2721	1573.7316017316018
231	1242	1572.301724137931
232	648	1568.3347639484978
233	513	1563.8247863247864
234	467	1559.1574468085107
235	9314	1592.0169491525423
236	1612	1592.1012658227849
237	1096	1590.0168067226891
238	894	1587.1046025104602
239	601	1582.9958333333334
240	521	1578.5892116182572
241	805	1575.392561983471
242	929	1572.732510288066
243	468	1568.204918032787
244	630	1564.3755102040816
245	4679	1577.0365853658536
246	1548	1576.919028340081
247	859	1574.024193548387
248	655	1570.3333333333333
249	1014	1568.108
250	676	1564.5537848605577
251	681	1561.047619047619
252	303	1556.0750988142292
253	610	1552.3503937007874
254	550	1548.4196078431373
255	355	1543.7578125
256	142	1538.3035019455253
257	250	1533.3100775193798
258	134	1527.907335907336
259	101	1522.4192307692308
260	209	1517.3869731800767
261	72	1511.8702290076335
262	62	1506.3574144486693
263	85	1500.9734848484848
264	43	1495.4716981132076
265	39	1489.9962406015038
266	19	1484.4868913857679
267	24	1479.0373134328358
268	11	1473.5799256505577
269	5	1468.1407407407407
270	0	1462.7232472324724
271	0	1457.3455882352941
272	0	1452.007326007326
273	4	1446.7226277372263
274	0	1441.4618181818182
275	0	1436.2391304347825
276	0	1431.0541516245487
277	0	1425.9064748201438
278	0	1420.7956989247311
279	0	1415.7214285714285
280	0	1410.6832740213524
281	0	1405.6808510638298
282	0	1400.713780918728
283	0	1395.781690140845
284	0	1390.8842105263159
285	0	1386.020979020979
286	0	1381.191637630662
287	0	1376.3958333333333
288	0	1371.6332179930796
289	0	1366.903448275862
290	0	1362.2061855670104
291	0	1357.541095890411
292	0	1352.9078498293516
293	0	1348.3061224489795
294	0	1343.735593220339
295	0	1339.195945945946
296	0	1334.6868686868686
297	0	1330.2080536912752
298	0	1325.7591973244148
299	0	1321.34
300	0	1316.9501661129568
301	0	1312.58940397351
302	0	1308.2574257425742
303	0	1303.953947368421
304	0	1299.6786885245901
305	0	1295.4313725490197
306	0	1291.2117263843647
307	0	1287.0194805194806
308	0	1282.8543689320388
309	0	1278.716129032258
310	0	1274.604501607717
311	0	1270.5192307692307
312	0	1266.4600638977636
313	0	1262.4267515923566
314	0	1258.4190476190477
315	0	1254.4367088607594
316	0	1250.4794952681389
317	0	1246.5471698113208
318	0	1242.6394984326018
319	0	1238.75625
320	0	1234.8971962616822
321	0	1231.0621118012423
322	0	1227.250773993808
323	0	1223.462962962963
324	0	1219.6984615384615
325	0	1215.9570552147238
326	0	1212.2385321100917
327	0	1208.5426829268292
328	0	1204.869300911854
329	0	1201.2181818181818
330	0	1197.5891238670695
331	0	1193.9819277108434
332	0	1190.3963963963963
333	0	1186.8323353293413
334	0	1183.289552238806
335	0	1179.767857142857
336	0	1176.26706231454
337	0	1172.7869822485206
338	0	1169.3274336283187
339	0	1165.8882352941177
340	0	1162.4692082111437
341	0	1159.0701754385964
342	0	1155.6909620991253
343	0	1152.3313953488373
344	0	1148.9913043478261
345	0	1145.670520231214
346	0	1142.3688760806917
347	0	1139.0862068965516
348	0	1135.8223495702007
349	0	1132.577142857143
350	0	1129.3504273504273
351	0	1126.1420454545455
352	0	1122.9518413597734
353	0	1119.7796610169491
354	0	1116.625352112676
355	0	1113.4887640449438
356	0	1110.3697478991596
357	0	1107.268156424581
358	0	1104.1838440111421
359	0	1101.1166666666666
360	0	1098.0664819944598
361	0	1095.0331491712707
362	0	1092.01652892562
363	0	1089.0164835164835
364	0	1086.0328767123287
365	0	1083.0655737704917
366	0	1080.1144414168937
367	0	1077.179347826087
368	0	1074.260162601626
369	0	1071.3567567567568
370	0	1068.4690026954179
371	0	1065.5967741935483
372	0	1062.7399463806971
373	0	1059.8983957219252
374	0	1057.072
375	0	1054.2606382978724
376	0	1051.4641909814325
377	0	1048.6825396825398
378	0	1045.915567282322
379	0	1043.1631578947367
380	0	1040.4251968503936
381	0	1037.7015706806283
382	0	1034.9921671018276
383	0	1032.296875
384	0	1029.6155844155844
385	0	1026.9481865284974
386	0	1024.2945736434108
387	0	1021.6546391752578
388	0	1019.0282776349615
389	0	1016.4153846153846
390	0	1013.8158567774937
391	0	1011.2295918367347
392	0	1008.6564885496183
393	0	1006.0964467005076
394	0	1003.5493670886076
395	0	1001.0151515151515
396	0	998.4937027707808
397	0	995.9849246231156
398	0	993.4887218045113
399	0	991.005
400	0	988.5336658354115
401	0	986.0746268656717
402	0	983.6277915632754
403	0	981.1930693069307
404	0	978.7703703703704
405	0	976.35960591133
406	0	973.960687960688
407	0	971.5735294117648
408	0	969.19804400978
409	0	966.8341463414635
410	0	964.4817518248175
411	0	962.1407766990292
412	0	959.8111380145278
413	0	957.4927536231884
414	0	955.1855421686747
415	0	952.8894230769231
416	0	950.6043165467626
417	0	948.3301435406698
418	0	946.0668257756563
419	0	943.8142857142857
420	0	941.5724465558195
421	0	939.3412322274881
422	0	937.1205673758865
423	0	934.9103773584906
424	0	932.7105882352942
425	0	930.5211267605633
426	0	928.3419203747072
427	0	926.1728971962617
428	0	924.013986013986
429	0	921.8651162790698
430	0	919.7262180974478
431	0	917.5972222222222
432	0	915.4780600461894
433	0	913.36866359447
434	0	911.2689655172413
435	0	909.1788990825688
436	0	907.0983981693364
437	0	905.027397260274
438	0	902.9658314350797
439	0	900.9136363636363
440	0	898.8707482993198
441	0	896.8371040723982
442	0	894.8126410835215
443	0	892.7972972972973
444	0	890.791011235955
445	0	888.7937219730942
446	0	886.8053691275168
447	0	884.8258928571429
448	0	882.8552338530067
449	0	880.8933333333333
450	0	878.9401330376941
451	0	876.9955752212389
452	0	875.0596026490066
453	0	873.1321585903083
454	0	871.2131868131868
455	0	869.3026315789474
456	0	867.4004376367615
457	0	865.5065502183406
458	0	863.6209150326797
459	0	861.7434782608696
460	0	859.8741865509761
461	0	858.012987012987
462	0	856.159827213823
463	0	854.3146551724138
464	0	852.4774193548387
465	0	850.6480686695279
466	0	848.8265524625268
467	0	847.0128205128206
468	0	845.2068230277185
469	0	843.4085106382979
470	0	841.6178343949044
471	0	839.8347457627119
472	0	838.0591966173362
473	0	836.2911392405064
474	0	834.5305263157895
475	0	832.7773109243698
476	0	831.0314465408806
477	0	829.2928870292887
478	0	827.5615866388309
479	0	825.8375
480	0	824.1205821205821
481	0	822.4107883817427
482	0	820.7080745341615
483	0	819.0123966942149
484	0	817.3237113402062
485	0	815.641975308642
486	0	813.9671457905545
487	0	812.2991803278688
488	0	810.638036809816
489	0	808.9836734693878
490	0	807.3360488798371
491	0	805.6951219512196
492	0	804.0608519269776
493	0	802.4331983805668
494	0	800.8121212121212
495	0	799.1975806451613
496	0	797.58953722334
497	0	795.9879518072289
498	0	794.3927855711423
499	0	792.804
