Cycle	Cumulative Occupancy

0	810.0
1	2600.0
2	5070.0
3	8270.0
4	12100.0
5	17490.0
6	24310.0
7	32430.0
8	41670.0
9	52340.0
10	65110.0
11	79730.0
12	95910.0
13	113630.0
14	132830.0
15	154110.0
16	177220.0
17	201860.0
18	228210.0
19	255860.0
20	285710.0
21	317170.0
22	350030.0
23	384280.0
24	419620.0
25	457320.0
26	496880.0
27	537670.0
28	579380.0
29	621870.0
30	666280.0
31	712210.0
32	759260.0
33	807260.0
34	855880.0
35	906400.0
36	958120.0
37	1010490.0
38	1063800.0
39	1117950.0
40	1173970.0
41	1230880.0
42	1288700.0
43	1346950.0
44	1405580.0
45	1465600.0
46	1526390.0
47	1588060.0
48	1650740.0
49	1714080.0
50	1779440.0
51	1844650.0
52	1911070.0
53	1977700.0
54	2044540.0
55	2112030.0
56	2180520.0
57	2249650.0
58	2319140.0
59	2388520.0
60	2459520.0
61	2531690.0
62	2604500.0
63	2677600.0
64	2750910.0
65	2825120.0
66	2899200.0
67	2973740.0
68	3048340.0
69	3123520.0
70	3199630.0
71	3276200.0
72	3353050.0
73	3429150.0
74	3504730.0
75	3580660.0
76	3656820.0
77	3732720.0
78	3808950.0
79	3885150.0
80	3961980.0
81	4039110.0
82	4115620.0
83	4191770.0
84	4267680.0
85	4343850.0
86	4420720.0
87	4497520.0
88	4573630.0
89	4649750.0
90	4726140.0
91	4802670.0
92	4878960.0
93	4955270.0
94	5030790.0
95	5106900.0
96	5182820.0
97	5258330.0
98	5333750.0
99	5408840.0
100	5483670.0
101	5558690.0
102	5633760.0
103	5707710.0
104	5781020.0
105	5854140.0
106	5927210.0
107	5999990.0
108	6072550.0
109	6144130.0
110	6215560.0
111	6287230.0
112	6358600.0
113	6429820.0
114	6500820.0
115	6571490.0
116	6642030.0
117	6711950.0
118	6781460.0
119	6850470.0
120	6919270.0
121	6987730.0
122	7055350.0
123	7122430.0
124	7188400.0
125	7253850.0
126	7319540.0
127	7385270.0
128	7450770.0
129	7516060.0
130	7580790.0
131	7645880.0
132	7710280.0
133	7774440.0
134	7838100.0
135	7901710.0
136	7965210.0
137	8027970.0
138	8090350.0
139	8152010.0
140	8213650.0
141	8274800.0
142	8335540.0
143	8395740.0
144	8455240.0
145	8514620.0
146	8573400.0
147	8631650.0
148	8689030.0
149	8746260.0
150	8803230.0
151	8859970.0
152	8916030.0
153	8971440.0
154	9026830.0
155	9081710.0
156	9135910.0
157	9190020.0
158	9243270.0
159	9296120.0
160	9348810.0
161	9401050.0
162	9453150.0
163	9504770.0
164	9555640.0
165	9605870.0
166	9655520.0
167	9704580.0
168	9752850.0
169	9799960.0
170	9847020.0
171	9893560.0
172	9939900.0
173	9985870.0
174	1.003121E7
175	1.007605E7
176	1.01205E7
177	1.01641E7
178	1.020727E7
179	1.024969E7
180	1.029144E7
181	1.033288E7
182	1.037366E7
183	1.041399E7
184	1.045386E7
185	1.049336E7
186	1.053218E7
187	1.056988E7
188	1.060724E7
189	1.064429E7
190	1.068135E7
191	1.071774E7
192	1.07535E7
193	1.078897E7
194	1.082421E7
195	1.085924E7
196	1.089379E7
197	1.092786E7
198	1.096077E7
199	1.099318E7
200	1.102537E7
201	1.105723E7
202	1.108878E7
203	1.111978E7
204	1.115021E7
205	1.11802E7
206	1.120961E7
207	1.123865E7
208	1.126722E7
209	1.129533E7
210	1.132315E7
211	1.135046E7
212	1.137748E7
213	1.140421E7
214	1.143053E7
215	1.145632E7
216	1.148179E7
217	1.150666E7
218	1.153101E7
219	1.155489E7
220	1.157869E7
221	1.160197E7
222	1.162454E7
223	1.164673E7
224	1.166851E7
225	1.169023E7
226	1.171156E7
227	1.173235E7
228	1.175281E7
229	1.177315E7
230	1.17934E7
231	1.18134E7
232	1.18332E7
233	1.185279E7
234	1.187192E7
235	1.189067E7
236	1.190898E7
237	1.192692E7
238	1.194429E7
239	1.196154E7
240	1.197873E7
241	1.19958E7
242	1.201251E7
243	1.202874E7
244	1.204487E7
245	1.206124E7
246	1.207745E7
247	1.209329E7
248	1.210885E7
249	1.212398E7
250	1.213883E7
251	1.215329E7
252	1.216751E7
253	1.218127E7
254	1.219453E7
255	1.220757E7
256	1.22204E7
257	1.223309E7
258	1.224564E7
259	1.225798E7
260	1.227022E7
261	1.228227E7
262	1.2294E7
263	1.230533E7
264	1.231633E7
265	1.232704E7
266	1.233748E7
267	1.234755E7
268	1.235727E7
269	1.23669E7
270	1.237645E7
271	1.238579E7
272	1.239482E7
273	1.240362E7
274	1.241227E7
275	1.242065E7
276	1.242891E7
277	1.243697E7
278	1.244482E7
279	1.24525E7
280	1.24601E7
281	1.246747E7
282	1.247477E7
283	1.248196E7
284	1.248901E7
285	1.249597E7
286	1.250286E7
287	1.250958E7
288	1.251622E7
289	1.252278E7
290	1.252925E7
291	1.253572E7
292	1.254206E7
293	1.254833E7
294	1.255459E7
295	1.256077E7
296	1.256685E7
297	1.257292E7
298	1.257894E7
299	1.258491E7
300	1.25908E7
301	1.259668E7
302	1.260251E7
303	1.260823E7
304	1.261387E7
305	1.261946E7
306	1.262502E7
307	1.263053E7
308	1.263602E7
309	1.26415E7
310	1.264692E7
311	1.265232E7
312	1.265771E7
313	1.266308E7
314	1.266842E7
315	1.267364E7
316	1.267885E7
317	1.268402E7
318	1.268916E7
319	1.26943E7
320	1.269942E7
321	1.270453E7
322	1.270961E7
323	1.271468E7
324	1.271975E7
325	1.272478E7
326	1.272979E7
327	1.273479E7
328	1.273979E7
329	1.274479E7
330	1.274979E7
331	1.275479E7
332	1.275979E7
333	1.276479E7
334	1.276979E7
335	1.277479E7
336	1.277979E7
337	1.278479E7
338	1.278979E7
339	1.279479E7
340	1.279979E7
341	1.280479E7
342	1.280979E7
343	1.281479E7
344	1.281979E7
345	1.282479E7
346	1.282979E7
347	1.283479E7
348	1.283979E7
349	1.284479E7
350	1.284979E7
351	1.285479E7
352	1.285979E7
353	1.286479E7
354	1.286979E7
355	1.287479E7
356	1.287979E7
357	1.288479E7
358	1.288979E7
359	1.289479E7
360	1.289979E7
361	1.290479E7
362	1.290979E7
363	1.291479E7
364	1.291979E7
365	1.292479E7
366	1.292979E7
367	1.293479E7
368	1.293979E7
369	1.294479E7
370	1.294979E7
371	1.295479E7
372	1.295979E7
373	1.296479E7
374	1.296979E7
375	1.297479E7
376	1.297979E7
377	1.298479E7
378	1.298979E7
379	1.299479E7
380	1.299979E7
381	1.300479E7
382	1.300979E7
383	1.301479E7
384	1.301979E7
385	1.302479E7
386	1.302979E7
387	1.303479E7
388	1.303979E7
389	1.304479E7
390	1.304979E7
391	1.305479E7
392	1.305979E7
393	1.306479E7
394	1.306979E7
395	1.307479E7
396	1.307979E7
397	1.308479E7
398	1.308979E7
399	1.309479E7
400	1.309979E7
401	1.310479E7
402	1.310979E7
403	1.311479E7
404	1.311979E7
405	1.312479E7
406	1.312979E7
407	1.313479E7
408	1.313979E7
409	1.314479E7
410	1.314979E7
411	1.315479E7
412	1.315979E7
413	1.316479E7
414	1.316979E7
415	1.317479E7
416	1.317979E7
417	1.318479E7
418	1.318979E7
419	1.319479E7
420	1.319979E7
421	1.320479E7
422	1.320979E7
423	1.321479E7
424	1.321979E7
425	1.322479E7
426	1.322979E7
427	1.323479E7
428	1.323979E7
429	1.324479E7
430	1.324979E7
431	1.325479E7
432	1.325979E7
433	1.326479E7
434	1.326979E7
435	1.327479E7
436	1.327979E7
437	1.328479E7
438	1.328979E7
439	1.329479E7
440	1.329979E7
441	1.330479E7
442	1.330979E7
443	1.331479E7
444	1.331979E7
445	1.332479E7
446	1.332979E7
447	1.333479E7
448	1.333979E7
449	1.334478E7
450	1.334977E7
451	1.335476E7
452	1.335975E7
453	1.336472E7
454	1.336968E7
455	1.337464E7
456	1.33796E7
457	1.338456E7
458	1.338951E7
459	1.339446E7
460	1.339941E7
461	1.340435E7
462	1.340929E7
463	1.341423E7
464	1.341917E7
465	1.342411E7
466	1.342905E7
467	1.343399E7
468	1.343891E7
469	1.344383E7
470	1.344875E7
471	1.345365E7
472	1.345854E7
473	1.346342E7
474	1.346829E7
475	1.347314E7
476	1.347799E7
477	1.348282E7
478	1.348763E7
479	1.349241E7
480	1.349714E7
481	1.350182E7
482	1.350646E7
483	1.351109E7
484	1.351571E7
485	1.352025E7
486	1.352472E7
487	1.352915E7
488	1.353357E7
489	1.353793E7
490	1.354225E7
491	1.354653E7
492	1.355079E7
493	1.355504E7
494	1.355928E7
495	1.356346E7
496	1.356761E7
497	1.357173E7
498	1.357581E7
499	1.357986E7
