Cycle	Avarage Links
0	6.079
1	6.079
2	6.07703851925963
3	6.086
4	6.092537313432836
5	6.0936254980079685
6	6.112943528235882
7	6.107107107107107
8	6.104
9	6.155610972568579
10	6.111557788944723
11	6.130391173520562
12	6.2407221664994985
13	6.218985434455048
14	6.219205630970337
15	6.233116558279139
16	6.193193193193193
17	6.277198211624441
18	6.29925925925926
19	6.385302879841112
20	6.355688027819175
21	6.35211970074813
22	6.4425742574257425
23	6.347609561752988
24	6.505505505505505
25	6.468468468468468
26	6.453907815631262
27	6.4361809045226135
28	6.509980039920159
29	6.529965329370976
30	6.491592482690406
31	6.498513379583747
32	6.442786069651741
33	6.461767626613704
34	6.487394957983193
35	6.477981197427017
36	6.527308838133068
37	6.4595404595404595
38	6.528434826371414
39	6.442531645569621
40	6.432760364004045
41	6.462159434914228
42	6.4505050505050505
43	6.462550607287449
44	6.504032258064516
45	6.4894259818731115
46	6.496461071789686
47	6.540080160320641
48	6.478348439073515
49	6.46969696969697
50	6.467138523761375
51	6.425531914893617
52	6.296787353391127
53	6.2601126472094215
54	6.228187919463087
55	6.232198142414861
56	6.268656716417911
57	6.283804627249357
58	6.298218829516539
59	6.2498725140234574
60	6.1956745623069
61	6.192485846628925
62	6.241361526560082
63	6.302936630602782
64	6.4811174340403515
65	6.529198966408269
66	6.496887966804979
67	6.5175983436853
68	6.539616778871051
69	6.589139344262295
70	6.633622892181911
71	6.651662404092072
72	6.71377732587697
73	6.65439672801636
74	6.6143657666836475
75	6.688139059304704
76	6.640368852459017
77	6.710005078720163
78	6.819989801121877
79	6.811167512690355
80	6.783536585365853
81	6.708460754332314
82	6.655436447166922
83	6.654139156932453
84	6.636780438104942
85	6.665990876837304
86	6.62283384301733
87	6.745711402623613
88	6.762386248736097
89	6.7754279959718025
90	6.738119312436805
91	6.748223350253807
92	6.763064434297311
93	6.7585858585858585
94	6.756729304215337
95	6.687179487179487
96	6.7076292882744495
97	6.721796835119959
98	6.67146529562982
99	6.728856996412096
100	6.817858954845256
101	6.868860759493671
102	6.815189873417721
103	6.761760242792109
104	6.894549159449822
105	6.8534966819806025
106	6.894575230296827
107	6.92675483214649
108	6.878123406425293
109	6.910295616717635
110	6.853224987303199
111	6.8878741755454085
112	6.863659401926001
113	6.870803662258393
114	6.838874680306906
115	6.859774820880245
116	6.880940214614205
117	6.903324808184143
118	6.968431771894093
119	6.981151299032094
120	6.963414634146342
121	7.003562340966921
122	6.971515768056968
123	6.952917093142272
124	6.89923273657289
125	6.812403100775194
126	6.796689084324884
127	6.766287487073423
128	6.774728120145003
129	6.826982492276004
130	6.899689762150983
131	6.856399583766909
132	6.885863874345549
133	6.8164556962025316
134	6.8454258675078865
135	6.802313354363828
136	6.77707676130389
137	6.767857142857143
138	6.752235665439242
139	6.7899159663865545
140	6.804404824331411
141	6.819843342036553
142	6.8601144045761835
143	6.859081419624217
144	6.908141962421712
145	6.968879668049793
146	6.946446961894954
147	6.867594023699124
148	6.86508753861998
149	6.977319587628866
150	6.93076522644456
151	6.93125
152	6.90261780104712
153	6.91995841995842
154	6.875585632483082
155	6.787910369984367
156	6.854780361757106
157	6.8552153606642445
158	6.805830296720458
159	6.749869451697128
160	6.7857889237199585
161	6.7397691500524655
162	6.675406397482957
163	6.675365344467641
164	6.690984887962481
165	6.7125717266562335
166	6.7154811715481175
167	6.660377358490566
168	6.616517622304051
169	6.552270327349524
170	6.580952380952381
171	6.604749340369393
172	6.662098049551924
173	6.737007874015748
174	6.678325384207737
175	6.767762460233298
176	6.757559681697613
177	6.743915343915344
178	6.815360336664913
179	6.788777130757015
180	6.827951296982531
181	6.88782562466773
182	6.929741151611199
183	6.9341758820431805
184	6.857900318133616
185	6.908613445378151
186	6.946101517530089
187	6.93076522644456
188	6.925078043704475
189	6.96437790397522
190	6.944645628556648
191	6.920536635706914
192	6.867905056759546
193	6.8663926002055495
194	6.783950617283951
195	6.788411795137093
196	6.755946225439503
197	6.870455709165387
198	6.76273803396809
199	6.751926040061633
200	6.788819875776397
201	6.776859504132231
202	6.675661650233524
203	6.6379668049792535
204	6.7049095607235145
205	6.76519052523172
206	6.764585465711361
207	6.766955634880163
208	6.785858585858586
209	6.986895161290323
210	6.983392048314041
211	6.906043676993398
212	6.890362060173381
213	6.8448540706605225
214	6.94293059125964
215	6.954522227899846
216	6.979156075241485
217	6.9583756345177665
218	6.93933265925177
219	6.89058524173028
220	6.879714576962283
221	6.9445292620865136
222	7.002529084471421
223	6.983838383838384
224	6.948058497226425
225	6.928789420142421
226	6.944416114227435
227	6.942190669371197
