Cycle	Now Cost	Average Cost	Number of Replication
355	0	1383.0280898876404	0
356	11759	1412.09243697479	13
357	9246	1433.9748603351954	11
358	6555	1448.2395543175487	10
359	4148	1455.7388888888888	5
360	11807	1484.4127423822715	14
361	18863	1532.4198895027625	23
362	8606	1551.9063360881544	10
363	19308	1600.6868131868132	25
364	6482	1614.0602739726028	8
365	797	1611.827868852459	1
366	8699	1631.1389645776567	11
367	1292	1630.2173913043478	2
368	915	1628.2791327913278	1
369	1623	1628.2648648648649	2
370	1898	1628.9919137466306	2
371	0	1624.6129032258063	0
372	267	1620.9731903485256	1
373	11332	1646.9385026737968	14
374	16581	1686.7626666666667	22
375	8751	1705.5505319148936	11
376	9677	1726.6949602122015	11
377	852	1724.3809523809523	1
378	15211	1759.9656992084433	20
379	16924	1799.871052631579	22
380	8059	1816.2992125984251	11
381	5353	1825.5575916230366	6
382	16078	1862.770234986945	17
383	16766	1901.5807291666667	20
384	0	1896.6415584415583	0
385	15777	1932.60103626943	21
386	842	1929.7829457364342	1
387	1955	1929.8479381443299	3
388	852	1927.0771208226222	1
389	0	1922.1358974358975	0
390	0	1917.2199488491049	0
391	0	1912.329081632653	0
392	13422	1941.6157760814249	14
393	9554	1960.9365482233502	11
394	3503	1964.8405063291139	4
395	22594	2016.9343434343434	31
396	0	2011.8539042821158	0
397	496	2008.0452261306532	1
398	7910	2022.8370927318297	10
399	22089	2073.0025	30
400	8459	2088.927680798005	10
401	10509	2109.873134328358	17
402	1168	2107.5359801488835	2
403	8244	2122.7252475247524	10
404	19032	2164.4765432098766	24
405	7721	2178.1625615763546	10
406	0	2172.810810810811	0
407	3766	2176.7156862745096	5
408	0	2171.393643031785	0
409	0	2166.0975609756097	0
410	0	2160.8272506082726	0
411	10768	2181.7184466019417	14
412	15754	2214.581113801453	22
413	9671	2232.5917874396137	12
414	11089	2253.9325301204817	16
415	10566	2273.9134615384614	15
416	8101	2287.8872901678656	11
417	14286	2316.590909090909	20
418	0	2311.0620525059667	0
419	8706	2326.288095238095	11
420	8242	2340.3396674584324	10
421	8230	2354.296208530806	10
422	2037	2353.54609929078	2
423	2629	2354.1957547169814	3
424	19505	2394.550588235294	20
425	16648	2428.0093896713615	20
426	7288	2439.3911007025763	10
427	15079	2468.9228971962616	18
428	19925	2509.6130536130536	24
429	21987	2554.9093023255814	27
430	18215	2591.243619489559	21
431	4449	2595.5439814814813	6
432	35292	2671.055427251732	41
433	9880	2687.6658986175116	14
434	15979	2718.2206896551725	21
435	3566	2720.1651376146788	4
436	0	2713.940503432494	0
437	9678	2729.840182648402	10
438	3157	2730.8132118451026	4
439	15414	2759.6386363636366	20
440	9693	2775.360544217687	12
441	13354	2799.294117647059	20
442	1457	2796.2641083521444	2
443	6904	2805.515765765766	10
444	3997	2808.193258426966	6
445	3212	2809.0986547085204	4
446	0	2802.814317673378	0
447	5342	2808.4821428571427	7
448	7490	2818.9086859688196	10
449	2558	2818.3288888888887	4
450	8542	2831.019955654102	10
451	14967	2857.869469026549	20
452	2460	2856.991169977925	4
453	0	2850.6982378854627	0
454	0	2844.432967032967	0
455	8613	2857.0833333333335	12
456	18867	2892.1159737417943	25
457	12970	2914.1200873362445	17
458	2224	2912.616557734205	4
459	6067	2919.473913043478	8
460	9373	2933.4728850325378	12
461	8236	2944.9502164502164	10
462	12616	2965.838012958963	20
463	7038	2974.614224137931	10
464	0	2968.217204301075	0
465	0	2961.8476394849786	0
466	0	2955.505353319058	0
467	14761	2980.730769230769	20
468	4089	2983.0938166311303	7
469	6844	2991.308510638298	10
470	15109	3017.036093418259	20
471	3311	3017.6588983050847	5
472	15246	3043.5116279069766	20
473	0	3037.090717299578	0
474	0	3030.696842105263	0
475	8823	3042.8655462184875	12
476	11763	3061.146750524109	16
477	16570	3089.407949790795	21
478	17188	3118.84133611691	22
479	0	3112.34375	0
480	14077	3135.139293139293	20
481	9342	3148.0165975103732	13
482	16118	3174.8695652173915	22
483	7647	3184.1095041322315	10
484	7409	3192.820618556701	10
485	0	3186.251028806584	0
486	0	3179.7084188911704	0
487	0	3173.19262295082	0
488	20112	3207.8323108384457	27
489	8422	3218.473469387755	10
490	6915	3226.002036659878	10
491	14391	3248.6951219512193	20
492	15570	3273.687626774848	20
493	16948	3301.3684210526317	21
494	15572	3326.1575757575756	20
495	17074	3353.875	20
496	11918	3371.1066398390344	14
497	0	3364.3373493975905	0
498	7579	3372.7835671342687	10
499	16002	3398.042	22
