Cycle	Now Cost	Average Cost	Number of Replication

0	2618	2618.0	332
1	252	1435.0	260
2	152	1007.3333333333334	280
3	112	783.5	316
4	108	648.4	268
5	1004	707.6666666666666	740
6	324	652.8571428571429	596
7	199	596.125	584
8	179	549.7777777777778	480
9	164	511.2	560
10	1205	574.2727272727273	888
11	378	557.9166666666666	816
12	266	535.4615384615385	736
13	229	513.5714285714286	652
14	224	494.26666666666665	696
15	1565	561.1875	980
16	328	547.4705882352941	864
17	302	533.8333333333334	940
18	287	520.8421052631579	940
19	203	504.95	720
20	2287	589.8095238095239	1024
21	314	577.2727272727273	836
22	303	565.3478260869565	964
23	240	551.7916666666666	824
24	202	537.8	736
25	2253	603.7692307692307	1164
26	349	594.3333333333334	972
27	284	583.25	780
28	225	570.8965517241379	704
29	234	559.6666666666666	808
30	1986	605.6774193548387	1092
31	378	598.5625	940
32	256	588.1818181818181	820
33	241	577.9705882352941	788
34	183	566.6857142857143	732
35	2192	611.8333333333334	976
36	525	609.4864864864865	900
37	229	599.4736842105264	732
38	221	589.7692307692307	708
39	206	580.175	772
40	2896	636.6585365853658	1004
41	284	628.2619047619048	820
42	238	619.1860465116279	872
43	224	610.2045454545455	660
44	156	600.1111111111111	624
45	2356	638.2826086956521	1016
46	395	633.1063829787234	864
47	259	625.3125	816
48	259	617.8367346938776	828
49	163	608.74	700
50	2115	638.2745098039215	1112
51	349	632.7115384615385	864
52	255	625.5849056603773	720
53	213	617.9444444444445	712
54	207	610.4727272727273	740
55	2173	638.375	1088
56	346	633.2456140350877	960
57	314	627.7413793103449	928
58	246	621.271186440678	812
59	197	614.2	664
60	932	619.4098360655738	1016
61	404	615.9354838709677	924
62	282	610.6349206349206	740
63	209	604.359375	676
64	192	598.0153846153846	692
65	1634	613.7121212121212	920
66	502	612.044776119403	872
67	259	606.8529411764706	788
68	216	601.1884057971015	708
69	170	595.0285714285715	620
70	2129	616.6338028169014	924
71	414	613.8194444444445	888
72	276	609.1917808219179	712
73	274	604.6621621621622	688
74	224	599.5866666666667	660
75	1920	616.9605263157895	976
76	343	613.4025974025974	788
77	255	608.8076923076923	708
78	240	604.1392405063291	712
79	225	599.4	708
80	1905	615.5185185185185	880
81	359	612.390243902439	764
82	385	609.6506024096385	776
83	266	605.5595238095239	800
84	232	601.1647058823529	636
85	1580	612.546511627907	884
86	455	610.735632183908	828
87	310	607.3181818181819	736
88	243	603.2247191011236	668
89	230	599.0777777777778	596
90	1102	604.6043956043956	864
91	430	602.7065217391304	772
92	307	599.5268817204301	668
93	299	596.3297872340426	672
94	189	592.0421052631579	620
95	1605	602.59375	876
96	343	599.9175257731958	740
97	253	596.3775510204082	568
98	255	592.929292929293	636
99	218	589.18	612
100	1264	595.8613861386139	840
101	362	593.5686274509804	676
102	290	590.6213592233009	624
103	261	587.4519230769231	604
104	235	584.0952380952381	640
105	2014	597.5849056603773	664
106	322	595.0093457943925	636
107	248	591.7962962962963	576
108	192	588.1284403669724	532
109	167	584.3	456
110	1213	589.9639639639639	620
111	316	587.5178571428571	596
112	318	585.1327433628319	580
113	250	582.1929824561404	552
114	154	578.4695652173913	440
115	2259	592.9568965517242	664
116	343	590.8205128205128	492
117	323	588.5508474576271	572
118	236	585.5882352941177	516
119	183	582.2333333333333	432
120	1633	590.9173553719008	616
121	515	590.2950819672132	612
122	264	587.6422764227642	484
123	178	584.3387096774194	436
124	149	580.856	380
125	1438	587.6587301587301	604
126	486	586.8582677165355	532
127	242	584.1640625	484
128	230	581.4186046511628	448
129	237	578.7692307692307	400
130	1029	582.2061068702291	576
131	500	581.5833333333334	500
132	207	578.7669172932331	420
133	250	576.3134328358209	376
134	187	573.4296296296296	388
135	1576	580.8014705882352	484
136	355	579.1532846715329	368
137	275	576.9492753623189	328
138	222	574.3956834532374	352
139	193	571.6714285714286	320
140	808	573.3475177304964	448
141	281	571.2887323943662	368
142	228	568.8881118881119	308
143	201	566.3333333333334	300
144	194	563.7655172413793	304
145	1351	569.1575342465753	376
146	260	567.0544217687075	324
147	243	564.8648648648649	292
148	204	562.4429530201343	264
149	184	559.92	292
150	1343	565.1059602649007	316
151	397	564.0	300
152	205	561.6535947712418	308
153	186	559.2142857142857	264
154	186	556.8064516129032	260
155	570	556.8910256410256	300
156	413	555.9745222929936	260
157	216	553.8227848101266	228
158	195	551.566037735849	276
159	267	549.7875	256
160	814	551.4285714285714	252
161	192	549.2098765432099	192
162	295	547.6503067484663	276
163	169	545.3414634146342	200
164	167	543.0484848484848	196
165	1244	547.2710843373494	232
166	287	545.7125748502993	164
167	436	545.0595238095239	196
168	130	542.603550295858	160
169	83	539.9	132
170	689	540.7719298245614	212
171	538	540.7558139534884	232
172	234	538.9826589595376	168
173	105	536.4885057471264	160
174	138	534.2114285714285	108
175	1138	537.6420454545455	156
176	349	536.5762711864406	172
177	316	535.3370786516854	132
178	100	532.9050279329609	96
179	83	530.4055555555556	104
180	456	529.9944751381215	180
181	344	528.9725274725274	152
182	143	526.8633879781421	92
183	216	525.1739130434783	124
184	76	522.7459459459459	92
185	2087	531.1559139784946	124
186	179	529.2727272727273	112
187	156	527.2872340425532	120
188	178	525.4391534391534	84
189	77	523.078947368421	72
190	492	522.9162303664922	132
191	157	521.0104166666666	112
192	127	518.9689119170985	64
193	164	517.139175257732	92
194	85	514.9230769230769	56
195	886	516.8163265306123	104
196	636	517.4213197969543	108
197	246	516.0505050505051	68
198	187	514.3969849246231	56
199	46	512.055	48
200	370	511.3482587064677	104
201	84	509.23267326732673	80
202	169	507.5566502463054	72
203	254	506.3137254901961	68
204	92	504.2926829268293	56
205	962	506.5145631067961	80
206	147	504.77777777777777	48
207	180	503.21634615384613	40
208	96	501.26794258373207	48
209	168	499.68095238095236	28
210	134	497.9478672985782	44
211	124	496.1839622641509	44
212	176	494.6807511737089	36
213	90	492.7897196261682	20
214	30	490.6372093023256	20
215	1439	495.02777777777777	36
216	233	493.82027649769583	24
217	118	492.0963302752294	24
218	261	491.041095890411	32
219	231	489.8590909090909	32
220	73	487.97285067873304	16
221	134	486.3783783783784	28
222	161	484.9192825112108	40
223	175	483.5357142857143	16
224	175	482.1644444444444	40
225	485	482.17699115044246	24
226	117	480.568281938326	24
227	312	479.82894736842104	24
228	0	477.73362445414847	8
229	153	476.32173913043476	12
230	144	474.8831168831169	28
231	0	472.83620689655174	0
232	172	471.5450643776824	36
