Cycle	Now Cost	Average Cost	Number of Replication

0	2795	2795.0	376
1	371	1583.0	392
2	196	1120.6666666666667	316
3	128	872.5	360
4	91	716.2	268
5	1846	904.5	412
6	232	808.4285714285714	248
7	245	738.0	340
8	216	680.0	364
9	174	629.4	352
10	712	636.9090909090909	340
11	674	640.0	372
12	317	615.1538461538462	304
13	169	583.2857142857143	328
14	57	548.2	260
15	758	561.3125	272
16	741	571.8823529411765	276
17	302	556.8888888888889	248
18	307	543.7368421052631	216
19	176	525.35	124
20	589	528.3809523809524	152
21	255	515.9545454545455	120
22	131	499.2173913043478	132
23	147	484.5416666666667	88
24	79	468.32	72
25	398	465.61538461538464	80
26	53	450.3333333333333	48
27	84	437.25	52
28	203	429.17241379310343	52
29	46	416.4	8
30	659	424.2258064516129	68
31	158	415.90625	36
32	369	414.4848484848485	20
33	33	403.2647058823529	28
34	143	395.8285714285714	36
35	220	390.94444444444446	28
36	43	381.5405405405405	12
37	15	371.89473684210526	8
38	2	362.4102564102564	8
39	36	354.25	4
40	127	348.7073170731707	16
41	1	340.42857142857144	8
42	1	332.5348837209302	4
43	78	326.75	4
44	80	321.26666666666665	12
45	10	314.5	8
46	0	307.8085106382979	0
47	79	303.0416666666667	16
48	9	297.0408163265306	8
49	0	291.1	0
50	45	286.27450980392155	4
51	0	280.7692307692308	0
52	0	275.47169811320754	0
53	10	270.55555555555554	4
54	0	265.6363636363636	0
55	0	260.89285714285717	0
56	0	256.3157894736842	0
57	0	251.89655172413794	0
58	3	247.67796610169492	4
59	0	243.55	0
60	0	239.55737704918033	0
61	0	235.69354838709677	0
62	0	231.95238095238096	0
63	0	228.328125	0
64	0	224.8153846153846	0
65	0	221.4090909090909	0
66	0	218.1044776119403	0
67	0	214.89705882352942	0
68	486	218.82608695652175	8
69	136	217.64285714285714	4
70	91	215.85915492957747	4
71	0	212.86111111111111	0
72	0	209.94520547945206	0
73	465	213.3918918918919	4
74	0	210.54666666666665	0
75	714	217.17105263157896	8
76	105	215.71428571428572	4
77	6	213.02564102564102	4
78	0	210.32911392405063	0
79	325	211.7625	4
80	0	209.14814814814815	0
81	0	206.59756097560975	0
82	202	206.5421686746988	8
83	0	204.08333333333334	0
84	595	208.68235294117648	4
85	28	206.58139534883722	4
86	703	212.28735632183907	4
87	193	212.0681818181818	8
88	21	209.92134831460675	4
89	66	208.32222222222222	4
90	0	206.03296703296704	0
91	0	203.79347826086956	0
92	0	201.6021505376344	0
93	0	199.45744680851064	0
94	0	197.3578947368421	0
95	91	196.25	4
96	0	194.22680412371133	0
97	0	192.24489795918367	0
98	465	195.0	4
99	0	193.05	0
100	0	191.13861386138615	0
101	10	189.36274509803923	4
102	0	187.5242718446602	0
103	0	185.72115384615384	0
104	0	183.95238095238096	0
105	0	182.21698113207546	0
106	0	180.51401869158877	0
107	0	178.84259259259258	0
108	66	177.80733944954127	4
109	0	176.1909090909091	0
110	0	174.6036036036036	0
111	0	173.04464285714286	0
112	0	171.5132743362832	0
113	0	170.00877192982455	0
114	0	168.5304347826087	0
115	0	167.07758620689654	0
116	0	165.64957264957266	0
117	0	164.24576271186442	0
118	0	162.8655462184874	0
119	0	161.50833333333333	0
120	0	160.17355371900825	0
121	0	158.86065573770492	0
122	0	157.5691056910569	0
123	0	156.2983870967742	0
124	0	155.048	0
125	0	153.81746031746033	0
126	0	152.60629921259843	0
127	0	151.4140625	0
128	0	150.24031007751938	0
129	0	149.08461538461538	0
130	435	151.26717557251908	4
131	0	150.12121212121212	0
132	0	148.99248120300751	0
133	0	147.88059701492537	0
134	0	146.78518518518518	0
135	0	145.7058823529412	0
136	0	144.64233576642334	0
137	0	143.59420289855072	0
138	0	142.5611510791367	0
139	0	141.54285714285714	0
140	0	140.53900709219857	0
141	0	139.54929577464787	0
142	0	138.5734265734266	0
