Cycle	Avarage Links
0	5.84
1	5.84
2	5.8634097706879365
3	5.852442671984048
4	5.79
5	5.824613851519681
6	5.872319201995013
7	5.865269461077844
8	5.909090909090909
9	5.87035175879397
10	5.849949647532729
11	5.885599598595083
12	5.968812877263582
13	5.9707366296670035
14	6.006054490413724
15	6.012066365007541
16	5.949418310571573
17	5.987823439878234
18	5.984848484848484
19	5.993942453306411
20	6.126888217522659
21	6.072227873855544
22	6.066971080669711
23	6.035860655737705
24	6.0338809034907595
25	5.9958890030832475
26	6.066258919469929
27	6.071355759429154
28	6.021428571428571
29	6.23463687150838
30	6.188103711235384
31	6.104347826086957
32	6.023699124162802
33	6.033023735810113
34	6.286304909560723
35	6.263404476834982
36	6.271643338517366
37	6.324909747292419
38	6.520041109969167
39	6.495884773662551
40	6.5089974293059125
41	6.554536187563711
42	6.547679755226925
43	6.579827673593512
44	6.498975409836065
45	6.595419847328245
46	6.610997963340123
47	6.584944048830112
48	6.607983623336745
49	6.573045267489712
50	6.586046511627907
51	6.638473439917483
52	6.68305171530978
53	6.656041131105399
54	6.72921978582356
55	6.654731457800511
56	6.660896130346232
57	6.622816032887975
58	6.709053916581892
59	6.7100353000504285
60	6.800200300450676
61	6.84984984984985
62	6.838549428713363
63	6.881305637982196
64	6.962745098039216
65	7.016152716593245
66	7.004431314623338
67	7.01077375122429
68	7.002447381302007
69	6.9901671583087515
70	6.935815776580108
71	6.957373836354728
72	6.985777341834233
73	7.004405286343612
74	7.009784735812133
75	7.01511457825451
76	7.019070904645477
77	7.016058394160584
78	7.060591371788657
79	7.001452784503632
80	6.93495145631068
81	6.978536585365854
82	6.925563173359452
83	6.973503434739941
84	6.941580756013746
85	6.9021739130434785
86	6.874015748031496
87	6.886274509803922
88	6.89453125
89	6.931972789115647
90	6.872691933916424
91	6.796259842519685
92	6.847557967439566
93	6.782478845196615
94	6.795037220843673
95	6.785643070787637
96	6.7696909272183445
97	6.810865191146881
98	6.8492739108663
99	6.844221105527638
100	6.859304084720121
101	6.998995983935743
102	6.9474216380182
103	6.939104177151485
104	6.997985901309164
105	7.0418980312973245
106	7.090361445783133
107	7.056056056056056
108	7.035964035964036
109	7.016966067864272
110	7.063681592039801
111	7.092629482071713
112	7.115862754848334
113	7.087719298245614
114	7.152763819095477
115	7.156626506024097
116	7.148614609571789
117	7.150753768844221
118	7.125821121778676
