Cycle	Cumulative Occupancy

0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	80.0
6	3460.0
7	8280.0
8	13410.0
9	18540.0
10	23670.0
11	30900.0
12	39010.0
13	47310.0
14	55640.0
15	63990.0
16	74220.0
17	85230.0
18	96510.0
19	107720.0
20	118780.0
21	129700.0
22	140490.0
23	151130.0
24	161710.0
25	172170.0
26	182490.0
27	192700.0
28	202790.0
29	212810.0
30	222790.0
31	235430.0
32	249000.0
33	262640.0
34	276140.0
35	289450.0
36	302640.0
37	315690.0
38	328630.0
39	341380.0
40	353990.0
41	366380.0
42	378610.0
43	390710.0
44	402690.0
45	414620.0
46	429790.0
47	446100.0
48	462570.0
49	479000.0
50	495250.0
51	511200.0
52	526830.0
53	542250.0
54	557540.0
55	572670.0
56	587600.0
57	602380.0
58	617030.0
59	631540.0
60	645950.0
61	663530.0
62	682230.0
63	701220.0
64	719920.0
65	738510.0
66	757750.0
67	777250.0
68	796640.0
69	815790.0
70	834770.0
71	853530.0
72	872030.0
73	890120.0
74	908120.0
75	926010.0
76	943670.0
77	961170.0
78	978430.0
79	995280.0
80	1011770.0
81	1031350.0
82	1052230.0
83	1073420.0
84	1094610.0
85	1115720.0
86	1139230.0
87	1163770.0
88	1188260.0
89	1212510.0
90	1236460.0
91	1263290.0
92	1291030.0
93	1318750.0
94	1346080.0
95	1373140.0
96	1399810.0
97	1426050.0
98	1452000.0
99	1477570.0
100	1502900.0
101	1527950.0
102	1552680.0
103	1577040.0
104	1601140.0
105	1624810.0
106	1648330.0
107	1671610.0
108	1694560.0
109	1717210.0
110	1739510.0
111	1761630.0
112	1783420.0
113	1804860.0
114	1825790.0
115	1846390.0
116	1866790.0
117	1887150.0
118	1907260.0
119	1927130.0
120	1946740.0
121	1966070.0
122	1985190.0
123	2003920.0
124	2022430.0
125	2040770.0
126	2059000.0
127	2076980.0
128	2094830.0
129	2112520.0
130	2130000.0
131	2147320.0
132	2164320.0
133	2181100.0
134	2197710.0
135	2214140.0
136	2230420.0
137	2246520.0
138	2262470.0
139	2278310.0
140	2293940.0
141	2309290.0
142	2324460.0
143	2339480.0
144	2354360.0
145	2368950.0
146	2383290.0
147	2397510.0
148	2411480.0
149	2425240.0
150	2438780.0
151	2452240.0
152	2465520.0
153	2478740.0
