Cycle	Data Availavility
170	0.4697937643219221
171	0.4659145794521493
172	0.46280170049369174
173	0.45937478716883473
174	0.456827716876438
175	0.4558359621451104
176	0.45276666666666665
177	0.4501041219052656
178	0.4463265708095332
179	0.4432580246109773
180	0.4395994832041344
181	0.43673076923076926
182	0.4338392033342878
183	0.42986697001295543
184	0.4256260591225758
185	0.4221066400896973
186	0.4181093112402621
187	0.41293517037766025
188	0.4076758409785933
189	0.4033286764259248
190	0.39838943177705394
191	0.39315162963629274
192	0.38684846495808095
193	0.3790071006268754
194	0.37299899580601337
195	0.36703987775132974
196	0.3604375676387142
197	0.35373773260723956
198	0.34763699623079153
199	0.3412677803745059
200	0.33555255832639824
201	0.3286916821229847
202	0.3230092264017033
203	0.31661344561562155
204	0.31111048731192453
205	0.3064209938581798
206	0.30107795743735066
207	0.29522439267334405
208	0.28935478538762466
209	0.284927075337208
210	0.28164945081900195
211	0.27792074112197634
212	0.27349644319896527
213	0.26988720092168367
214	0.2661107707062365
215	0.26215829624920534
216	0.2589297465189124
217	0.2555796854967425
218	0.25184067435023544
219	0.24825337680484397
220	0.24609806896197065
221	0.2446261980830671
222	0.2417434227265788
223	0.2393538913362702
224	0.23685669640606885
225	0.23413594181088537
226	0.23186741875904757
227	0.22998783001763407
228	0.22681304552085652
229	0.2248653169663723
230	0.22318762543443144
231	0.2214183049526176
232	0.22047740215679146
233	0.2198403703793012
234	0.21922476899075963
235	0.21964959182699192
236	0.22003798670465338
237	0.2199787460148778
238	0.2198021663024835
239	0.21978227351305893
240	0.22015982902011802
241	0.2207933136313262
242	0.22104610580455547
243	0.22101151315789475
244	0.2218261896113331
245	0.22249565394080328
246	0.22230705319650595
247	0.22197379600232528
248	0.22244471143149558
249	0.22279288054547064
250	0.22262878303612757
251	0.22254893355569208
252	0.22301875245880143
253	0.22270105560996845
254	0.22271830772231735
255	0.22190568684579692
256	0.2209202322081273
257	0.21994945167923236
258	0.21822101735436633
259	0.2171435860368213
260	0.215735287887133
261	0.2138121780255046
262	0.21069036687586876
263	0.20772479878958539
264	0.20365398330326803
265	0.2003893086631643
266	0.1972639933166249
267	0.1939337085678549
268	0.19043557848317177
269	0.187420861442657
270	0.1835715765485809
271	0.18110984809341737
272	0.17821046986510458
273	0.17530396856419858
274	0.17232670827858082
275	0.16914627648674127
276	0.1663769657062228
277	0.1631253444369604
278	0.1584247217579192
279	0.1549373168349072
280	0.15172638039303352
281	0.14824212406625528
282	0.14482940377480893
283	0.14227329745478087
284	0.13939957169986666
285	0.13689731692555981
286	0.13423359871006751
287	0.13094974317655353
288	0.1278582930756844
289	0.12415458937198068
290	0.12050884644028904
291	0.11626174996477527
292	0.11297854353689465
293	0.10949639708546355
294	0.10557143432228976
295	0.10180749567247695
296	0.09848637333440682
297	0.09528601908135743
298	0.09188438468660681
299	0.08850287830602632
300	0.08511109322170343
301	0.08160924166800837
302	0.07796494193885971
303	0.0741814083599992
304	0.07098007647413966
305	0.06729453433148193
306	0.06383064353845534
307	0.06077192417595686
308	0.057733327967159014
309	0.05507153061429807
310	0.05195066497655983
311	0.04876772960466754
312	0.045949262679300704
313	0.04352986140446161
314	0.04055032585083273
315	0.03761288895146529
316	0.035058430717863104
317	0.032060823041956635
318	0.029525341914722447
319	0.02749341324591219
320	0.02538111902176099
321	0.023530358184341252
322	0.02149867267315582
323	0.01936651583710407
324	0.01705379587732529
325	0.014982101918513454
326	0.01280994228487542
327	0.010738416988416988
328	0.008988718856200607
329	0.0070983309873315905
330	0.005287920218755027
331	0.0039005951423516164
332	0.0027344378317516486
333	0.0021712034095935024
334	0.0018896751366999035
335	0.0018090815895796901
336	0.0017688442211055277
337	0.0017285737256793696
338	0.0016682411110887786
339	0.0016682411110887786
340	0.0016280098082566226
341	0.001607910921734936
342	0.0015877801226007436
343	0.0015877163012239484
344	0.0015475209518258737
345	0.0015274232771268364
346	0.0015274232771268364
347	0.0015274232771268364
348	0.0015274232771268364
349	0.0015274232771268364
350	0.0015073256024277992
351	0.0015072953092969974
352	0.0015072953092969974
353	0.0015072953092969974
354	0.00150726501738379
355	0.00150726501738379
356	0.0014871382636655948
357	0.001487108378047065
358	0.0014469162597214686
359	0.0014268202005586705
360	0.0014066958723523975
361	0.0014066958723523975
362	0.0013664771014609248
363	0.0013664496423117112
364	0.0013463547946306568
365	0.001346327740379785
366	0.0013261799987943819
367	0.0013060863624490123
368	0.0012457553899013441
369	0.0011854769032932147
370	0.0011854292660384562
371	0.0011452222132926142
372	0.0011452222132926142
373	0.0011050389777384874
374	0.0010849473599614241
375	0.0010648557421843606
376	0.0010045808888531705
377	0.0010045808888531705
378	9.443060355219802E-4
379	9.443060355219802E-4
380	9.443060355219802E-4
381	9.241772813115281E-4
382	8.839956603849399E-4
383	8.839779005524862E-4
384	8.638527834140266E-4
385	8.437631837997469E-4
386	8.437631837997469E-4
387	8.236239453595822E-4
388	8.235908561327387E-4
389	8.035032742758427E-4
390	7.63312777454151E-4
391	7.632514511820355E-4
392	7.632514511820355E-4
393	7.43165886677245E-4
394	6.829091931628738E-4
395	6.829091931628738E-4
396	6.42738064153293E-4
397	6.42738064153293E-4
398	6.42738064153293E-4
399	6.42738064153293E-4
400	6.42738064153293E-4
401	6.226524996485026E-4
402	6.025669351437123E-4
403	6.025669351437123E-4
404	5.824813706389218E-4
405	5.824813706389218E-4
406	5.824813706389218E-4
407	5.824813706389218E-4
408	5.423102416293409E-4
409	5.423102416293409E-4
410	5.423102416293409E-4
411	5.423102416293409E-4
412	5.423102416293409E-4
413	5.423102416293409E-4
414	5.423102416293409E-4
415	5.222246771245506E-4
416	4.820535481149698E-4
417	4.6196798361017934E-4
418	4.2179685460059856E-4
419	4.2179685460059856E-4
420	4.2179685460059856E-4
421	4.017112900958081E-4
422	4.017112900958081E-4
423	4.017112900958081E-4
424	4.017112900958081E-4
425	3.8162572559101774E-4
426	3.8162572559101774E-4
427	3.8162572559101774E-4
428	3.414545965814369E-4
429	3.0128346757185613E-4
430	3.0128346757185613E-4
431	3.0128346757185613E-4
432	3.0128346757185613E-4
433	3.0128346757185613E-4
434	3.0128346757185613E-4
435	3.0128346757185613E-4
436	2.811979030670657E-4
437	2.811979030670657E-4
438	2.811979030670657E-4
439	2.611123385622753E-4
440	2.2094120955269448E-4
441	2.0085564504790406E-4
442	1.8077008054311367E-4
443	1.2051338702874245E-4
444	1.2051338702874245E-4
445	1.2051338702874245E-4
446	6.025669351437122E-5
447	6.025669351437122E-5
448	6.025669351437122E-5
449	4.0171129009580815E-5
450	0.0
451	0.0
452	0.0
453	0.0
454	0.0
455	0.0
456	0.0
457	0.0
458	0.0
459	0.0
460	0.0
461	0.0
462	0.0
463	0.0
464	0.0
465	0.0
466	0.0
467	0.0
468	0.0
469	0.0
470	0.0
471	0.0
472	0.0
473	0.0
474	0.0
475	0.0
476	0.0
477	0.0
478	0.0
479	0.0
480	0.0
481	0.0
482	0.0
483	0.0
484	0.0
485	0.0
486	0.0
487	0.0
488	0.0
489	0.0
490	0.0
491	0.0
492	0.0
493	0.0
494	0.0
495	0.0
496	0.0
497	0.0
498	0.0
499	0.0

