Cycle	Data Avaiavility
0	NaN
1	NaN
2	NaN
3	NaN
4	1.0
5	1.0
6	1.0
7	1.0
8	1.0
9	1.0
10	1.0
11	1.0
12	1.0
13	1.0
14	1.0
15	1.0
16	1.0
17	1.0
18	1.0
19	1.0
20	1.0
21	1.0
22	1.0
23	1.0
24	1.0
25	0.999043062200957
26	0.9938380281690141
27	0.9917695473251029
28	0.9856711915535445
29	0.9818688981868898
30	0.9736164736164736
31	0.966785290628707
32	0.9621802002224694
33	0.94916142557652
34	0.9422792303897385
35	0.9371824480369515
36	0.9300911854103343
37	0.9239934264585046
38	0.9215150331901601
39	0.9151670951156813
40	0.9120193972982334
41	0.9094202898550725
42	0.9083802376485304
43	0.9082813891362422
44	0.9095789771121786
45	0.9120791020844469
46	0.9162873039959535
47	0.9200483091787439
48	0.9231126596980256
49	0.9266725742135579
50	0.9300359332065102
51	0.9332930270052399
52	0.9359891703732354
53	0.9388056942133481
54	0.9408823004107877
55	0.9431662087912088
56	0.945280211605224
57	0.9471667996807661
58	0.9487733374479247
59	0.9496210432456531
60	0.9504750935790383
61	0.9509219464855123
62	0.9510461373390557
63	0.9496822720788484
64	0.9495050745520611
65	0.9490678688924089
66	0.9487331281079802
67	0.947653637726277
68	0.9449428122897511
69	0.9434147405146097
70	0.9416073893194606
71	0.9398372308643247
72	0.9378274889157597
73	0.9344698462751281
74	0.9301183944556742
75	0.9257481648785997
76	0.9215559456712556
77	0.9150326797385621
78	0.9094481157349527
79	0.9027741314430734
80	0.8963351686166552
81	0.88842800304749
82	0.8794166666666666
83	0.8724188790560472
84	0.8652173913043478
85	0.8577319587628865
86	0.8499338057783662
87	0.8410327127863326
88	0.8307889963724304
89	0.8232582348129972
90	0.8148937734323312
91	0.806960185992444
92	0.7973795374812057
93	0.7869512970947904
94	0.779252532308767
95	0.7718005234880838
96	0.761778502957373
97	0.751528589666062
98	0.7393267379324082
99	0.7270346362862568
100	0.7157021579936491
101	0.7060704919081431
102	0.6958749841832216
103	0.6847934918648311
104	0.6740676603376832
105	0.6635725190839694
106	0.6506329113924051
107	0.6394574012375059
108	0.6291612751441007
109	0.6194679986061099
110	0.6121886835762653
111	0.6053613844587716
112	0.5976420629155724
113	0.590427293805896
114	0.5838159763960223
115	0.5778989419131937
116	0.5708797951235127
117	0.5668988076395484
118	0.5601984852441891
119	0.5552863549667508
120	0.5511847133757962
121	0.548868778280543
122	0.5454273908498034
123	0.5404152488040637
124	0.5353406980154463
125	0.5311910177612157
126	0.5272857826711345
127	0.5240507527696241
128	0.5216068167985393
129	0.5202665186007773
130	0.5178783721993598
131	0.5141616143335445
132	0.5098945479021764
133	0.5062891684074847
134	0.5033639681632294
135	0.5002826701456838
136	0.4965077175131499
137	0.4929944468175993
138	0.48857421460974265
139	0.4846587088096839
140	0.48174209934629636
141	0.47868649318463447
142	0.4746895110054515
143	0.46996581474849425
144	0.4665510006455778
145	0.4635931064816666
146	0.4594980373498275
147	0.4546812944831112
148	0.45069048919403915
149	0.4457924426242176
150	0.44198598935803696
151	0.4376683996812265
152	0.43264521961877495
153	0.42821347096002094
154	0.42371497494897015
155	0.41798805221624014
156	0.412483039348711
157	0.40619878355246386
158	0.40067267006618207
159	0.3955641688199828
160	0.3910021033118249
161	0.38704654043532116
162	0.3832706039607443
163	0.3800377173988964
164	0.37792792792792795
165	0.37742468014857616
166	0.37623830019812804
167	0.37568255044938104
168	0.3732133225458468
169	0.3708294251641431
170	0.3692384436315264
171	0.36838803407515025
172	0.3663944373380563
173	0.36344962504075645
