Availability:
Average	Difference
0.669229268571452
0.4349320986980319	-0.23429716987342014
0.171377642528205	-0.26355445616982687
0.025231847591660674	-0.14614579493654434
0.0039432063263839	-0.021288641265276773
0.001976994967649173	-0.001966211358734727

Remaining:
Average	Difference
97.2438817925177
93.5832331515269	-3.6606486409908
95.6557959164561	2.072562764929202
99.35277318718079	3.6969772707246875
99.9001663896611	0.5473932024803077
99.95134896063689	0.05118257097579715

Occupancy:
Average	Difference
143960.2
907785.8	763825.6000000001
2336593.2	1428807.4000000001
2763843.0	427249.7999999998
2822695.8	58852.799999999814
2831620.0	8924.200000000186
