Data 0 start Replication cycle
Relate: 91 Cuckoo: 91
Data 1 start Replication cycle
Relate: 35 Cuckoo: 35
Data 2 start Replication cycle
Relate: 101 Cuckoo: 101
Data 3 start Replication cycle
Relate: 116 Cuckoo: 116
Data 4 start Replication cycle
Relate: 35 Cuckoo: 35
Data 5 start Replication cycle
Relate: 131 Cuckoo: 131
Data 6 start Replication cycle
Relate: 99 Cuckoo: 99
Data 7 start Replication cycle
Relate: 112 Cuckoo: 112
Data 8 start Replication cycle
Relate: 125 Cuckoo: 125
Data 9 start Replication cycle
Relate: 153 Cuckoo: 153
Data 10 start Replication cycle
Relate: 69 Cuckoo: 69
Data 11 start Replication cycle
Relate: 168 Cuckoo: 168
Data 12 start Replication cycle
Relate: 79 Cuckoo: 79
Data 13 start Replication cycle
Relate: 146 Cuckoo: 146
Data 14 start Replication cycle
Relate: 92 Cuckoo: 92
Data 15 start Replication cycle
Relate: 179 Cuckoo: 179
Data 16 start Replication cycle
Relate: 103 Cuckoo: 103
Data 17 start Replication cycle
Relate: 142 Cuckoo: 142
Data 18 start Replication cycle
Relate: 196 Cuckoo: 196
Data 19 start Replication cycle
Relate: 191 Cuckoo: 191
Data 20 start Replication cycle
Relate: 144 Cuckoo: 144
Data 21 start Replication cycle
Relate: 222 Cuckoo: 222
Data 22 start Replication cycle
Relate: 139 Cuckoo: 139
Data 23 start Replication cycle
Relate: 222 Cuckoo: 222
Data 24 start Replication cycle
Relate: 174 Cuckoo: 174
Data 25 start Replication cycle
Relate: 144 Cuckoo: 144
Data 26 start Replication cycle
Relate: 211 Cuckoo: 211
Data 27 start Replication cycle
Relate: 206 Cuckoo: 206
Data 28 start Replication cycle
Relate: 163 Cuckoo: 163
Data 29 start Replication cycle
Relate: 244 Cuckoo: 244
Data 30 start Replication cycle
Relate: 210 Cuckoo: 210
Data 31 start Replication cycle
Relate: 171 Cuckoo: 171
Data 32 start Replication cycle
Relate: 258 Cuckoo: 258
Data 33 start Replication cycle
Relate: 207 Cuckoo: 207
Data 34 start Replication cycle
Relate: 223 Cuckoo: 223
Data 35 start Replication cycle
Relate: 291 Cuckoo: 291
Data 36 start Replication cycle
Relate: 197 Cuckoo: 197
Data 37 start Replication cycle
Relate: 297 Cuckoo: 297
Data 38 start Replication cycle
Relate: 302 Cuckoo: 302
Data 39 start Replication cycle
Relate: 320 Cuckoo: 321
Data 40 start Replication cycle
Relate: 296 Cuckoo: 297
Data 41 start Replication cycle
Relate: 327 Cuckoo: 327
Data 42 start Replication cycle
Relate: 254 Cuckoo: 254
Data 43 start Replication cycle
Relate: 255 Cuckoo: 255
Data 44 start Replication cycle
Relate: 358 Cuckoo: 359
Data 45 start Replication cycle
Relate: 261 Cuckoo: 263
Data 46 start Replication cycle
Relate: 254 Cuckoo: 254
Data 47 start Replication cycle
Relate: 347 Cuckoo: 347
Data 48 start Replication cycle
Relate: 376 Cuckoo: 378
Data 49 start Replication cycle
Relate: 336 Cuckoo: 336

