Cycle	Availability	Now Replications	Total Replications

0	NaN	0.0	0.0
1	NaN	0.0	0.0
2	NaN	0.0	0.0
3	NaN	0.0	0.0
4	NaN	0.0	0.0
5	NaN	0.0	0.0
6	NaN	0.0	0.0
7	NaN	0.0	0.0
8	NaN	0.0	0.0
9	NaN	0.0	0.0
10	NaN	0.0	0.0
11	NaN	0.0	0.0
12	NaN	0.0	0.0
13	NaN	0.0	0.0
14	NaN	0.0	0.0
15	NaN	0.0	0.0
16	NaN	0.0	0.0
17	NaN	0.0	0.0
18	NaN	0.0	0.0
19	NaN	0.0	0.0
20	1.0	6.0	6.0
21	1.0	14.0	14.0
22	1.0	14.0	14.0
23	1.0	14.0	14.0
24	1.0	14.0	14.0
25	0.9285714285714286	13.0	14.0
26	0.9285714285714286	13.0	14.0
27	0.9285714285714286	13.0	14.0
28	0.8666666666666667	13.0	15.0
29	0.8666666666666667	13.0	15.0
30	0.92	23.0	25.0
31	0.9302325581395349	40.0	43.0
32	0.9302325581395349	40.0	43.0
33	0.9302325581395349	40.0	43.0
34	0.9069767441860465	39.0	43.0
35	0.9069767441860465	39.0	43.0
36	0.8837209302325582	38.0	43.0
37	0.8604651162790697	37.0	43.0
38	0.8604651162790697	37.0	43.0
39	0.8604651162790697	37.0	43.0
40	0.8409090909090909	37.0	44.0
41	0.8222222222222222	37.0	45.0
42	0.8222222222222222	37.0	45.0
43	0.8043478260869565	37.0	46.0
44	0.7708333333333334	37.0	48.0
45	0.7708333333333334	37.0	48.0
46	0.7708333333333334	37.0	48.0
47	0.7708333333333334	37.0	48.0
48	0.7708333333333334	37.0	48.0
49	0.7708333333333334	37.0	48.0
50	0.7551020408163265	37.0	49.0
51	0.74	37.0	50.0
52	0.74	37.0	50.0
53	0.7254901960784313	37.0	51.0
54	0.7254901960784313	37.0	51.0
55	0.7115384615384616	37.0	52.0
56	0.6981132075471698	37.0	53.0
57	0.6981132075471698	37.0	53.0
58	0.6981132075471698	37.0	53.0
59	0.6981132075471698	37.0	53.0
60	0.7213114754098361	44.0	61.0
61	0.7605633802816901	54.0	71.0
62	0.7222222222222222	52.0	72.0
63	0.7222222222222222	52.0	72.0
64	0.7222222222222222	52.0	72.0
65	0.7272727272727273	56.0	77.0
66	0.7088607594936709	56.0	79.0
