Cycle	Data Avaiavility
0	NaN
1	NaN
2	NaN
3	NaN
4	1.0
5	1.0
6	1.0
7	1.0
8	1.0
9	1.0
10	1.0
11	1.0
12	1.0
13	1.0
14	1.0
15	1.0
16	1.0
17	1.0
18	1.0
19	1.0
20	1.0
21	1.0
22	1.0
23	1.0
24	1.0
25	0.999043062200957
26	0.9938380281690141
27	0.9917695473251029
28	0.9856711915535445
29	0.9818688981868898
30	0.9736164736164736
31	0.966785290628707
32	0.9621802002224694
33	0.94916142557652
34	0.9422792303897385
35	0.9368909512761021
36	0.9297863061491496
37	0.9236798679867987
38	0.9212073696589572
39	0.9148544047180244
40	0.9117135905457073
41	0.9091209517514871
42	0.9080928481806776
43	0.9080083358142305
44	0.9093227543213375
45	0.9118435155412647
46	0.9160750507099391
47	0.9198547215496368
48	0.9229336437718277
49	0.9265097690941385
50	0.9298877356492269
51	0.9331583198707593
52	0.9358651424142608
53	0.9386923504352658
54	0.9407765253175882
55	0.9430684554523564
56	0.9451896009273059
57	0.9470823341326938
58	0.9486941740071086
59	0.949546063402292
60	0.9504036908881199
61	0.95085381091212
62	0.9509803921568627
63	0.9496169328658616
64	0.9494417262576841
65	0.9490057338050506
66	0.9486723565670934
67	0.9475932125129862
68	0.9448810058374495
69	0.9433220487059081
70	0.9415142492556359
71	0.9397441188609162
72	0.9377333737006761
73	0.934372841211882
74	0.9300173510699826
75	0.9256432004523607
76	0.9214470762398224
77	0.9149168257431143
78	0.9093266565322364
79	0.9026036644165863
80	0.8961564977593933
81	0.8882387857203425
82	0.8792153589315526
83	0.872209455022981
84	0.865
85	0.8575059571088165
86	0.8496997114109663
87	0.84085328422345
88	0.8305957156914693
89	0.823178906599136
90	0.8149211960524377
91	0.8069613340129614
92	0.7972866269470964
93	0.7870002835270768
94	0.7793345008756567
95	0.7718607542478243
96	0.7618106210375623
97	0.7515327090210874
98	0.7392983156913654
99	0.7268846861045443
100	0.7155206031457169
101	0.7057691073605853
102	0.6955445544554455
103	0.6843328100470958
104	0.673575772620082
105	0.6630514705882353
106	0.6500755972180223
107	0.63887065003283
108	0.6285478255738479
109	0.6188312066655014
110	0.6115364688273559
111	0.6046973393090146
112	0.596849245949431
113	0.5896200288024814
114	0.5829952856046486
115	0.577068890814558
116	0.5699218331727166
117	0.5659378474244269
118	0.5592243186582809
119	0.554308472121651
120	0.5502044989775051
121	0.5478940731399747
122	0.5444511037858356
123	0.5394587106031369
124	0.534376225970969
125	0.5301087801087802
126	0.5262273032952253
127	0.5229928741092637
128	0.5205769050079865
129	0.5192923805543948
130	0.5169075476026611
131	0.5130778312596495
132	0.5088272383354351
133	0.5052866384117778
134	0.5023613011431346
135	0.49936711623237745
136	0.4956295975768066
137	0.4921118065677784
138	0.4877031741979406
139	0.48367226394397095
140	0.48075395996154974
141	0.4776948590381426
142	0.473601909386445
143	0.46888661899897854
144	0.4652887537993921
145	0.4623293172690763
146	0.45811924961166206
147	0.45329225421653435
148	0.44932988478720903
149	0.444422882868897
150	0.44067992154751373
151	0.43635393237009645
152	0.43136661242099683
153	0.42684805892743055
154	0.42233824352041766
155	0.41659255965614345
156	0.41103209403441543
157	0.40477236129410044
158	0.399258613170519
159	0.39417874918848733
160	0.3896313281501917
161	0.38563044638093547
162	0.38180918378168194
163	0.37847514743049704
164	0.3763669290241694
165	0.37588578934633066
166	0.3747167479228181
167	0.3741818925552223
168	0.37160284649271436
169	0.3692167822749007
170	0.3676416513454789
171	0.3667385892116183
172	0.3647454497494065
173	0.36180673921594336
174	0.36060882008585926
