Cycle	Average Remaining	Standard Deviation

0	99.45	2.7889962352071778
1	99.1	3.350223873116571
2	98.75312969454181	3.90822059224773
3	98.42527582748245	4.178384406372748
4	98.04511278195488	4.406938752000869
5	97.54509018036072	5.226457132053907
6	97.1098845960863	5.386244144996346
7	96.71356783919597	5.618975847384953
8	96.41813602015114	5.754908481664242
9	96.08237066800602	5.819827978882349
10	95.5337361530715	6.165792744600104
11	95.25278058645097	6.329700587819178
12	95.02776375567895	6.4970463297809795
13	94.73259334006055	6.604518974349623
14	94.50582868727825	6.7943236104381395
15	94.3425692695214	7.14854892992381
16	94.02917505030182	7.192453638508214
17	93.78926038500506	7.275751104162726
18	93.70707070707071	7.397712510824882
19	93.64967188288743	7.466368281524212
20	93.55983772819472	7.7981598669442205
21	93.51870576339738	7.872352098395404
22	93.4234693877551	8.06991749058644
23	93.37934560327199	8.127437147609779
24	93.41810783316379	8.119115107935704
25	93.29944077275039	8.167884369891068
26	93.30111902339776	8.293231559373517
27	93.37899543378995	8.280046893174713
28	93.45723014256619	8.395429404613989
29	93.60589131538852	8.319576116760908
30	93.71963562753037	8.36968497640568
31	93.82233502538071	8.475170745060286
32	93.9269406392694	8.55425014756729
33	93.99286078531361	8.620041772779857
34	94.0460358056266	8.594717343475988
35	94.14969450101833	8.556033659390247
36	94.27341772151898	8.566380854746447
37	94.35467479674797	8.50419261872089
38	94.46310432569975	8.434151519146667
39	94.53149001536099	8.506749159884583
40	94.61420541645376	8.41653378019424
41	94.73200612557427	8.394672497560432
42	94.75283213182286	8.348094048908592
43	94.88360062079668	8.39753259282496
44	94.96103896103897	8.386674730643506
45	95.07780082987551	8.425067956468306
46	95.13766233766233	8.429257771267018
47	95.23195876288659	8.334535110141461
48	95.38659793814433	8.180438355411104
49	95.43613707165109	8.212820232866452
50	95.50807712350182	8.167215954897262
51	95.58609958506224	8.06339451352419
52	95.70098292809105	7.9975441762469766
53	95.78538102643857	8.005026852232234
54	95.859375	7.855066330546908
55	95.61486132914705	8.10802094753898
56	95.7433489827856	8.122764244183132
57	95.82066072364971	8.131482561860722
58	95.89676746611053	8.075326570112628
59	95.97922077922078	7.9731206389906335
60	95.98232848232848	8.023774797631374
61	96.09057782404997	7.976027230366058
62	96.18973561430793	7.938759080133695
63	96.22129436325679	7.914871434896374
64	96.28601361969618	7.8906008588848975
65	96.32599580712788	7.885092537564323
66	96.45330535152151	7.725104069436238
67	96.4826498422713	7.752506328736403
68	96.59663865546219	7.751389140885876
69	96.67015706806282	7.691678614158907
70	96.58320292123109	7.564986521272276
71	96.65626625065002	7.534884276990966
72	96.70508119434258	7.555963125610802
73	96.75039246467819	7.529317990197605
74	96.86497672012416	7.3857432809016865
75	96.85185185185185	7.488496487096181
76	96.92586832555729	7.390227950865385
77	97.00726141078839	7.273724369898767
78	97.0663921770458	7.299977880224534
79	97.14358974358974	7.212315057899926
80	97.18079673135853	7.100612704968691
81	97.26804123711341	6.874016224456901
82	97.34735761929194	6.5693081222070155
83	97.37331954498448	6.694203870064269
84	97.39690721649484	6.690147784072408
85	97.42753623188406	6.625992696800452
86	97.47812660833762	6.595197316203773
87	97.5469781615033	6.408360817832976
88	97.5723717623159	6.425506350012341
89	97.62145748987854	6.41642930286051
90	97.59717314487632	6.607233941235498
91	97.61686991869918	6.414966692437282
92	97.62755102040816	6.4168280331871665
93	97.6694045174538	6.390071485473736
94	97.67489711934157	6.40354210478444
95	97.70449897750511	6.360898289805472
96	97.7624872579001	6.33606090484809
97	97.78345250255363	6.2364590684914045
98	97.81679389312977	6.243403760395064
99	97.8659793814433	6.254470183732706
100	97.83797729618163	6.392097632076016
101	97.88471435923829	6.203752695735468
102	97.90413054563997	6.296748037865183
103	97.92558613659531	6.284717822324364
104	97.94583546244252	6.283476648907283
105	97.89366053169734	6.212815581884724
106	97.92577529232334	6.163005453724269
107	97.93893129770993	6.11316469501897
108	97.96464646464646	6.055087976151879
109	97.9839518555667	6.02181009507559
110	97.94589178356713	6.03651491268882
111	97.96082370668006	5.894895628156902
112	98.01304565980934	5.834116596624967
113	98.02824004034291	5.60751096338923
114	98.06680161943319	5.558145644233096
115	98.01732925586137	5.533086359907233
116	98.03253685815963	5.541690175636629
117	98.05135951661632	5.471413643624439
118	98.05722891566265	5.438081803900036
119	98.07807807807808	5.371585334338308
120	98.0462079357107	5.287895643425091
121	98.07980049875312	5.028052350524224
122	98.09806835066865	5.024471186828477
123	98.09547488811536	5.0017497651084915
124	98.12963879267689	4.920838112832001
125	98.08882235528942	4.9415434751627965
126	98.10542018896072	4.936371889684683
