Cycle	Data Avaiavility
0	NaN
1	NaN
2	NaN
3	NaN
4	1.0
5	6.875
6	6.545454545454546
7	5.542857142857143
8	5.642857142857143
9	4.329113924050633
10	4.571428571428571
11	4.2384615384615385
12	4.091463414634147
13	3.813131313131313
14	3.3503937007874014
15	3.2186495176848875
16	3.231404958677686
17	3.1009615384615383
18	2.962882096069869
19	2.8262476894639557
20	2.8393135725429017
21	2.657219973009447
22	2.590452261306533
23	2.5507584597432906
24	2.4741288278775078
25	2.4210526315789473
26	2.36443661971831
27	2.270781893004115
28	2.188536953242836
29	2.1255230125523012
30	2.0617760617760617
31	2.0077105575326217
32	1.9338153503893214
33	1.8590146750524108
34	1.7987173162308832
35	1.7707656612529001
36	1.7312201476335214
37	1.681594083812654
38	1.640374853572823
39	1.5964010282776349
40	1.5635607897471424
41	1.5418313570487483
42	1.5003126954346466
43	1.471059661620659
44	1.447018931901667
45	1.4548369855692143
46	1.4499241274658574
47	1.4454106280193237
48	1.4336817653890825
49	1.417368187859991
50	1.415556964700909
51	1.4050785973397824
52	1.3929607426029782
53	1.38140136809022
54	1.3782818360421505
55	1.3736263736263736
56	1.3661762274756157
57	1.355466879489226
58	1.351026076222805
59	1.3382374795660574
60	1.3380362798733083
61	1.3274643005684181
62	1.3125
63	1.293476851251459
64	1.2855531888234557
65	1.2803704154989644
66	1.2690030783802984
67	1.2610400092240286
68	1.2468042161919712
69	1.2367186647758264
70	1.2326149272746576
71	1.2166477799526114
72	1.2000201531640469
73	1.1821048482459597
74	1.158629319472519
75	1.1584792019574628
76	1.145153839046475
77	1.1286310820624545
78	1.1157349526701197
79	1.0916652074943092
80	1.0765657260839643
81	1.0577330060103276
82	1.0335833333333333
83	1.0192559816453621
84	1.0039452495974235
85	0.9884218873909596
86	0.9778054668639514
87	0.9673613239350292
88	0.9477781136638452
89	0.9358221164572024
90	0.9352988750827145
91	0.9238261375199883
92	0.9158430024351812
93	0.8987556561085973
94	0.886544641609613
95	0.8771180603388896
96	0.8625331429736895
97	0.8462003628300746
98	0.8275678905783148
99	0.8102567461357086
100	0.7969023394465686
101	0.7870488866137701
102	0.7736935341009743
103	0.7614397496087637
104	0.7517471705114726
105	0.7446717557251908
106	0.7324291742013261
107	0.7183484055211804
108	0.7072697329725914
109	0.6964804274596352
110	0.6930448754734305
111	0.6897975342155864
112	0.6826514643416052
113	0.6760516727393177
114	0.6722762539613157
115	0.6723169941697258
116	0.6667200341551927
117	0.6619183285849952
118	0.6545312091930008
119	0.6442600134027527
120	0.6435668789808917
121	0.639567621920563
122	0.6369293572957634
123	0.6306963898204774
124	0.6255743474435429
125	0.6217930099719237
126	0.6182201158504476
127	0.6144304516617745
128	0.6086712238973687
129	0.6030078667283665
130	0.6029721079103795
131	0.5944245825225144
132	0.5878657332615329
133	0.5832592460881935
134	0.5797898069565982
135	0.5767340726244836
136	0.5702767957230318
137	0.5638615976078599
138	0.5579157127109302
139	0.5546727203934922
140	0.5531082150143648
141	0.5515902519619992
142	0.545488089869214
143	0.5364047047332221
144	0.5319715808170515
145	0.5305689951617417
146	0.519947652284264
147	0.5107152687664661
148	0.5050717852684145
149	0.4979522448033382
150	0.4967648072284544
151	0.4918219422412812
152	0.4886787476924236
153	0.48297920095765373
154	0.4773056225644832
155	0.4754037908400324
156	0.4713777549598445
157	0.46568806002768265
158	0.459799631089732
159	0.45138365457090557
160	0.4462191165460444
161	0.44137320828172005
162	0.43666678391783037
163	0.42860136928880815
164	0.4246015246015246
165	0.4240412725709372
166	0.4223345745225976
167	0.4204653371320038
