Cycle	Cumulative Occupancy

0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	50.0
11	3850.0
12	9200.0
13	14820.0
14	20480.0
15	26190.0
16	35560.0
17	46350.0
18	57470.0
19	68580.0
20	79620.0
21	93270.0
22	108000.0
23	122960.0
24	137930.0
25	152820.0
26	170320.0
27	188860.0
28	207520.0
29	225970.0
30	244160.0
31	262230.0
32	280100.0
33	297790.0
34	315370.0
35	332850.0
36	350280.0
37	367550.0
38	384610.0
39	401560.0
40	418260.0
41	436360.0
42	455090.0
43	473840.0
44	492440.0
45	510650.0
46	528760.0
47	546590.0
48	564130.0
49	581500.0
50	598750.0
51	616510.0
52	634550.0
53	652230.0
54	669580.0
55	686650.0
56	703580.0
57	720290.0
58	736810.0
59	753080.0
60	769170.0
61	785320.0
62	801190.0
63	816820.0
64	832190.0
65	847360.0
66	862330.0
67	877260.0
68	891980.0
69	906550.0
70	921030.0
71	935400.0
72	949650.0
73	963700.0
74	977490.0
75	991160.0
76	1005500.0
77	1020220.0
78	1034950.0
79	1049510.0
80	1063950.0
81	1078350.0
82	1092590.0
83	1106710.0
84	1120680.0
85	1134450.0
86	1148030.0
87	1161440.0
88	1174660.0
89	1187780.0
90	1200760.0
91	1213730.0
92	1226650.0
93	1239440.0
94	1252070.0
95	1264560.0
96	1281020.0
97	1298890.0
98	1317000.0
99	1335100.0
100	1352920.0
101	1370490.0
102	1387850.0
103	1405100.0
104	1422130.0
105	1438910.0
106	1455520.0
107	1471990.0
108	1488290.0
109	1504360.0
110	1520210.0
111	1539620.0
112	1560180.0
113	1581010.0
114	1601710.0
115	1622180.0
116	1642460.0
117	1662510.0
118	1682280.0
119	1701870.0
120	1721290.0
121	1743750.0
122	1767610.0
123	1791590.0
124	1815260.0
125	1838620.0
126	1861770.0
127	1884580.0
128	1907140.0
129	1929300.0
130	1951080.0
131	1972930.0
132	1994380.0
133	2015700.0
134	2036830.0
135	2057810.0
136	2078600.0
137	2099130.0
138	2119480.0
139	2139620.0
140	2159430.0
141	2179170.0
142	2198770.0
143	2218310.0
144	2237650.0
145	2256700.0
146	2275710.0
147	2294620.0
148	2313310.0
149	2331890.0
150	2350140.0
151	2368210.0
152	2386020.0
153	2403560.0
