Cycle	Cumulative Occupancy

0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	50.0
11	9780.0
12	20930.0
13	32330.0
14	43720.0
15	55090.0
16	73930.0
17	94170.0
18	114550.0
19	134760.0
20	154780.0
21	181170.0
22	208690.0
23	236210.0
24	263670.0
25	290870.0
26	324350.0
27	358860.0
28	393170.0
29	426940.0
30	460300.0
31	494700.0
32	528720.0
33	562400.0
34	595870.0
35	629000.0
36	663140.0
37	697390.0
38	731190.0
39	764730.0
40	797840.0
41	835920.0
42	874920.0
43	913690.0
44	952200.0
45	989890.0
46	1027990.0
47	1065610.0
48	1102550.0
49	1139170.0
50	1175460.0
51	1214760.0
52	1254410.0
53	1293390.0
54	1331880.0
55	1369780.0
56	1408200.0
57	1446480.0
58	1484270.0
59	1521540.0
60	1558280.0
61	1596110.0
62	1633520.0
63	1670490.0
64	1706900.0
65	1742940.0
66	1779380.0
67	1815900.0
68	1851830.0
69	1887210.0
70	1922300.0
71	1957510.0
72	1992460.0
73	2026960.0
74	2060880.0
75	2094450.0
76	2131610.0
77	2169510.0
78	2207260.0
79	2244510.0
80	2281350.0
81	2319130.0
82	2356660.0
83	2394020.0
84	2431080.0
85	2467650.0
86	2504190.0
87	2540420.0
88	2576220.0
89	2611660.0
90	2646640.0
91	2682170.0
92	2717970.0
93	2753570.0
94	2788800.0
95	2823580.0
96	2866610.0
97	2910680.0
98	2954730.0
99	2998410.0
100	3041470.0
101	3085520.0
102	3129170.0
103	3172350.0
104	3215090.0
105	3257090.0
106	3299610.0
107	3341990.0
108	3383940.0
109	3425360.0
110	3466120.0
111	3514360.0
112	3563540.0
113	3612440.0
114	3660780.0
115	3708470.0
116	3756120.0
117	3803190.0
118	3849750.0
119	3895920.0
120	3941320.0
121	3993250.0
122	4046390.0
123	4099210.0
124	4151370.0
125	4202780.0
126	4254350.0
127	4305160.0
128	4355470.0
129	4404960.0
130	4453610.0
131	4503620.0
132	4553160.0
133	4602330.0
134	4651070.0
135	4699420.0
136	4748010.0
137	4795920.0
138	4843460.0
139	4890480.0
140	4936870.0
141	4984210.0
142	5031360.0
143	5078180.0
144	5124390.0
145	5169970.0
146	5216230.0
147	5262300.0
148	5307780.0
149	5352850.0
