cycle	occupancy
404	3.019187E7
405	3.019231E7
406	3.019273E7
407	3.019313E7
408	3.019351E7
409	3.019388E7
410	3.019424E7
411	3.01946E7
412	3.019495E7
413	3.019529E7
414	3.019563E7
415	3.019595E7
416	3.019626E7
417	3.019657E7
418	3.019688E7
419	3.019718E7
420	3.019748E7
421	3.019778E7
422	3.019808E7
423	3.019838E7
424	3.019868E7
425	3.019897E7
426	3.019925E7
427	3.019952E7
428	3.019978E7
429	3.020003E7
430	3.020027E7
431	3.020051E7
432	3.020075E7
433	3.020099E7
434	3.020123E7
435	3.020147E7
436	3.020171E7
437	3.020195E7
438	3.020217E7
439	3.020238E7
440	3.020258E7
441	3.020278E7
442	3.020297E7
443	3.020316E7
444	3.020335E7
445	3.020354E7
446	3.020372E7
447	3.02039E7
448	3.020408E7
449	3.020425E7
450	3.020442E7
451	3.020457E7
452	3.020471E7
453	3.020485E7
454	3.020499E7
455	3.020513E7
456	3.020527E7
457	3.020541E7
458	3.020553E7
459	3.020565E7
460	3.020577E7
461	3.020589E7
462	3.020601E7
463	3.020612E7
464	3.020623E7
465	3.020633E7
466	3.020643E7
467	3.020653E7
468	3.020663E7
469	3.020673E7
470	3.020683E7
471	3.02069E7
472	3.020696E7
473	3.020702E7
474	3.020708E7
475	3.020713E7
476	3.020718E7
477	3.020723E7
478	3.020728E7
479	3.020733E7
480	3.020738E7
481	3.020743E7
482	3.020748E7
483	3.020753E7
484	3.020758E7
485	3.020763E7
486	3.020768E7
487	3.020772E7
488	3.020775E7
489	3.020777E7
490	3.020779E7
491	3.02078E7
492	3.020781E7
493	3.020782E7
494	3.020783E7
495	3.020784E7
496	3.020785E7
497	3.020785E7
498	3.020785E7
499	3.020785E7

