Availability:
Average	Difference
0.7002060890601167
0.4593954869204484	-0.24081060213966832
0.3414077596154081	-0.11798772730504031
0.1307074576704122	-0.2107003019449959
0.09195047418025976	-0.03875698349015244
0.08294625082946251	-0.009004223350797244
0.344899345990988

Remaining:
Average	Difference
98.38352168410975
97.90043388311791	-0.48308780099183934
94.90558145434318	-2.9948524287747347
97.220588597598	2.3150071432548174
97.50642607576194	0.2858374781639412
97.56927564414195	0.06284956838001676
97.3784488902745

Occupancy:
Average	Difference
45212.4
317910.1	272697.69999999995
1136890.1	818980.0000000001
1947556.7	810666.5999999999
2468083.6	520526.90000000014
2720670.0	252586.3999999999
1188571.92
