Cycle	Availability	Now Replications	Total Replications

0	1.0	7.0	7.0
1	1.0	161.0	161.0
2	1.0	200.0	200.0
3	0.995	199.0	200.0
4	0.995	199.0	200.0
5	0.985	197.0	200.0
6	0.98	196.0	200.0
7	0.98	196.0	200.0
8	0.97	194.0	200.0
9	0.96	192.0	200.0
10	0.95	190.0	200.0
11	0.94	188.0	200.0
12	0.935	187.0	200.0
13	0.93	186.0	200.0
14	0.925	185.0	200.0
15	0.925	185.0	200.0
16	0.915	183.0	200.0
17	0.905	181.0	200.0
18	0.885	177.0	200.0
19	0.865	173.0	200.0
20	0.861244019138756	180.0	209.0
21	0.9219858156028369	390.0	423.0
22	0.9245283018867925	441.0	477.0
23	0.9250493096646942	469.0	507.0
24	0.9132149901380671	463.0	507.0
25	0.9009708737864077	464.0	515.0
26	0.9275730622617535	730.0	787.0
27	0.9263157894736842	792.0	855.0
28	0.9076212471131639	786.0	866.0
29	0.8914549653579676	772.0	866.0
30	0.8845265588914549	766.0	866.0
31	0.8648960739030023	749.0	866.0
32	0.8394919168591224	727.0	866.0
33	0.8290993071593533	718.0	866.0
34	0.8221709006928406	712.0	866.0
35	0.8188073394495413	714.0	872.0
36	0.835	835.0	1000.0
37	0.8325404376784015	875.0	1051.0
38	0.8192197906755471	861.0	1051.0
39	0.8106565176022835	852.0	1051.0
40	0.8007554296506137	848.0	1059.0
41	0.8215158924205379	1008.0	1227.0
42	0.8173153296266878	1029.0	1259.0
43	0.8093725178713265	1019.0	1259.0
44	0.7966640190627482	1003.0	1259.0
45	0.7879269261318507	992.0	1259.0
46	0.7799841143764893	982.0	1259.0
47	0.7656870532168387	964.0	1259.0
48	0.756155679110405	952.0	1259.0
49	0.7426528991262907	935.0	1259.0
50	0.7375494071146245	933.0	1265.0
51	0.7465303140978816	1022.0	1369.0
52	0.7348429510591673	1006.0	1369.0
53	0.7260774287801315	994.0	1369.0
54	0.7173119065010957	982.0	1369.0
55	0.710334788937409	976.0	1374.0
56	0.7349165596919127	1145.0	1558.0
57	0.7309388783868935	1160.0	1587.0
58	0.7195967233774417	1142.0	1587.0
59	0.7032136105860114	1116.0	1587.0
60	0.6994328922495274	1110.0	1587.0
