Cycle	Now Cost	Average Cost	Number of Replication

0	2216	2216.0	436
1	270	1243.0	312
2	203	896.3333333333334	308
3	116	701.25	212
4	107	582.4	284
5	2565	912.8333333333334	692
6	274	821.5714285714286	584
7	194	743.125	508
8	128	674.7777777777778	496
9	147	622.0	496
10	1684	718.5454545454545	956
11	434	694.8333333333334	780
12	295	664.0769230769231	732
13	216	632.0714285714286	740
14	207	603.7333333333333	720
15	2027	692.6875	1128
16	322	670.8823529411765	928
17	259	648.0	836
18	238	626.421052631579	864
19	209	605.55	732
20	1833	664.0	1012
21	417	652.7727272727273	848
22	314	638.0434782608696	888
23	217	620.5	788
24	194	603.44	708
25	1917	653.9615384615385	1124
26	398	644.4814814814815	856
27	279	631.4285714285714	888
28	249	618.2413793103449	784
29	234	605.4333333333333	812
30	1707	640.9677419354839	1088
31	361	632.21875	856
32	322	622.8181818181819	892
33	269	612.4117647058823	824
34	197	600.5428571428571	732
35	1647	629.6111111111111	1080
36	310	620.972972972973	892
37	295	612.3947368421053	848
38	213	602.1538461538462	788
39	179	591.575	740
40	2237	631.7073170731708	1180
41	333	624.5952380952381	864
42	234	615.5116279069767	792
43	240	606.9772727272727	864
44	178	597.4444444444445	680
45	2029	628.5652173913044	1068
46	357	622.7872340425532	852
47	219	614.375	712
48	234	606.6122448979592	784
49	212	598.72	784
50	1399	614.4117647058823	1104
51	303	608.4230769230769	796
52	261	601.8679245283018	768
53	218	594.7592592592592	740
54	203	587.6363636363636	684
55	1898	611.0357142857143	992
56	315	605.8421052631579	748
57	264	599.948275862069	792
58	287	594.6440677966102	764
59	216	588.3333333333334	760
60	2514	619.9016393442623	968
61	378	616.0	796
62	404	612.6349206349206	864
63	210	606.34375	744
64	197	600.0461538461539	736
65	1034	606.6212121212121	912
66	353	602.8358208955224	732
67	295	598.3088235294117	684
68	203	592.5797101449275	648
69	194	586.8857142857142	640
70	845	590.5211267605633	892
71	456	588.6527777777778	872
72	265	584.2191780821918	740
73	290	580.2432432432432	680
74	212	575.3333333333334	608
75	1749	590.7763157894736	884
76	409	588.4155844155844	728
77	295	584.6538461538462	704
78	228	580.1392405063291	688
79	174	575.0625	552
80	2235	595.5555555555555	780
81	418	593.390243902439	752
82	320	590.0963855421687	764
83	225	585.75	660
84	241	581.6941176470589	632
85	1778	595.6046511627907	912
86	362	592.919540229885	696
87	276	589.3181818181819	640
