Cycle	Avarage Links
0	5.866
1	5.866
2	5.869261477045908
3	5.874812218327492
4	5.918163672654691
5	5.96325719960278
6	6.045793927327028
7	6.058677274987568
8	6.082463984103328
9	6.1303482587064675
10	6.135188866799205
11	6.149875930521092
12	6.23733862959285
13	6.2288557213930345
14	6.302910705476073
15	6.27394540942928
16	6.286138613861386
17	6.283448959365709
18	6.347482724580454
19	6.413173652694611
20	6.412350597609562
21	6.378514056224899
22	6.3705941591137965
23	6.361083249749248
24	6.384384384384385
25	6.572002007024586
26	6.557344064386318
27	6.522003034901366
28	6.516129032258065
29	6.5464646464646465
30	6.564800806858296
31	6.518145161290323
32	6.498489425981873
33	6.511323603422245
34	6.599698643897539
35	6.675311720698255
36	6.608216432865731
37	6.639
38	6.625625625625625
39	6.681681681681682
40	6.588115794819705
41	6.747085656360872
42	6.7739656912209885
43	6.7304964539007095
44	6.678917815211843
45	6.714863498483316
46	6.737844611528822
47	6.6928895612708015
48	6.640284119736174
49	6.738492665655033
50	6.6938775510204085
51	6.744518103008669
52	6.695121951219512
53	6.72644376899696
54	6.736153071500503
55	6.7194752774974775
56	6.749747729566095
57	6.7503751875937965
58	6.7765057242409155
59	6.7224713502740405
60	6.694873071179692
61	6.742094861660079
62	6.731299212598425
63	6.680218145761032
64	6.821836228287841
65	6.8085529587270015
66	6.7976011994003
67	6.833749375936096
68	6.840319361277445
69	6.838869608329202
70	6.883258817685047
71	6.844
72	6.847728407388916
73	6.86743371685843
74	6.9636635141861625
75	6.946419629444167
76	6.942413620430646
77	6.96848424212106
78	6.971144278606965
79	6.969879518072289
80	6.914400805639477
81	6.9630753667172485
82	6.956082786471479
83	6.974333165576246
84	6.94662638469285
85	6.922688226376958
86	6.85612968591692
87	6.826707441386341
88	6.838676844783715
89	6.834525025536261
90	6.811145510835913
91	6.80225988700565
92	6.835209825997953
93	6.827129015808261
94	6.818873668188736
95	6.803237228123419
96	6.795939086294417
97	6.805471124620061
98	6.776817488561261
99	6.835353535353535
100	6.9071537290715375
101	6.946518668012109
102	6.97289156626506
103	6.967418546365915
104	6.924158714213963
