Cycle	Now Cost	Average Cost	Number of Replication
283	0	380.5281690140845	0
284	0	379.1929824561403	0
285	0	377.86713286713285	0
286	0	376.55052264808364	0
287	0	375.24305555555554	0
288	0	373.9446366782007	0
289	0	372.6551724137931	0
290	0	371.3745704467354	0
291	0	370.1027397260274	0
292	0	368.839590443686	0
293	0	367.5850340136054	0
294	0	366.33898305084745	0
295	0	365.10135135135135	0
296	0	363.87205387205387	0
297	0	362.6510067114094	0
298	0	361.438127090301	0
299	0	360.23333333333335	0
300	0	359.03654485049833	0
301	0	357.8476821192053	0
302	0	356.6666666666667	0
303	0	355.49342105263156	0
304	0	354.327868852459	0
305	0	353.16993464052285	0
306	0	352.0195439739414	0
307	0	350.8766233766234	0
308	0	349.7411003236246	0
309	0	348.61290322580646	0
310	0	347.491961414791	0
311	0	346.37820512820514	0
312	0	345.27156549520765	0
313	0	344.171974522293	0
314	0	343.07936507936506	0
315	0	341.99367088607596	0
316	0	340.9148264984227	0
317	0	339.84276729559747	0
318	0	338.77742946708463	0
319	0	337.71875	0
320	0	336.6666666666667	0
321	0	335.62111801242236	0
322	0	334.58204334365325	0
323	0	333.54938271604937	0
324	0	332.5230769230769	0
325	0	331.50306748466255	0
326	0	330.4892966360856	0
327	0	329.4817073170732	0
328	0	328.4802431610942	0
329	0	327.4848484848485	0
330	0	326.49546827794563	0
331	0	325.5120481927711	0
332	0	324.53453453453454	0
333	0	323.562874251497	0
334	0	322.5970149253731	0
335	0	321.63690476190476	0
336	0	320.6824925816024	0
337	0	319.73372781065086	0
338	0	318.7905604719764	0
339	0	317.8529411764706	0
340	0	316.9208211143695	0
341	0	315.99415204678365	0
342	0	315.0728862973761	0
343	0	314.15697674418607	0
344	0	313.2463768115942	0
345	0	312.34104046242777	0
346	0	311.4409221902017	0
347	0	310.54597701149424	0
348	0	309.65616045845275	0
349	0	308.77142857142854	0
350	0	307.8917378917379	0
351	0	307.01704545454544	0
352	0	306.1473087818697	0
353	0	305.28248587570624	0
354	0	304.4225352112676	0
355	0	303.5674157303371	0
356	0	302.7170868347339	0
357	0	301.87150837988827	0
358	0	301.0306406685237	0
359	0	300.19444444444446	0
360	0	299.3628808864266	0
361	0	298.5359116022099	0
362	0	297.71349862258955	0
363	0	296.8956043956044	0
364	0	296.0821917808219	0
365	0	295.27322404371586	0
366	0	294.46866485013624	0
367	0	293.66847826086956	0
368	0	292.87262872628725	0
369	0	292.0810810810811	0
370	0	291.2938005390836	0
371	0	290.51075268817203	0
372	0	289.7319034852547	0
373	0	288.9572192513369	0
374	0	288.18666666666667	0
375	0	287.42021276595744	0
376	0	286.657824933687	0
377	0	285.8994708994709	0
378	0	285.1451187335092	0
379	0	284.39473684210526	0
380	0	283.6482939632546	0
381	0	282.90575916230364	0
382	0	282.1671018276762	0
383	0	281.4322916666667	0
384	0	280.7012987012987	0
385	0	279.9740932642487	0
386	0	279.25064599483204	0
387	0	278.53092783505156	0
388	0	277.8149100257069	0
389	0	277.1025641025641	0
390	0	276.3938618925831	0
391	0	275.6887755102041	0
392	0	274.9872773536896	0
393	0	274.28934010152284	0
394	0	273.59493670886076	0
395	0	272.9040404040404	0
396	0	272.2166246851385	0
397	0	271.5326633165829	0
398	0	270.8521303258145	0
399	0	270.175	0
400	0	269.501246882793	0
401	0	268.83084577114425	0
402	0	268.1637717121588	0
403	0	267.5	0
404	0	266.8395061728395	0
405	0	266.18226600985224	0
406	0	265.52825552825556	0
407	0	264.87745098039215	0
408	0	264.22982885085577	0
409	0	263.5853658536585	0
410	0	262.9440389294404	0
411	0	262.30582524271847	0
412	0	261.67070217917677	0
413	0	261.03864734299515	0
414	0	260.4096385542169	0
415	0	259.78365384615387	0
416	0	259.1606714628297	0
417	0	258.5406698564593	0
418	0	257.9236276849642	0
419	0	257.3095238095238	0
420	0	256.6983372921615	0
421	0	256.09004739336496	0
422	0	255.48463356973994	0
423	0	254.8820754716981	0
424	0	254.28235294117647	0
425	0	253.68544600938966	0
426	0	253.0913348946136	0
427	0	252.5	0
428	0	251.9114219114219	0
429	0	251.32558139534885	0
430	0	250.74245939675174	0
431	0	250.16203703703704	0
432	0	249.58429561200924	0
433	0	249.00921658986175	0
434	0	248.4367816091954	0
435	0	247.86697247706422	0
436	0	247.29977116704805	0
437	0	246.7351598173516	0
438	0	246.17312072892938	0
439	0	245.61363636363637	0
440	0	245.05668934240362	0
441	0	244.50226244343892	0
442	0	243.95033860045146	0
443	0	243.4009009009009	0
444	0	242.85393258426967	0
445	0	242.30941704035874	0
446	0	241.76733780760625	0
447	0	241.22767857142858	0
448	0	240.69042316258353	0
449	0	240.15555555555557	0
450	0	239.6230598669623	0
451	0	239.0929203539823	0
452	0	238.56512141280353	0
453	0	238.03964757709252	0
454	0	237.5164835164835	0
455	0	236.99561403508773	0
456	0	236.47702407002188	0
457	0	235.96069868995633	0
458	0	235.44662309368192	0
459	0	234.93478260869566	0
460	0	234.42516268980478	0
461	0	233.91774891774892	0
462	0	233.41252699784016	0
463	0	232.9094827586207	0
464	0	232.40860215053763	0
465	0	231.90987124463518	0
466	0	231.41327623126338	0
467	0	230.9188034188034	0
468	0	230.4264392324094	0
469	0	229.93617021276594	0
470	0	229.447983014862	0
471	0	228.96186440677965	0
472	0	228.47780126849895	0
473	0	227.9957805907173	0
474	0	227.5157894736842	0
475	0	227.03781512605042	0
476	0	226.56184486373166	0
477	0	226.0878661087866	0
478	0	225.61586638830897	0
479	0	225.14583333333334	0
480	0	224.67775467775468	0
481	0	224.21161825726142	0
482	0	223.74741200828157	0
483	0	223.28512396694214	0
484	0	222.82474226804123	0
485	0	222.36625514403292	0
486	0	221.90965092402465	0
487	0	221.45491803278688	0
488	0	221.00204498977504	0
489	0	220.55102040816325	0
490	0	220.10183299389	0
491	0	219.65447154471545	0
492	0	219.20892494929006	0
493	0	218.76518218623482	0
494	0	218.32323232323233	0
495	0	217.88306451612902	0
496	0	217.4446680080483	0
497	0	217.00803212851406	0
498	0	216.57314629258516	0
499	0	216.14	0
