Cycle	Cumulative Occupancy

0	1000.0
1	2650.0
2	4890.0
3	7700.0
4	11250.0
5	15740.0
6	21140.0
7	27350.0
8	34260.0
9	41980.0
10	51160.0
11	60930.0
12	71260.0
13	82130.0
14	93400.0
15	105200.0
16	117490.0
17	130190.0
18	143060.0
19	156130.0
20	169290.0
21	182540.0
22	195650.0
23	208750.0
24	221760.0
25	234870.0
26	247720.0
27	260320.0
28	272770.0
29	285030.0
30	297240.0
31	309290.0
32	321250.0
33	333020.0
34	344600.0
35	355920.0
36	367090.0
37	378100.0
38	388930.0
39	399450.0
40	409930.0
41	420280.0
42	430480.0
43	440480.0
44	450220.0
45	459730.0
46	469050.0
47	478120.0
48	487020.0
49	495680.0
50	504260.0
51	512630.0
52	520890.0
53	529050.0
54	537080.0
55	544940.0
56	552670.0
57	560160.0
58	567370.0
59	574470.0
60	581560.0
61	588500.0
62	595310.0
63	601950.0
64	608410.0
65	614830.0
66	621100.0
67	627250.0
68	633300.0
69	639240.0
70	645190.0
71	651110.0
72	656930.0
73	662660.0
74	668260.0
75	673840.0
76	679330.0
77	684740.0
78	690030.0
79	695200.0
80	700280.0
81	705310.0
82	710210.0
83	715050.0
84	719770.0
85	724490.0
86	729160.0
87	733740.0
88	738270.0
89	742740.0
90	747260.0
91	751690.0
92	756000.0
93	760240.0
94	764390.0
95	768710.0
96	772980.0
97	777210.0
98	781410.0
99	785570.0
100	789750.0
101	793860.0
102	797920.0
103	801920.0
104	805860.0
105	809840.0
106	813760.0
107	817630.0
108	821470.0
109	825250.0
110	829050.0
111	832770.0
112	836440.0
113	840050.0
114	843650.0
115	847260.0
116	850890.0
117	854460.0
118	858030.0
119	861550.0
120	865160.0
121	868730.0
122	872270.0
123	875770.0
124	879230.0
125	882750.0
126	886250.0
127	889750.0
128	893200.0
129	896600.0
130	900280.0
131	903910.0
132	907520.0
133	911130.0
134	914710.0
135	918500.0
136	922270.0
137	926020.0
138	929740.0
139	933450.0
140	937230.0
141	940980.0
142	944690.0
143	948320.0
144	951930.0
145	955660.0
146	959360.0
147	963040.0
148	966690.0
149	970310.0
150	974020.0
151	977680.0
152	981340.0
153	984970.0
154	988590.0
155	992280.0
156	995950.0
157	999610.0
158	1003250.0
159	1006890.0
160	1010610.0
161	1014310.0
162	1018000.0
163	1021670.0
164	1025310.0
165	1029180.0
166	1033030.0
167	1036850.0
168	1040640.0
169	1044400.0
170	1048260.0
171	1052100.0
172	1055890.0
173	1059670.0
174	1063450.0
175	1068150.0
176	1072790.0
177	1077380.0
178	1081930.0
179	1086470.0
180	1091090.0
181	1095670.0
182	1100220.0
183	1104720.0
184	1109180.0
185	1113720.0
186	1118200.0
187	1122650.0
188	1127060.0
189	1131430.0
190	1135840.0
191	1140170.0
192	1144450.0
193	1148700.0
194	1152900.0
195	1157180.0
196	1161420.0
197	1165620.0
198	1169780.0
199	1173930.0
200	1178160.0
201	1182350.0
202	1186510.0
203	1190670.0
204	1194780.0
205	1198960.0
206	1203120.0
207	1207220.0
208	1211310.0
209	1215380.0
210	1219610.0
211	1223780.0
212	1227910.0
213	1231980.0
214	1236020.0
215	1240100.0
216	1244130.0
217	1248110.0
218	1252040.0
219	1255940.0
220	1259940.0
221	1263900.0
222	1267800.0
223	1271670.0
224	1275520.0
225	1279460.0
226	1283370.0
227	1287240.0
228	1291080.0
229	1294870.0
230	1298720.0
231	1302550.0
232	1306370.0
233	1310150.0
234	1313910.0
235	1317740.0
236	1321530.0
237	1325290.0
238	1329010.0
239	1332710.0
240	1336540.0
241	1340340.0
242	1344120.0
243	1347880.0
244	1351630.0
245	1355470.0
246	1359260.0
247	1363030.0
248	1366770.0
249	1370440.0
250	1374050.0
251	1377630.0
252	1381160.0
253	1384640.0
254	1388110.0
255	1391550.0
256	1394950.0
257	1398340.0
258	1401680.0
259	1405000.0
260	1408300.0
261	1411580.0
262	1414850.0
263	1418110.0
264	1421330.0
265	1424540.0
266	1427710.0
267	1430840.0
268	1433970.0
269	1437070.0
270	1440150.0
271	1443180.0
272	1446200.0
273	1449220.0
274	1452210.0
275	1455180.0
276	1458130.0
277	1461070.0
278	1463980.0
279	1466820.0
280	1469640.0
281	1472430.0
282	1475200.0
283	1477940.0
284	1480670.0
285	1483400.0
286	1486120.0
287	1488830.0
288	1491520.0
289	1494190.0
290	1496860.0
291	1499490.0
292	1502080.0
293	1504620.0
294	1507130.0
295	1509620.0
296	1512100.0
297	1514560.0
298	1516970.0
299	1519360.0
300	1521730.0
301	1524090.0
302	1526420.0
303	1528750.0
304	1531060.0
305	1533340.0
306	1535590.0
307	1537840.0
308	1540080.0
309	1542290.0
310	1544490.0
311	1546680.0
312	1548840.0
313	1550990.0
314	1553120.0
315	1555230.0
316	1557330.0
317	1559410.0
318	1561460.0
319	1563500.0
320	1565530.0
321	1567550.0
322	1569550.0
323	1571530.0
324	1573500.0
325	1575450.0
326	1577380.0
327	1579300.0
328	1581220.0
329	1583140.0
330	1585000.0
331	1586830.0
332	1588610.0
333	1590380.0
334	1592130.0
335	1593840.0
336	1595510.0
337	1597150.0
338	1598770.0
339	1600360.0
340	1601930.0
341	1603470.0
342	1604980.0
343	1606470.0
344	1607950.0
345	1609400.0
346	1610800.0
347	1612160.0
348	1613500.0
349	1614830.0
350	1616130.0
351	1617420.0
352	1618670.0
353	1619910.0
354	1621140.0
355	1622360.0
356	1623550.0
357	1624720.0
358	1625880.0
359	1627020.0
360	1628120.0
361	1629190.0
362	1630230.0
363	1631240.0
364	1632250.0
365	1633240.0
366	1634200.0
367	1635150.0
368	1636090.0
369	1637030.0
370	1637970.0
371	1638890.0
372	1639800.0
373	1640700.0
374	1641600.0
375	1642490.0
376	1643380.0
377	1644230.0
378	1645070.0
379	1645900.0
380	1646720.0
381	1647530.0
382	1648300.0
383	1649060.0
384	1649810.0
385	1650560.0
386	1651300.0
387	1652020.0
388	1652740.0
389	1653460.0
390	1654160.0
391	1654840.0
392	1655520.0
393	1656180.0
394	1656810.0
395	1657430.0
396	1658020.0
397	1658570.0
398	1659120.0
399	1659670.0
400	1660200.0
401	1660730.0
402	1661220.0
403	1661700.0
404	1662160.0
405	1662590.0
406	1663010.0
407	1663430.0
408	1663850.0
409	1664260.0
410	1664660.0
411	1665030.0
412	1665380.0
413	1665710.0
414	1666040.0
415	1666360.0
416	1666670.0
417	1666980.0
418	1667270.0
419	1667550.0
420	1667820.0
421	1668090.0
422	1668350.0
423	1668600.0
424	1668850.0
425	1669100.0
426	1669340.0
427	1669580.0
428	1669810.0
429	1670030.0
430	1670250.0
431	1670460.0
432	1670670.0
433	1670870.0
434	1671070.0
435	1671270.0
436	1671450.0
